joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-1.692775,-1.847825,-0.086225,-0.008450,-0.188475,-0.161975,0.038625,0.341600,0.709000,1.405650,1.459675,-1.874220,-1.874220,-0.344000,-0.271475,-0.150895,0.150895,0.131550,0.016200,0.142893,-0.142893,1.504631,1.504631,-0.407576,0.407576,0.614484,0.614484,0.236446,0.236446
-1.820150,-1.955075,-0.098100,0.006525,-0.197200,-0.156200,0.042050,0.358000,0.613325,1.559700,1.556300,-1.899603,-1.899603,-0.394075,-0.316575,-0.156351,0.156351,0.131425,0.016775,0.132437,-0.132437,1.563352,1.563352,-0.407585,0.407585,0.694324,0.694324,0.235749,0.235749
-1.906400,-2.019575,-0.101325,0.015300,-0.201950,-0.139625,0.043700,0.354525,0.551600,1.669350,1.627975,-1.922129,-1.922129,-0.429975,-0.360925,-0.163565,0.163565,0.124300,0.024100,0.108578,-0.108578,1.615490,1.615490,-0.397394,0.397394,0.766890,0.766890,0.232069,0.232069
-2.060675,-2.158300,-0.104000,0.038350,-0.190025,-0.113350,0.043075,0.363000,0.417150,1.803600,1.740550,-1.945437,-1.945437,-0.472000,-0.399450,-0.173563,0.173563,0.124350,0.018875,0.073911,-0.073911,1.664484,1.664484,-0.379199,0.379199,0.818631,0.818631,0.227635,0.227635
-2.220800,-2.306075,-0.099675,0.061700,-0.174150,-0.087775,0.043475,0.377100,0.271400,1.936250,1.852450,-1.971632,-1.971632,-0.518075,-0.430575,-0.185353,0.185353,0.128675,0.010550,0.031241,-0.031241,1.711378,1.711378,-0.355939,0.355939,0.837998,0.837998,0.224158,0.224158
-2.324700,-2.397575,-0.081925,0.071450,-0.167050,-0.073275,0.048300,0.390325,0.175900,2.041075,1.922100,-2.001389,-2.001389,-0.566175,-0.452725,-0.196240,0.196240,0.134450,0.008500,-0.016803,0.016803,1.754213,1.754213,-0.330767,0.330767,0.820583,0.820583,0.222770,0.222770
-2.450850,-2.511875,-0.072175,0.090500,-0.159775,-0.056725,0.044125,0.399650,0.091325,2.180125,2.037850,-2.034601,-2.034601,-0.637275,-0.503850,-0.201952,0.201952,0.137850,-0.002200,-0.067768,0.067768,1.787724,1.787724,-0.306693,0.306693,0.771659,0.771659,0.224208,0.224208
-2.536125,-2.591850,-0.075275,0.109300,-0.155925,-0.046375,0.033000,0.400475,0.059950,2.283875,2.141800,-2.071319,-2.071319,-0.695850,-0.558325,-0.195989,0.195989,0.137125,-0.016150,-0.119001,0.119001,1.802520,1.802520,-0.286369,0.286369,0.704008,0.704008,0.229005,0.229005
-2.631325,-2.694350,-0.072925,0.139525,-0.133850,-0.035975,0.018500,0.400225,0.027800,2.383425,2.231025,-2.112647,-2.112647,-0.768450,-0.602275,-0.169393,0.169393,0.130625,-0.029050,-0.167167,0.167167,1.785465,1.785465,-0.271946,0.271946,0.632282,0.632282,0.237532,0.237532
-2.719725,-2.791825,-0.073325,0.170450,-0.107900,-0.030900,0.010150,0.401125,0.004400,2.464700,2.306750,-2.160269,-2.160269,-0.837775,-0.637450,-0.113565,0.113565,0.121600,-0.039275,-0.208328,0.208328,1.724194,1.724194,-0.264895,0.264895,0.567872,0.567872,0.249849,0.249849
-2.784575,-2.856775,-0.084650,0.191275,-0.092450,-0.036400,0.017525,0.405400,-0.000700,2.513625,2.370150,-2.213712,-2.213712,-0.886600,-0.665525,-0.026101,0.026101,0.113275,-0.045200,-0.239047,0.239047,1.614579,1.614579,-0.265820,0.265820,0.516845,0.516845,0.265504,0.265504
-2.872175,-2.948175,-0.101575,0.221400,-0.072575,-0.051700,0.029825,0.414400,-0.009450,2.571125,2.432750,-2.267863,-2.267863,-0.931925,-0.693575,0.085196,-0.085196,0.106475,-0.048750,-0.257694,0.257694,1.465024,1.465024,-0.274455,0.274455,0.480267,0.480267,0.283386,0.283386
-2.938725,-3.020275,-0.115600,0.245800,-0.058200,-0.069150,0.040900,0.423575,-0.017500,2.608450,2.463325,-2.314369,-2.314369,-0.951100,-0.707600,0.204545,-0.204545,0.104575,-0.048125,-0.264649,0.264649,1.293815,1.293815,-0.289987,0.289987,0.455289,0.455289,0.301735,0.301735
-3.005875,-3.079300,-0.131850,0.266175,-0.036350,-0.080100,0.046750,0.403700,-0.014225,2.597300,2.460650,-2.345513,-2.345513,-0.940375,-0.703150,0.314288,-0.314288,0.100775,-0.054850,-0.261590,0.261590,1.122554,1.122554,-0.311577,0.311577,0.436961,0.436961,0.318319,0.318319
-3.061025,-3.122175,-0.145850,0.279775,-0.015650,-0.087575,0.044750,0.377500,-0.005400,2.566275,2.432725,-2.355279,-2.355279,-0.901225,-0.681750,0.398623,-0.398623,0.102325,-0.064750,-0.251214,0.251214,0.971267,0.971267,-0.338731,0.338731,0.421300,0.421300,0.330758,0.330758
-3.091450,-3.145800,-0.153075,0.283900,-0.004775,-0.094550,0.032325,0.367600,0.003175,2.543975,2.387600,-2.336922,-2.336922,-0.835150,-0.645000,0.443593,-0.443593,0.116475,-0.073675,-0.237542,0.237542,0.856548,0.856548,-0.371284,0.371284,0.408481,0.408481,0.336937,0.336937
-3.093025,-3.124650,-0.164200,0.279900,0.007450,-0.093800,0.013075,0.349700,0.013850,2.493075,2.336850,-2.282184,-2.282184,-0.743625,-0.594700,0.438332,-0.438332,0.136625,-0.086525,-0.225456,0.225456,0.788800,0.788800,-0.409058,0.409058,0.403151,0.403151,0.335435,0.335435
-3.065000,-3.069325,-0.173650,0.269775,0.014925,-0.085700,-0.003375,0.332775,0.021325,2.439000,2.305900,-2.186062,-2.186062,-0.672375,-0.556000,0.380420,-0.380420,0.152700,-0.096825,-0.218706,0.218706,0.767369,0.767369,-0.451435,0.451435,0.411200,0.411200,0.325832,0.325832
-2.967925,-2.949900,-0.129450,0.261325,0.019225,-0.053900,-0.039775,0.301575,0.011025,2.385500,2.244650,-2.054157,-2.054157,-0.613750,-0.504550,0.280838,-0.280838,0.152275,-0.116625,-0.217505,0.217505,0.778545,0.778545,-0.497109,0.497109,0.436614,0.436614,0.308776,0.308776
-2.848850,-2.818975,-0.063650,0.258500,0.024925,-0.011075,-0.077625,0.266575,-0.000150,2.343675,2.186500,-1.904164,-1.904164,-0.581000,-0.459700,0.162979,-0.162979,0.141875,-0.134275,-0.217912,0.217912,0.798223,0.798223,-0.544062,0.544062,0.480212,0.480212,0.285752,0.285752
-2.754700,-2.729150,-0.008325,0.265275,0.036600,0.030100,-0.098350,0.238375,0.004850,2.324600,2.164875,-1.757195,-1.757195,-0.587325,-0.440800,0.055148,-0.055148,0.127925,-0.138150,-0.213965,0.213965,0.796930,0.796930,-0.589678,0.589678,0.538558,0.538558,0.258658,0.258658
-2.636825,-2.611450,0.061900,0.271800,0.043275,0.085150,-0.133950,0.201325,0.004575,2.284075,2.131700,-1.625984,-1.625984,-0.590000,-0.421475,-0.019713,0.019713,0.111875,-0.149250,-0.200959,0.200959,0.747724,0.747724,-0.631013,0.631013,0.603220,0.603220,0.229372,0.229372
-2.554225,-2.524750,0.111950,0.274825,0.041600,0.126600,-0.166650,0.173925,-0.000875,2.242350,2.103625,-1.510609,-1.510609,-0.587700,-0.411400,-0.050971,0.050971,0.101750,-0.162025,-0.177719,0.177719,0.635812,0.635812,-0.665319,0.665319,0.661455,0.661455,0.199514,0.199514
-2.421175,-2.404500,0.171475,0.264050,0.035525,0.156575,-0.206200,0.156275,0.003200,2.193200,2.076125,-1.404590,-1.404590,-0.589225,-0.411425,-0.040822,0.040822,0.091500,-0.165000,-0.147102,0.147102,0.466133,0.466133,-0.690775,0.690775,0.698200,0.698200,0.170475,0.170475
-2.275175,-2.270675,0.213400,0.246300,0.023600,0.171950,-0.231450,0.150175,0.006300,2.137225,2.037900,-1.304128,-1.304128,-0.585350,-0.412300,-0.000616,0.000616,0.082375,-0.162175,-0.115416,0.115416,0.265372,0.265372,-0.707142,0.707142,0.698778,0.698778,0.143573,0.143573
-2.153750,-2.143275,0.210750,0.228525,0.004375,0.169700,-0.221250,0.157475,-0.002125,2.075000,1.977700,-1.210850,-1.210850,-0.566900,-0.404800,0.054541,-0.054541,0.075600,-0.157500,-0.091579,0.091579,0.073416,0.073416,-0.715997,0.715997,0.650503,0.650503,0.120186,0.120186
-1.968850,-1.972525,0.194125,0.206675,-0.014675,0.150675,-0.208275,0.156325,-0.009225,1.964375,1.890725,-1.128141,-1.128141,-0.553150,-0.393800,0.111404,-0.111404,0.059675,-0.156825,-0.085320,0.085320,-0.072931,-0.072931,-0.720322,0.720322,0.542912,0.542912,0.101722,0.101722
-1.812950,-1.843825,0.171825,0.191600,-0.023975,0.124425,-0.199025,0.147275,-0.011400,1.860700,1.820500,-1.058251,-1.058251,-0.551000,-0.384775,0.162709,-0.162709,0.042525,-0.160500,-0.103396,0.103396,-0.153317,-0.153317,-0.723518,0.723518,0.368046,0.368046,0.089438,0.089438
-1.647850,-1.699350,0.120600,0.178625,-0.024975,0.084450,-0.166775,0.148575,-0.020250,1.721000,1.717675,-1.001725,-1.001725,-0.536600,-0.387775,0.208625,-0.208625,0.039600,-0.154875,-0.145226,0.145226,-0.169853,-0.169853,-0.728373,0.728373,0.123839,0.123839,0.084174,0.084174
-1.497625,-1.562175,0.063675,0.170275,-0.017725,0.038950,-0.133500,0.150550,-0.024525,1.587800,1.609275,-0.956129,-0.956129,-0.516150,-0.388100,0.254554,-0.254554,0.039175,-0.149400,-0.201008,0.201008,-0.146057,-0.146057,-0.736677,0.736677,-0.176657,-0.176657,0.086110,0.086110
-1.386350,-1.455400,0.024375,0.168950,-0.002200,-0.003750,-0.121175,0.143500,-0.013000,1.503725,1.522350,-0.914403,-0.914403,-0.495950,-0.370950,0.306541,-0.306541,0.029425,-0.153400,-0.254079,0.254079,-0.118513,-0.118513,-0.749063,0.749063,-0.500462,-0.500462,0.094566,0.094566
-1.264925,-1.339925,-0.040500,0.169625,0.017875,-0.075700,-0.110125,0.136925,-0.002925,1.382725,1.405125,-0.865865,-0.865865,-0.462300,-0.339425,0.368460,-0.368460,0.026850,-0.151725,-0.286736,0.286736,-0.124862,-0.124862,-0.764268,0.764268,-0.807151,-0.807151,0.107910,0.107910
-1.194075,-1.273525,-0.098500,0.171975,0.032500,-0.140950,-0.105875,0.134125,0.000700,1.285275,1.316200,-0.800752,-0.800752,-0.431975,-0.309300,0.441868,-0.441868,0.032775,-0.145200,-0.286732,0.286732,-0.192827,-0.192827,-0.778717,0.778717,-1.066161,-1.066161,0.123622,0.123622
-1.034575,-1.118225,-0.164450,0.171450,0.056700,-0.214500,-0.086350,0.138600,0.001525,1.126350,1.170325,-0.714789,-0.714789,-0.384750,-0.280100,0.525465,-0.525465,0.027650,-0.120075,-0.251411,0.251411,-0.331991,-0.331991,-0.787586,0.787586,-1.260714,-1.260714,0.138605,0.138605
-0.862550,-0.948325,-0.223800,0.164850,0.074700,-0.284500,-0.064175,0.141950,0.001900,0.956975,1.006100,-0.609968,-0.609968,-0.338775,-0.240250,0.613241,-0.613241,0.022200,-0.094125,-0.187889,0.187889,-0.529484,-0.529484,-0.786444,0.786444,-1.384225,-1.384225,0.149707,0.149707
-0.754075,-0.838100,-0.261875,0.148875,0.070775,-0.339075,-0.051950,0.135800,0.004225,0.828125,0.862150,-0.492884,-0.492884,-0.312250,-0.178175,0.693625,-0.693625,0.027225,-0.085025,-0.109627,0.109627,-0.751335,-0.751335,-0.772337,0.772337,-1.438982,-1.438982,0.154343,0.154343
-0.584075,-0.671200,-0.302850,0.127075,0.066200,-0.385300,-0.017475,0.129375,-0.003900,0.647100,0.673725,-0.373073,-0.373073,-0.273500,-0.130800,0.752885,-0.752885,0.031000,-0.063950,-0.031454,0.031454,-0.953610,-0.953610,-0.744272,0.744272,-1.435076,-1.435076,0.150993,0.150993
-0.437550,-0.531100,-0.326225,0.110375,0.063275,-0.400075,0.022000,0.125900,-0.018425,0.504425,0.535000,-0.261642,-0.261642,-0.241875,-0.121775,0.782284,-0.782284,0.031625,-0.041425,0.034653,-0.034653,-1.101482,-1.101482,-0.703329,0.703329,-1.386648,-1.386648,0.139419,0.139419
-0.290400,-0.380875,-0.327575,0.092575,0.061125,-0.411825,0.031400,0.107000,-0.010200,0.323875,0.346250,-0.169705,-0.169705,-0.194600,-0.065625,0.783441,-0.783441,0.030675,-0.027625,0.081810,-0.081810,-1.183834,-1.183834,-0.652373,0.652373,-1.307444,-1.307444,0.120566,0.120566
-0.166550,-0.250750,-0.313250,0.075475,0.060475,-0.411275,0.034150,0.077800,0.000075,0.148775,0.157550,-0.105826,-0.105826,-0.142750,-0.000200,0.766765,-0.766765,0.033125,-0.017550,0.108283,-0.108283,-1.212420,-1.212420,-0.595343,0.595343,-1.208628,-1.208628,0.096237,0.096237
-0.089875,-0.170900,-0.289600,0.060800,0.062075,-0.389050,0.053625,0.043450,-0.008275,0.022350,0.018975,-0.072791,-0.072791,-0.097450,0.036650,0.743567,-0.743567,0.043975,-0.006100,0.115935,-0.115935,-1.206853,-1.206853,-0.536407,0.536407,-1.098180,-1.098180,0.068690,0.068690
-0.013125,-0.076950,-0.262200,0.046600,0.062600,-0.364000,0.065800,0.000650,-0.008300,-0.138150,-0.154550,-0.065284,-0.065284,-0.027050,0.076475,0.718903,-0.718903,0.050750,0.002175,0.108070,-0.108070,-1.180056,-1.180056,-0.479184,0.479184,-0.981228,-0.981228,0.040289,0.040289
0.025300,-0.015875,-0.244775,0.040000,0.061800,-0.348700,0.064625,-0.029200,-0.000025,-0.252475,-0.276300,-0.070697,-0.070697,0.033250,0.099350,0.691007,-0.691007,0.050050,0.003100,0.087847,-0.087847,-1.135717,-1.135717,-0.426123,0.426123,-0.862022,-0.862022,0.013221,0.013221
0.113350,0.096200,-0.205350,0.030150,0.081275,-0.323725,0.071150,-0.068400,-0.003550,-0.391450,-0.446575,-0.074301,-0.074301,0.090950,0.148800,0.655350,-0.655350,0.049175,0.016025,0.057943,-0.057943,-1.073281,-1.073281,-0.378251,0.378251,-0.745377,-0.745377,-0.010742,-0.010742
0.199350,0.203075,-0.166025,0.022500,0.101100,-0.296775,0.078625,-0.102800,-0.009025,-0.521325,-0.608325,-0.066261,-0.066261,0.141575,0.202025,0.608633,-0.608633,0.049975,0.033625,0.021200,-0.021200,-0.992177,-0.992177,-0.335450,0.335450,-0.635706,-0.635706,-0.030458,-0.030458
0.231575,0.248650,-0.148950,0.022525,0.101350,-0.275550,0.080375,-0.118250,-0.006650,-0.608475,-0.704525,-0.045636,-0.045636,0.180650,0.236125,0.550845,-0.550845,0.054350,0.048575,-0.018754,0.018754,-0.894024,-0.894024,-0.296960,0.296960,-0.535471,-0.535471,-0.045588,-0.045588
0.266875,0.306050,-0.132825,0.022200,0.119425,-0.248300,0.080200,-0.140500,-0.004225,-0.704500,-0.819750,-0.018700,-0.018700,0.233900,0.290550,0.485408,-0.485408,0.057625,0.068525,-0.057717,0.057717,-0.783881,-0.783881,-0.261768,0.261768,-0.445134,-0.445134,-0.056630,-0.056630
0.287650,0.346575,-0.125725,0.021725,0.146325,-0.228675,0.078175,-0.158400,-0.003025,-0.761350,-0.896400,0.006211,0.006211,0.274700,0.338125,0.417656,-0.417656,0.058075,0.083475,-0.091839,0.091839,-0.669609,-0.669609,-0.228814,0.228814,-0.364010,-0.364010,-0.064746,-0.064746
0.323525,0.396725,-0.093200,0.018125,0.151400,-0.189000,0.074725,-0.172775,-0.007725,-0.832775,-0.986050,0.022866,0.022866,0.300875,0.390450,0.352333,-0.352333,0.057525,0.093625,-0.118484,0.118484,-0.558561,-0.558561,-0.197195,0.197195,-0.290474,-0.290474,-0.071401,-0.071401
0.353675,0.439775,-0.056025,0.017150,0.150825,-0.144600,0.072350,-0.180200,-0.008675,-0.883675,-1.058075,0.028417,0.028417,0.320850,0.434700,0.291869,-0.291869,0.055650,0.104375,-0.136505,0.136505,-0.454472,-0.454472,-0.166385,0.166385,-0.221904,-0.221904,-0.077908,-0.077908
0.357325,0.459050,-0.034950,0.024675,0.160825,-0.110825,0.073525,-0.177225,0.003675,-0.878900,-1.081825,0.022802,0.022802,0.343050,0.458075,0.236732,-0.236732,0.052050,0.121150,-0.145939,0.145939,-0.357963,-0.357963,-0.136317,0.136317,-0.155689,-0.155689,-0.085058,-0.085058
0.367925,0.483250,-0.005950,0.035475,0.161675,-0.069825,0.068900,-0.177450,0.004725,-0.880175,-1.102425,0.007699,0.007699,0.360775,0.469600,0.186745,-0.186745,0.047750,0.130400,-0.147504,0.147504,-0.268903,-0.268903,-0.107361,0.107361,-0.090485,-0.090485,-0.092946,-0.092946
0.380200,0.500325,0.016500,0.044175,0.152900,-0.042100,0.060800,-0.180750,-0.006050,-0.886875,-1.109625,-0.014219,-0.014219,0.365150,0.463500,0.141777,-0.141777,0.044900,0.127475,-0.142202,0.142202,-0.187617,-0.187617,-0.080243,0.080243,-0.026494,-0.026494,-0.101080,-0.101080
0.361850,0.502700,0.038450,0.053375,0.161900,-0.014800,0.042575,-0.178575,-0.000425,-0.853125,-1.096625,-0.039620,-0.039620,0.361325,0.456425,0.101755,-0.101755,0.037800,0.123475,-0.131152,0.131152,-0.114916,-0.114916,-0.055844,0.055844,0.035001,0.035001,-0.108734,-0.108734
0.336850,0.494125,0.058475,0.060200,0.170750,0.006300,0.022325,-0.173175,0.013125,-0.803775,-1.064100,-0.064852,-0.064852,0.349375,0.442775,0.066216,-0.066216,0.030175,0.119225,-0.115538,0.115538,-0.051201,-0.051201,-0.034935,0.034935,0.092556,0.092556,-0.115401,-0.115401
0.329150,0.478375,0.075150,0.061800,0.161475,0.015375,0.008200,-0.166875,0.026075,-0.763650,-1.012825,-0.086465,-0.086465,0.329250,0.416800,0.034020,-0.034020,0.025725,0.115600,-0.096540,0.096540,0.004290,0.004290,-0.017963,0.017963,0.145342,0.145342,-0.121170,-0.121170
0.317025,0.469800,0.081925,0.065850,0.157075,0.023525,-0.007300,-0.161475,0.019150,-0.706975,-0.946075,-0.101182,-0.101182,0.308550,0.382200,0.004240,-0.004240,0.022475,0.101425,-0.075297,0.075297,0.051644,0.051644,-0.004868,0.004868,0.192462,0.192462,-0.126849,-0.126849
0.306525,0.472775,0.075425,0.070350,0.159725,0.026675,-0.016450,-0.159675,-0.004175,-0.662100,-0.897175,-0.105637,-0.105637,0.297675,0.356275,-0.022554,0.022554,0.022075,0.083750,-0.052906,0.052906,0.087630,0.087630,0.004889,-0.004889,0.231713,0.231713,-0.133750,-0.133750
0.268425,0.448075,0.091025,0.071250,0.150100,0.039425,-0.038125,-0.153400,-0.005250,-0.586400,-0.819725,-0.097488,-0.097488,0.257150,0.318350,-0.044838,0.044838,0.018875,0.064375,-0.030245,0.030245,0.107573,0.107573,0.011817,-0.011817,0.260527,0.260527,-0.143213,-0.143213
0.234925,0.416425,0.107975,0.069125,0.135425,0.053175,-0.059150,-0.144925,-0.000725,-0.502525,-0.729775,-0.077152,-0.077152,0.206025,0.281125,-0.061777,0.061777,0.011975,0.050950,-0.007739,0.007739,0.109827,0.109827,0.015761,-0.015761,0.278162,0.278162,-0.156044,-0.156044
0.238150,0.398625,0.105500,0.064500,0.122975,0.059175,-0.066325,-0.136650,-0.007250,-0.433100,-0.643225,-0.047630,-0.047630,0.163325,0.257200,-0.073351,0.073351,0.000450,0.051075,0.014581,-0.014581,0.096020,0.096020,0.015757,-0.015757,0.285682,0.285682,-0.172090,-0.172090
0.228250,0.369500,0.099600,0.057675,0.097900,0.063725,-0.072225,-0.127125,-0.004675,-0.355900,-0.533300,-0.012617,-0.012617,0.116475,0.216125,-0.079580,0.079580,-0.013275,0.042450,0.036708,-0.036708,0.068472,0.068472,0.010392,-0.010392,0.284541,0.284541,-0.190135,-0.190135
0.210200,0.343575,0.093250,0.052075,0.072700,0.064575,-0.073950,-0.121100,0.005700,-0.309550,-0.455025,0.025143,0.025143,0.088900,0.178425,-0.080674,0.080674,-0.022325,0.029400,0.058345,-0.058345,0.029528,0.029528,-0.001758,0.001758,0.276239,0.276239,-0.208159,-0.208159
0.194000,0.294275,0.065150,0.045425,0.034400,0.049850,-0.063950,-0.107825,0.000850,-0.230775,-0.350275,0.064436,0.064436,0.057500,0.138625,-0.077411,0.077411,-0.031000,0.012375,0.078862,-0.078862,-0.018157,-0.018157,-0.021688,0.021688,0.262548,0.262548,-0.223853,-0.223853
0.175775,0.246275,0.032500,0.034925,0.001425,0.027825,-0.053825,-0.095225,-0.008325,-0.162925,-0.256600,0.105126,0.105126,0.036925,0.105850,-0.071110,0.071110,-0.033675,-0.006650,0.097511,-0.097511,-0.071662,-0.071662,-0.049567,0.049567,0.245517,0.245517,-0.235231,-0.235231
0.151675,0.224125,0.012525,0.017775,-0.007800,0.006800,-0.055175,-0.091175,-0.010925,-0.149400,-0.211625,0.147269,0.147269,0.041800,0.089200,-0.063560,0.063560,-0.024775,-0.025700,0.113597,-0.113597,-0.127464,-0.127464,-0.084487,0.084487,0.227436,0.227436,-0.241133,-0.241133
0.140525,0.192275,-0.004625,0.008725,-0.021700,-0.014300,-0.059775,-0.079850,-0.006700,-0.131575,-0.159350,0.190816,0.190816,0.048325,0.077350,-0.056640,0.056640,-0.011575,-0.042875,0.126379,-0.126379,-0.181817,-0.181817,-0.124332,0.124332,0.210169,0.210169,-0.241502,-0.241502
0.147875,0.166675,-0.010375,0.012275,-0.033325,-0.024925,-0.065375,-0.066925,0.002200,-0.118325,-0.125900,0.235783,0.235783,0.053250,0.076200,-0.051587,0.051587,-0.000650,-0.049625,0.134851,-0.134851,-0.231969,-0.231969,-0.165827,0.165827,0.193983,0.193983,-0.237347,-0.237347
0.153000,0.184200,-0.001100,0.003200,-0.024550,-0.015500,-0.067025,-0.073350,0.003625,-0.115125,-0.132025,0.281685,0.281685,0.071200,0.067825,-0.048866,0.048866,0.000600,-0.056125,0.137837,-0.137837,-0.275777,-0.275777,-0.204987,0.204987,0.177504,0.177504,-0.230405,-0.230405
0.167275,0.218975,0.015800,-0.006150,-0.009150,0.000700,-0.064775,-0.084550,0.002225,-0.127175,-0.160250,0.326453,0.326453,0.091250,0.067475,-0.048489,0.048489,0.000775,-0.059475,0.134445,-0.134445,-0.310429,-0.310429,-0.237886,0.237886,0.158814,0.158814,-0.222582,-0.222582
0.202025,0.245175,0.032925,-0.003500,-0.000925,0.010475,-0.058725,-0.085925,0.002550,-0.159625,-0.193150,0.366521,0.366521,0.102500,0.090375,-0.049694,0.049694,0.008525,-0.056850,0.124510,-0.124510,-0.333476,-0.333476,-0.261437,0.261437,0.136133,0.136133,-0.215361,-0.215361
0.248175,0.290550,0.041350,-0.008125,0.005350,0.018500,-0.047800,-0.092125,-0.003975,-0.217025,-0.248100,0.398260,0.398260,0.122950,0.122775,-0.050535,0.050535,0.011950,-0.049400,0.108747,-0.108747,-0.345057,-0.345057,-0.274031,0.274031,0.108119,0.108119,-0.209429,-0.209429
0.282625,0.332450,0.036850,-0.017675,0.006550,0.020725,-0.037425,-0.100050,-0.014025,-0.270700,-0.297600,0.419410,0.419410,0.142400,0.148450,-0.048425,0.048425,0.009375,-0.040825,0.088663,-0.088663,-0.348148,-0.348148,-0.275986,0.275986,0.074626,0.074626,-0.204639,-0.204639
0.326350,0.381100,0.023200,-0.027000,0.006750,0.013700,-0.018575,-0.102900,-0.003200,-0.324425,-0.360775,0.429605,0.429605,0.137925,0.159500,-0.041265,0.041265,0.010125,-0.029300,0.066373,-0.066373,-0.346924,-0.346924,-0.269577,0.269577,0.037326,0.037326,-0.200313,-0.200313
0.374750,0.425050,0.008575,-0.033100,0.004700,-0.000625,-0.000225,-0.099800,0.009875,-0.379825,-0.420650,0.430153,0.430153,0.137575,0.168275,-0.028282,0.028282,0.011275,-0.018300,0.044307,-0.044307,-0.344959,-0.344959,-0.258482,0.258482,-0.000569,-0.000569,-0.195678,-0.195678
0.423225,0.452950,0.001150,-0.032925,-0.000875,-0.020325,0.008775,-0.090000,0.006725,-0.438600,-0.460200,0.423610,0.423610,0.169500,0.187125,-0.010134,0.010134,0.009975,-0.011275,0.024803,-0.024803,-0.344515,-0.344515,-0.246699,0.246699,-0.035515,-0.035515,-0.190235,-0.190235
0.470175,0.489475,-0.010275,-0.035625,-0.001875,-0.042625,0.019500,-0.085875,0.006800,-0.503325,-0.514050,0.413346,0.413346,0.200350,0.210825,0.011667,-0.011667,0.006600,-0.005625,0.009716,-0.009716,-0.347106,-0.347106,-0.237320,0.237320,-0.065107,-0.065107,-0.183905,-0.183905
0.492125,0.516375,-0.019975,-0.039900,0.002175,-0.056400,0.026600,-0.089450,0.010050,-0.541600,-0.555300,0.402851,0.402851,0.214675,0.227525,0.035262,-0.035262,0.002825,-0.004150,0.000224,-0.000224,-0.353779,-0.353779,-0.231700,0.231700,-0.088631,-0.088631,-0.176953,-0.176953
0.523625,0.533375,-0.025550,-0.044300,0.001100,-0.065650,0.037250,-0.085550,0.008225,-0.580650,-0.587850,0.394844,0.394844,0.223725,0.235525,0.058350,-0.058350,-0.003475,-0.005925,-0.003145,0.003145,-0.364086,-0.364086,-0.229336,0.229336,-0.106224,-0.106224,-0.169757,-0.169757
0.553600,0.548125,-0.028775,-0.048925,0.001200,-0.071575,0.046700,-0.079350,0.003825,-0.613100,-0.614150,0.390929,0.390929,0.229900,0.237600,0.078135,-0.078135,-0.011475,-0.008075,-0.000417,0.000417,-0.375525,-0.375525,-0.228331,0.228331,-0.117825,-0.117825,-0.162547,-0.162547
0.571000,0.568350,-0.031375,-0.053950,0.008775,-0.075475,0.050325,-0.076025,-0.000625,-0.631550,-0.636675,0.392150,0.392150,0.235650,0.236475,0.092013,-0.092013,-0.020350,-0.007800,0.007861,-0.007861,-0.385052,-0.385052,-0.226113,0.226113,-0.123118,-0.123118,-0.155210,-0.155210
0.609100,0.603550,-0.034450,-0.058375,0.010575,-0.074425,0.062975,-0.072900,0.004950,-0.675950,-0.671875,0.399698,0.399698,0.247675,0.250600,0.098330,-0.098330,-0.029850,-0.009475,0.020641,-0.020641,-0.390970,-0.390970,-0.220220,0.220220,-0.122022,-0.122022,-0.147244,-0.147244
0.648900,0.636075,-0.036500,-0.059975,0.005700,-0.068950,0.078325,-0.071575,0.017800,-0.724075,-0.702100,0.414900,0.414900,0.259900,0.272950,0.096443,-0.096443,-0.035225,-0.012200,0.036503,-0.036503,-0.392989,-0.392989,-0.209045,0.209045,-0.114774,-0.114774,-0.137871,-0.137871
0.694050,0.667250,-0.031600,-0.064950,0.006525,-0.053900,0.088200,-0.065850,0.001425,-0.743150,-0.689625,0.438694,0.438694,0.251150,0.254925,0.086257,-0.086257,-0.051525,-0.008550,0.053900,-0.053900,-0.391001,-0.391001,-0.192322,0.192322,-0.101675,-0.101675,-0.126267,-0.126267
0.734100,0.697875,-0.024050,-0.067125,0.005700,-0.039350,0.092800,-0.056775,-0.015250,-0.749800,-0.676225,0.471383,0.471383,0.238375,0.231700,0.067920,-0.067920,-0.067725,-0.003150,0.071406,-0.071406,-0.384392,-0.384392,-0.171163,0.171163,-0.083058,-0.083058,-0.111811,-0.111811
0.758700,0.728775,-0.018175,-0.060350,-0.003975,-0.035425,0.092300,-0.045500,-0.003275,-0.760700,-0.703550,0.512952,0.512952,0.238450,0.238425,0.041880,-0.041880,-0.072725,-0.000650,0.087863,-0.087863,-0.372458,-0.372458,-0.147642,0.147642,-0.059581,-0.059581,-0.094242,-0.094242
