body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.929244,0.005507,0.369299,-0.009721,0.828952,0.087663,-0.550023,0.051265,0.963615,-0.041222,0.240802,0.108446,0.993301,0.008216,0.008244,0.114968,0.818350,-0.059531,-0.569620,-0.047875,0.974315,-0.003054,0.211762,-0.076537,0.997091,-0.012198,0.010998,-0.074428,0.794734,-0.083464,0.598608,-0.055682,0.970961,0.085766,-0.208703,-0.079505,0.884824,0.284927,0.140342,-0.340892,0.955537,0.000420,0.028426,-0.293496,0.933409,-0.275194,-0.189633,0.130592,0.806323,-0.457162,0.202212,0.316158,0.927072,-0.189508,0.090004,0.310683
0.930141,0.005567,0.367035,-0.009600,0.831629,0.087586,-0.546058,0.050425,0.964273,-0.040714,0.238185,0.108567,0.993310,0.007808,0.007837,0.114944,0.820894,-0.059424,-0.565983,-0.047599,0.974806,-0.003097,0.209558,-0.076349,0.997104,-0.012071,0.011031,-0.074277,0.796247,-0.083762,0.596526,-0.055964,0.971172,0.087059,-0.207005,-0.079961,0.884998,0.284061,0.138836,-0.341779,0.955136,-0.002601,0.026858,-0.294934,0.933171,-0.277443,-0.187740,0.130269,0.806484,-0.456936,0.201358,0.316619,0.928015,-0.187460,0.088536,0.309528
0.931051,0.005647,0.364721,-0.009476,0.834342,0.087563,-0.541984,0.049591,0.964911,-0.040158,0.235601,0.108747,0.993313,0.007427,0.007464,0.114968,0.823505,-0.059358,-0.562203,-0.047365,0.975292,-0.003225,0.207331,-0.076216,0.997112,-0.012020,0.011088,-0.074164,0.797745,-0.084003,0.594463,-0.056216,0.971457,0.088247,-0.204913,-0.080582,0.885139,0.282987,0.137727,-0.342753,0.954743,-0.005536,0.025842,-0.296256,0.933061,-0.279488,-0.185438,0.129985,0.806721,-0.456398,0.200878,0.317096,0.928890,-0.185343,0.087616,0.308440
0.931994,0.005769,0.362307,-0.009347,0.837143,0.087655,-0.537709,0.048760,0.965518,-0.039496,0.233078,0.109038,0.993306,0.007108,0.007152,0.115075,0.826265,-0.059377,-0.558149,-0.047216,0.975773,-0.003525,0.205061,-0.076183,0.997113,-0.012118,0.011189,-0.074118,0.799223,-0.084130,0.592439,-0.056406,0.971833,0.089333,-0.202311,-0.081429,0.885196,0.281714,0.137166,-0.343876,0.954353,-0.008343,0.025585,-0.297467,0.933133,-0.281214,-0.182618,0.129740,0.807046,-0.455439,0.200895,0.317636,0.929691,-0.183069,0.087415,0.307438
0.933018,0.005932,0.359663,-0.009216,0.840006,0.087757,-0.533288,0.047871,0.966127,-0.038774,0.230531,0.109321,0.993299,0.006808,0.006958,0.115160,0.829097,-0.059280,-0.553961,-0.047027,0.976229,-0.003792,0.202928,-0.076042,0.997123,-0.012088,0.011315,-0.073972,0.800853,-0.084136,0.590221,-0.056530,0.972259,0.090303,-0.199383,-0.082482,0.885185,0.280312,0.137031,-0.345102,0.953983,-0.010960,0.025986,-0.298533,0.933362,-0.282599,-0.179459,0.129491,0.807488,-0.454110,0.201290,0.318167,0.930425,-0.180690,0.087833,0.306506
0.934077,0.006115,0.356903,-0.009083,0.842889,0.087862,-0.528785,0.046959,0.966731,-0.038024,0.227973,0.109605,0.993293,0.006517,0.006825,0.115240,0.831952,-0.059124,-0.549698,-0.046816,0.976670,-0.004041,0.200865,-0.075843,0.997137,-0.011995,0.011456,-0.073774,0.802554,-0.084082,0.587904,-0.056620,0.972787,0.091035,-0.195910,-0.083770,0.885070,0.278650,0.137543,-0.346537,0.953625,-0.013529,0.027329,-0.299447,0.933779,-0.283651,-0.175728,0.129296,0.807956,-0.452394,0.202331,0.318761,0.931060,-0.178186,0.089189,0.305652
0.935221,0.006250,0.353896,-0.008942,0.845773,0.088005,-0.524210,0.046129,0.967373,-0.037113,0.225214,0.109958,0.993281,0.006415,0.006720,0.115352,0.834767,-0.058922,-0.545462,-0.046520,0.977189,-0.004388,0.198432,-0.075545,0.997158,-0.011940,0.011673,-0.073468,0.804545,-0.083886,0.585205,-0.056628,0.973355,0.091623,-0.192128,-0.085277,0.884840,0.276916,0.138571,-0.348100,0.953294,-0.015891,0.029488,-0.300180,0.934372,-0.284285,-0.171676,0.129069,0.808523,-0.450302,0.203835,0.319328,0.931632,-0.175533,0.091295,0.304820
0.936386,0.006386,0.350803,-0.008828,0.848673,0.088128,-0.519555,0.045282,0.968011,-0.036249,0.222423,0.110309,0.993268,0.006295,0.006640,0.115476,0.837620,-0.058720,-0.541117,-0.046219,0.977705,-0.004754,0.195982,-0.075243,0.997180,-0.011848,0.011845,-0.073158,0.806572,-0.083662,0.582437,-0.056652,0.974059,0.091846,-0.187594,-0.087072,0.884432,0.274836,0.140516,-0.350002,0.952951,-0.018338,0.032953,-0.300771,0.935186,-0.284571,-0.166824,0.128901,0.809022,-0.447805,0.206313,0.319984,0.932094,-0.172710,0.094721,0.303974
0.937601,0.006528,0.347541,-0.008767,0.851629,0.088223,-0.514756,0.044390,0.968651,-0.035471,0.219569,0.110660,0.993253,0.006150,0.006608,0.115620,0.840572,-0.058517,-0.536569,-0.045914,0.978221,-0.005152,0.193500,-0.074936,0.997204,-0.011678,0.011930,-0.072837,0.808683,-0.083380,0.579538,-0.056704,0.974872,0.091718,-0.182384,-0.089155,0.883830,0.272464,0.143345,-0.352221,0.952579,-0.020834,0.037705,-0.301227,0.936211,-0.284493,-0.161245,0.128733,0.809469,-0.444909,0.209735,0.320665,0.932462,-0.169707,0.099429,0.303031
0.938828,0.006704,0.344212,-0.008718,0.854593,0.088278,-0.509893,0.043434,0.969277,-0.034788,0.216737,0.110981,0.993238,0.005930,0.006602,0.115758,0.843530,-0.058322,-0.531950,-0.045653,0.978745,-0.005480,0.190920,-0.074681,0.997226,-0.011388,0.011922,-0.072580,0.810740,-0.083147,0.576676,-0.056848,0.975812,0.091124,-0.176402,-0.091485,0.883059,0.269647,0.147095,-0.354768,0.952155,-0.023539,0.043796,-0.301545,0.937412,-0.284160,-0.154830,0.128607,0.809788,-0.441677,0.214199,0.321378,0.932704,-0.166587,0.105526,0.301953
