joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.240475,-0.283444,-0.040047,0.071351,-0.148559,-0.037990,0.151436,-0.136655,0.383400,0.336234,0.437643,-0.404497,-0.404497,-0.159183,-0.249577,0.365774,-0.365774,-0.048709,0.053275,-0.636020,0.636020,0.413019,0.413019,0.124623,-0.124623,-0.468399,-0.468399,-0.041759,-0.041759
-0.267420,-0.312469,-0.039649,0.071035,-0.152575,-0.038823,0.150621,-0.134678,0.403435,0.359726,0.463516,-0.437258,-0.437258,-0.164620,-0.255528,0.364273,-0.364273,-0.047113,0.053406,-0.635543,0.635543,0.435081,0.435081,0.118723,-0.118723,-0.461320,-0.461320,-0.038468,-0.038468
-0.295986,-0.343834,-0.039771,0.070923,-0.156221,-0.040258,0.150667,-0.131101,0.422515,0.383197,0.489930,-0.471491,-0.471491,-0.169970,-0.260958,0.362166,-0.362166,-0.045266,0.053577,-0.634190,0.634190,0.459277,0.459277,0.112128,-0.112128,-0.453446,-0.453446,-0.034651,-0.034651
-0.325362,-0.376369,-0.040152,0.070913,-0.159682,-0.041993,0.151142,-0.126724,0.441118,0.406660,0.516614,-0.506962,-0.506962,-0.175275,-0.266126,0.359627,-0.359627,-0.043293,0.053768,-0.632084,0.632084,0.485454,0.485454,0.104887,-0.104887,-0.444603,-0.444603,-0.030395,-0.030395
-0.356422,-0.410757,-0.041487,0.070379,-0.163230,-0.045021,0.151820,-0.120639,0.457477,0.431536,0.543854,-0.543420,-0.543420,-0.181110,-0.270934,0.356815,-0.356815,-0.040849,0.054265,-0.629442,0.629442,0.513404,0.513404,0.097123,-0.097123,-0.434557,-0.434557,-0.025835,-0.025835
-0.388880,-0.446429,-0.043017,0.070027,-0.166889,-0.048155,0.152546,-0.114181,0.472747,0.458030,0.572071,-0.580626,-0.580626,-0.187467,-0.276053,0.353848,-0.353848,-0.038311,0.054675,-0.626552,0.626552,0.542865,0.542865,0.089027,-0.089027,-0.423070,-0.423070,-0.021120,-0.021120
-0.424133,-0.484670,-0.044936,0.070041,-0.170769,-0.051500,0.153365,-0.106975,0.485837,0.487762,0.602241,-0.618389,-0.618389,-0.194870,-0.281793,0.350779,-0.350779,-0.035587,0.054913,-0.623726,0.623726,0.573589,0.573589,0.080820,-0.080820,-0.409978,-0.409978,-0.016377,-0.016377
-0.461686,-0.524632,-0.046941,0.070288,-0.174777,-0.054403,0.154228,-0.099861,0.497280,0.520418,0.634323,-0.656610,-0.656610,-0.203230,-0.288716,0.347594,-0.347594,-0.033054,0.055346,-0.621255,0.621255,0.605399,0.605399,0.072724,-0.072724,-0.395297,-0.395297,-0.011690,-0.011690
-0.500389,-0.565453,-0.048989,0.070653,-0.178847,-0.057085,0.155113,-0.092794,0.507901,0.554536,0.667360,-0.695274,-0.695274,-0.212069,-0.296230,0.344236,-0.344236,-0.030615,0.055877,-0.619383,0.619383,0.638209,0.638209,0.064925,-0.064925,-0.379302,-0.379302,-0.007095,-0.007095
-0.544113,-0.610964,-0.051101,0.071822,-0.182378,-0.058937,0.155951,-0.085341,0.513966,0.592562,0.703945,-0.734427,-0.734427,-0.222110,-0.304694,0.340651,-0.340651,-0.028080,0.056101,-0.618298,0.618298,0.671979,0.671979,0.057556,-0.057556,-0.362551,-0.362551,-0.002585,-0.002585
-0.589221,-0.657696,-0.052976,0.073121,-0.185813,-0.060596,0.156852,-0.077710,0.518757,0.631986,0.741458,-0.774139,-0.774139,-0.232792,-0.313453,0.336822,-0.336822,-0.025468,0.056299,-0.618133,0.618133,0.706664,0.706664,0.050687,-0.050687,-0.345782,-0.345782,0.001872,0.001872
-0.637101,-0.706867,-0.054378,0.074680,-0.189060,-0.061868,0.157883,-0.069728,0.521002,0.674205,0.780829,-0.814483,-0.814483,-0.244757,-0.322803,0.332802,-0.332802,-0.022702,0.056441,-0.618971,0.618971,0.742147,0.742147,0.044325,-0.044325,-0.329728,-0.329728,0.006326,0.006326
-0.687255,-0.758171,-0.055863,0.076741,-0.192204,-0.062865,0.158617,-0.061724,0.522410,0.719191,0.822972,-0.855523,-0.855523,-0.258283,-0.333607,0.328744,-0.328744,-0.019954,0.056211,-0.620844,0.620844,0.778173,0.778173,0.038419,-0.038419,-0.314916,-0.314916,0.010840,0.010840
-0.738546,-0.810541,-0.057389,0.079052,-0.195297,-0.063723,0.159203,-0.053709,0.523400,0.765560,0.866501,-0.897335,-0.897335,-0.272591,-0.345136,0.324962,-0.324962,-0.017217,0.055795,-0.623731,0.623731,0.814248,0.814248,0.032870,-0.032870,-0.301568,-0.301568,0.015486,0.015486
-0.792508,-0.865945,-0.058780,0.082322,-0.197558,-0.064304,0.159357,-0.045715,0.523522,0.814528,0.912213,-0.940029,-0.940029,-0.289021,-0.357698,0.321968,-0.321968,-0.014729,0.055049,-0.627531,0.627531,0.849591,0.849591,0.027542,-0.027542,-0.289625,-0.289625,0.020341,0.020341
-0.847335,-0.922214,-0.060322,0.085870,-0.199613,-0.064959,0.159609,-0.037664,0.523576,0.864148,0.958771,-0.983746,-0.983746,-0.306102,-0.370634,0.320420,-0.320420,-0.012353,0.054224,-0.632064,0.632064,0.883216,0.883216,0.022275,-0.022275,-0.278853,-0.278853,0.025480,0.025480
-0.903891,-0.980216,-0.062166,0.089973,-0.201256,-0.065760,0.160058,-0.029499,0.523494,0.915073,1.007019,-1.028578,-1.028578,-0.324485,-0.384319,0.320924,-0.320924,-0.010198,0.053241,-0.637093,0.637093,0.914174,0.914174,0.016909,-0.016909,-0.268951,-0.268951,0.030962,0.030962
-0.962222,-1.040141,-0.064385,0.094726,-0.202516,-0.067027,0.160802,-0.021088,0.523198,0.966993,1.056081,-1.074461,-1.074461,-0.343379,-0.398377,0.323827,-0.323827,-0.008094,0.052274,-0.642371,0.642371,0.941817,0.941817,0.011296,-0.011296,-0.259642,-0.259642,0.036816,0.036816
-1.021440,-1.101027,-0.066790,0.099805,-0.203584,-0.068526,0.161694,-0.012556,0.522794,1.019411,1.105552,-1.121153,-1.121153,-0.362529,-0.412623,0.329106,-0.329106,-0.006015,0.051316,-0.647679,0.647679,0.965927,0.965927,0.005309,-0.005309,-0.250739,-0.250739,0.043031,0.043031
-1.082457,-1.163313,-0.069659,0.105373,-0.203970,-0.070231,0.162672,-0.004940,0.522629,1.070885,1.154507,-1.168281,-1.168281,-0.380994,-0.426503,0.336399,-0.336399,-0.004063,0.050080,-0.652835,0.652835,0.986719,0.986719,-0.001167,0.001167,-0.242164,-0.242164,0.049548,0.049548
-1.143881,-1.225914,-0.072624,0.110996,-0.204210,-0.072029,0.163484,0.002544,0.522578,1.122062,1.202861,-1.215364,-1.215364,-0.398578,-0.439893,0.345051,-0.345051,-0.001922,0.048726,-0.657727,0.657727,1.004778,1.004778,-0.008240,0.008240,-0.233887,-0.233887,0.056261,0.056261
-1.206115,-1.289145,-0.075782,0.116729,-0.204161,-0.074013,0.163965,0.009764,0.522756,1.172644,1.250011,-1.261758,-1.261758,-0.414400,-0.452303,0.354143,-0.354143,0.000596,0.047133,-0.662337,0.662337,1.020981,1.020981,-0.016018,0.016018,-0.225825,-0.225825,0.063026,0.063026
-1.267602,-1.350900,-0.079192,0.122192,-0.203912,-0.075781,0.164007,0.016532,0.523132,1.221785,1.296335,-1.306651,-1.306651,-0.428323,-0.463681,0.362584,-0.362584,0.003543,0.045265,-0.666745,0.666745,1.036330,1.036330,-0.024602,0.024602,-0.217761,-0.217761,0.069679,0.069679
-1.328715,-1.411918,-0.082728,0.127520,-0.203564,-0.077441,0.163830,0.023075,0.523609,1.270204,1.342247,-1.349201,-1.349201,-0.441295,-0.474543,0.369359,-0.369359,0.006704,0.043260,-0.671085,0.671085,1.051676,1.051676,-0.034075,0.034075,-0.209377,-0.209377,0.076059,0.076059
-1.386319,-1.468896,-0.084370,0.132645,-0.203143,-0.077937,0.162416,0.028595,0.523573,1.317205,1.386121,-1.388817,-1.388817,-0.452873,-0.483863,0.373818,-0.373818,0.009634,0.040600,-0.675446,0.675446,1.067471,1.067471,-0.044487,0.044487,-0.200297,-0.200297,0.082030,0.082030
-1.442669,-1.524677,-0.085274,0.137860,-0.202567,-0.077884,0.160725,0.033738,0.523603,1.363951,1.429707,-1.425367,-1.425367,-0.464535,-0.492931,0.375879,-0.375879,0.012379,0.037889,-0.679802,0.679802,1.083605,1.083605,-0.055838,0.055838,-0.190168,-0.190168,0.087489,0.087489
-1.496507,-1.578062,-0.084703,0.143256,-0.201679,-0.076733,0.158482,0.038130,0.523767,1.410189,1.472716,-1.459105,-1.459105,-0.476366,-0.501495,0.376024,-0.376024,0.014751,0.035074,-0.684004,0.684004,1.099349,1.099349,-0.068074,0.068074,-0.178755,-0.178755,0.092376,0.092376
-1.548142,-1.629135,-0.082798,0.148732,-0.200836,-0.074478,0.155367,0.041791,0.523786,1.455314,1.514975,-1.490407,-1.490407,-0.488135,-0.509790,0.375090,-0.375090,0.016854,0.031919,-0.687840,0.687840,1.113514,1.113514,-0.081078,0.081078,-0.166039,-0.166039,0.096664,0.096664
-1.598676,-1.679052,-0.080225,0.154249,-0.200015,-0.071669,0.151816,0.045087,0.523732,1.499883,1.556861,-1.519530,-1.519530,-0.499874,-0.517951,0.373985,-0.373985,0.018821,0.028593,-0.691113,0.691113,1.124781,1.124781,-0.094687,0.094687,-0.152296,-0.152296,0.100357,0.100357
-1.644989,-1.725315,-0.075939,0.159294,-0.199415,-0.068215,0.147119,0.048042,0.523914,1.543042,1.598020,-1.546590,-1.546590,-0.511704,-0.526247,0.373457,-0.373457,0.020514,0.025319,-0.693724,0.693724,1.132159,1.132159,-0.108709,0.108709,-0.138111,-0.138111,0.103483,0.103483
-1.689683,-1.769879,-0.071689,0.164101,-0.199071,-0.064791,0.142558,0.051094,0.523984,1.585372,1.638377,-1.571695,-1.571695,-0.523288,-0.534443,0.373960,-0.373960,0.022116,0.022106,-0.695730,0.695730,1.135396,1.135396,-0.122972,0.122972,-0.124345,-0.124345,0.106099,0.106099
-1.731139,-1.811046,-0.067509,0.168435,-0.199240,-0.061427,0.138269,0.054341,0.523829,1.626042,1.677128,-1.595024,-1.595024,-0.534380,-0.542439,0.375639,-0.375639,0.023538,0.019019,-0.697387,0.697387,1.135096,1.135096,-0.137349,0.137349,-0.112091,-0.112091,0.108290,0.108290
-1.768437,-1.848780,-0.063924,0.172368,-0.199658,-0.058764,0.134227,0.057347,0.523615,1.663947,1.714006,-1.616820,-1.616820,-0.545414,-0.550195,0.378416,-0.378416,0.024503,0.015833,-0.699142,0.699142,1.132479,1.132479,-0.151785,0.151785,-0.102629,-0.102629,0.110168,0.110168
-1.803657,-1.884799,-0.060636,0.176099,-0.200199,-0.056450,0.130308,0.060232,0.523373,1.700470,1.749948,-1.637354,-1.637354,-0.556420,-0.557830,0.382147,-0.382147,0.025239,0.012599,-0.701523,0.701523,1.128963,1.128963,-0.166290,0.166290,-0.097369,-0.097369,0.111868,0.111868
-1.834351,-1.916754,-0.059100,0.179513,-0.200657,-0.055386,0.127556,0.063290,0.522805,1.732787,1.782713,-1.656889,-1.656889,-0.566878,-0.565706,0.386761,-0.386761,0.026087,0.009638,-0.704951,0.704951,1.125685,1.125685,-0.180920,0.180920,-0.097675,-0.097675,0.113535,0.113535
-1.863562,-1.947286,-0.058089,0.182910,-0.200908,-0.054892,0.124968,0.066254,0.522392,1.763982,1.814319,-1.675599,-1.675599,-0.577066,-0.573354,0.392329,-0.392329,0.026806,0.006623,-0.709563,0.709563,1.123121,1.123121,-0.195757,0.195757,-0.104436,-0.104436,0.115312,0.115312
-1.889805,-1.974970,-0.058125,0.186271,-0.200745,-0.055536,0.122709,0.069030,0.522285,1.792936,1.843607,-1.693465,-1.693465,-0.586716,-0.580544,0.399023,-0.399023,0.027264,0.003502,-0.715115,0.715115,1.120944,1.120944,-0.210883,0.210883,-0.117694,-0.117694,0.117318,0.117318
-1.914159,-2.000883,-0.059709,0.189695,-0.200193,-0.057920,0.120563,0.071731,0.522275,1.819291,1.870524,-1.710234,-1.710234,-0.595558,-0.586931,0.407068,-0.407068,0.027880,0.000554,-0.721033,0.721033,1.118126,1.118126,-0.226328,0.226328,-0.136722,-0.136722,0.119629,0.119629
-1.937568,-2.025911,-0.062065,0.193150,-0.199445,-0.061174,0.118474,0.074395,0.522313,1.844347,1.896255,-1.725495,-1.725495,-0.603995,-0.592916,0.416698,-0.416698,0.028575,-0.002306,-0.726584,0.726584,1.113231,1.113231,-0.242031,0.242031,-0.160340,-0.160340,0.122263,0.122263
-1.955542,-2.045612,-0.066287,0.196553,-0.197925,-0.066500,0.117109,0.077275,0.522336,1.864345,1.917337,-1.738825,-1.738825,-0.610948,-0.598135,0.428086,-0.428086,0.028986,-0.004249,-0.731089,0.731089,1.104846,1.104846,-0.257831,0.257831,-0.187150,-0.187150,0.125173,0.125173
-1.972070,-2.063844,-0.071017,0.199744,-0.196457,-0.072554,0.115907,0.080073,0.522389,1.882626,1.936499,-1.749894,-1.749894,-0.617546,-0.602526,0.441227,-0.441227,0.029463,-0.006071,-0.734099,0.734099,1.092052,1.092052,-0.273489,0.273489,-0.215709,-0.215709,0.128251,0.128251
-1.985705,-2.079136,-0.076762,0.202508,-0.195094,-0.080063,0.115031,0.082707,0.522505,1.897470,1.951823,-1.758541,-1.758541,-0.623438,-0.605262,0.455831,-0.455831,0.030075,-0.007650,-0.735474,0.735474,1.074793,1.074793,-0.288725,0.288725,-0.244709,-0.244709,0.131347,0.131347
-1.995433,-2.090692,-0.083131,0.204827,-0.193809,-0.087966,0.115208,0.085248,0.522233,1.908510,1.963448,-1.764817,-1.764817,-0.628486,-0.607758,0.471343,-0.471343,0.030703,-0.008629,-0.735358,0.735358,1.053907,1.053907,-0.303260,0.303260,-0.273112,-0.273112,0.134291,0.134291
-2.003207,-2.100380,-0.089811,0.206923,-0.192563,-0.096066,0.115911,0.087743,0.521768,1.917647,1.973223,-1.769007,-1.769007,-0.633113,-0.610133,0.487123,-0.487123,0.031340,-0.009307,-0.734088,0.734088,1.030734,1.030734,-0.316858,0.316858,-0.300175,-0.300175,0.136923,0.136923
-2.007049,-2.105927,-0.096234,0.208530,-0.191364,-0.104439,0.116464,0.089528,0.521825,1.921465,1.977298,-1.771605,-1.771605,-0.636270,-0.610383,0.502681,-0.502681,0.031930,-0.009734,-0.732085,0.732085,1.006554,1.006554,-0.329355,0.329355,-0.325410,-0.325410,0.139114,0.139114
-2.009869,-2.110410,-0.102341,0.209942,-0.190144,-0.112517,0.117277,0.090855,0.521771,1.923598,1.979525,-1.773240,-1.773240,-0.638823,-0.610141,0.517793,-0.517793,0.032665,-0.010009,-0.729757,0.729757,0.982237,0.982237,-0.340672,0.340672,-0.348520,-0.348520,0.140773,0.140773
-2.010644,-2.112763,-0.107818,0.210962,-0.188881,-0.120001,0.118609,0.091266,0.521494,1.922359,1.978057,-1.774517,-1.774517,-0.640168,-0.608917,0.532423,-0.532423,0.033689,-0.009978,-0.727448,0.727448,0.958280,0.958280,-0.350811,0.350811,-0.369337,-0.369337,0.141861,0.141861
-2.010394,-2.113488,-0.112829,0.211806,-0.187640,-0.127077,0.119909,0.090881,0.521439,1.918072,1.973343,-1.775851,-1.775851,-0.639905,-0.607082,0.546549,-0.546549,0.034695,-0.009922,-0.725434,0.725434,0.935035,0.935035,-0.359839,0.359839,-0.387770,-0.387770,0.142384,0.142384
-2.009632,-2.113398,-0.117609,0.212562,-0.186409,-0.133949,0.121194,0.090098,0.521493,1.912260,1.967005,-1.777345,-1.777345,-0.638838,-0.604943,0.560063,-0.560063,0.035691,-0.009854,-0.723934,0.723934,0.912851,0.912851,-0.367856,0.367856,-0.403818,-0.403818,0.142390,0.142390
-2.005860,-2.109640,-0.121043,0.213012,-0.184389,-0.140026,0.122755,0.088145,0.521297,1.902414,1.955480,-1.778823,-1.778823,-0.636267,-0.601130,0.572763,-0.572763,0.036662,-0.009281,-0.723116,0.723116,0.892104,0.892104,-0.374969,0.374969,-0.417585,-0.417585,0.141955,0.141955
-2.001658,-2.105275,-0.124250,0.213462,-0.182365,-0.145820,0.124339,0.085986,0.521132,1.891407,1.942672,-1.779995,-1.779995,-0.633175,-0.596862,0.584409,-0.584409,0.037690,-0.008509,-0.723086,0.723086,0.873164,0.873164,-0.381274,0.381274,-0.429246,-0.429246,0.141172,0.141172
-1.996597,-2.099694,-0.127001,0.213913,-0.180335,-0.151048,0.125970,0.083415,0.521031,1.878075,1.927299,-1.780648,-1.780648,-0.629041,-0.591685,0.594797,-0.594797,0.038836,-0.007338,-0.723866,0.723866,0.856343,0.856343,-0.386847,0.386847,-0.439004,-0.439004,0.140131,0.140131
-1.990983,-2.093033,-0.129563,0.214350,-0.177588,-0.155752,0.127547,0.080366,0.520963,1.863227,1.909882,-1.780743,-1.780743,-0.623819,-0.585240,0.603825,-0.603825,0.039995,-0.005768,-0.725395,0.725395,0.841809,0.841809,-0.391745,0.391745,-0.447052,-0.447052,0.138906,0.138906
-1.985091,-2.085831,-0.132030,0.214782,-0.174482,-0.160195,0.129097,0.077079,0.520910,1.847621,1.891443,-1.780400,-1.780400,-0.618053,-0.578160,0.611503,-0.611503,0.041159,-0.003999,-0.727540,0.727540,0.829558,0.829558,-0.396000,0.396000,-0.453564,-0.453564,0.137541,0.137541
-1.978042,-2.077164,-0.133291,0.215075,-0.171532,-0.163312,0.130536,0.073455,0.520654,1.829916,1.870440,-1.779829,-1.779829,-0.611784,-0.569622,0.617918,-0.617918,0.042296,-0.002023,-0.730134,0.730134,0.819466,0.819466,-0.399633,0.399633,-0.458670,-0.458670,0.136050,0.136050
-1.970944,-2.068240,-0.134271,0.215468,-0.168449,-0.165979,0.131991,0.069871,0.520563,1.812274,1.849120,-1.779263,-1.779263,-0.605219,-0.560772,0.623178,-0.623178,0.043385,0.000176,-0.733000,0.733000,0.811379,0.811379,-0.402655,0.402655,-0.462440,-0.462440,0.134425,0.134425
-1.963749,-2.058802,-0.134689,0.216062,-0.165099,-0.167745,0.133477,0.066366,0.520801,1.794760,1.827167,-1.778917,-1.778917,-0.598062,-0.551299,0.627388,-0.627388,0.044378,0.002823,-0.735972,0.735972,0.805148,0.805148,-0.405085,0.405085,-0.464898,-0.464898,0.132648,0.132648
-1.956227,-2.048910,-0.134509,0.216887,-0.161982,-0.168772,0.134747,0.062773,0.520752,1.777067,1.805023,-1.778955,-1.778955,-0.590788,-0.541988,0.630648,-0.630648,0.045295,0.005392,-0.738900,0.738900,0.800623,0.800623,-0.406950,0.406950,-0.466059,-0.466059,0.130707,0.130707
-1.948541,-2.038789,-0.134029,0.217829,-0.158983,-0.169429,0.135909,0.059136,0.520559,1.759285,1.782782,-1.779485,-1.779485,-0.583456,-0.532759,0.633059,-0.633059,0.046174,0.007922,-0.741660,0.741660,0.797643,0.797643,-0.408295,0.408295,-0.465958,-0.465958,0.128605,0.128605
-1.941753,-2.028802,-0.132971,0.219022,-0.155506,-0.169364,0.136450,0.055630,0.520735,1.742942,1.761158,-1.780540,-1.780540,-0.576335,-0.523731,0.634718,-0.634718,0.046807,0.010331,-0.744146,0.744146,0.796027,0.796027,-0.409184,0.409184,-0.464659,-0.464659,0.126358,0.126358
-1.935067,-2.019024,-0.131690,0.220237,-0.152153,-0.169177,0.136802,0.052209,0.521084,1.727134,1.740218,-1.782079,-1.782079,-0.569481,-0.515048,0.635707,-0.635707,0.047381,0.012691,-0.746281,0.746281,0.795595,0.795595,-0.409692,0.409692,-0.462256,-0.462256,0.123989,0.123989
-1.928587,-2.009667,-0.129965,0.221494,-0.149047,-0.168749,0.136778,0.048955,0.521778,1.712396,1.720645,-1.783999,-1.783999,-0.563165,-0.507059,0.636079,-0.636079,0.047836,0.014955,-0.748008,0.748008,0.796198,0.796198,-0.409902,0.409902,-0.458846,-0.458846,0.121511,0.121511
-1.922386,-2.000232,-0.128413,0.222871,-0.145870,-0.168236,0.136510,0.045750,0.521850,1.698855,1.702375,-1.786127,-1.786127,-0.557139,-0.499760,0.635877,-0.635877,0.048280,0.016748,-0.749293,0.749293,0.797661,0.797661,-0.409887,0.409887,-0.454557,-0.454557,0.118915,0.118915
-1.916326,-1.990756,-0.126948,0.224308,-0.142658,-0.167682,0.136120,0.042568,0.521611,1.685912,1.684758,-1.788224,-1.788224,-0.551258,-0.492808,0.635177,-0.635177,0.048719,0.018305,-0.750124,0.750124,0.799703,0.799703,-0.409707,0.409707,-0.449577,-0.449577,0.116161,0.116161
-1.911649,-1.982309,-0.124772,0.225721,-0.139866,-0.166659,0.134985,0.039614,0.521640,1.675399,1.669586,-1.790026,-1.790026,-0.546853,-0.487026,0.634084,-0.634084,0.049035,0.019323,-0.750503,0.750503,0.801964,0.801964,-0.409414,0.409414,-0.444136,-0.444136,0.113186,0.113186
-1.906929,-1.974099,-0.122629,0.227073,-0.137241,-0.165555,0.133754,0.036771,0.521582,1.665811,1.655567,-1.791310,-1.791310,-0.543017,-0.481563,0.632706,-0.632706,0.049198,0.020343,-0.750434,0.750434,0.804096,0.804096,-0.409076,0.409076,-0.438451,-0.438451,0.109919,0.109919
-1.902123,-1.966364,-0.120552,0.228301,-0.134947,-0.164292,0.132332,0.034148,0.521350,1.658075,1.643857,-1.791931,-1.791931,-0.540320,-0.476738,0.631150,-0.631150,0.049053,0.021366,-0.749920,0.749920,0.805805,0.805805,-0.408784,0.408784,-0.432709,-0.432709,0.106303,0.106303
-1.897799,-1.959319,-0.118645,0.229380,-0.133325,-0.163006,0.130865,0.031686,0.521395,1.651575,1.634235,-1.791815,-1.791815,-0.538358,-0.472918,0.629523,-0.629523,0.048667,0.022041,-0.748965,0.748965,0.806835,0.806835,-0.408660,0.408660,-0.427069,-0.427069,0.102314,0.102314
-1.893715,-1.952621,-0.116822,0.230384,-0.132039,-0.161709,0.129374,0.029304,0.521578,1.645693,1.625656,-1.790926,-1.790926,-0.536764,-0.469601,0.627923,-0.627923,0.048160,0.022542,-0.747586,0.747586,0.806986,0.806986,-0.408854,0.408854,-0.421659,-0.421659,0.097976,0.097976
-1.890039,-1.947548,-0.116039,0.231197,-0.131949,-0.161012,0.128307,0.027373,0.521429,1.642344,1.620224,-1.789237,-1.789237,-0.536058,-0.467373,0.626426,-0.626426,0.047427,0.022536,-0.745811,0.745811,0.806109,0.806109,-0.409528,0.409528,-0.416567,-0.416567,0.093360,0.093360
-1.886684,-1.942770,-0.115522,0.231781,-0.131982,-0.160596,0.127221,0.025495,0.521245,1.639176,1.615392,-1.786721,-1.786721,-0.535287,-0.465367,0.625078,-0.625078,0.046813,0.022276,-0.743685,0.743685,0.804119,0.804119,-0.410837,0.410837,-0.411838,-0.411838,0.088567,0.088567
-1.883972,-1.938583,-0.115538,0.231908,-0.132261,-0.160740,0.126100,0.023726,0.520992,1.636368,1.611759,-1.783347,-1.783347,-0.534386,-0.463805,0.623884,-0.623884,0.046436,0.021508,-0.741267,0.741267,0.801010,0.801010,-0.412907,0.412907,-0.407470,-0.407470,0.083714,0.083714
-1.881063,-1.935079,-0.115707,0.232130,-0.132850,-0.161168,0.124830,0.022301,0.520977,1.633913,1.609018,-1.779088,-1.779088,-0.533354,-0.462273,0.622813,-0.622813,0.046350,0.020561,-0.738630,0.738630,0.796847,0.796847,-0.415810,0.415810,-0.403432,-0.403432,0.078907,0.078907
-1.878057,-1.931916,-0.115953,0.232399,-0.133594,-0.161737,0.123485,0.021049,0.521080,1.631635,1.606723,-1.773915,-1.773915,-0.532256,-0.460757,0.621820,-0.621820,0.046410,0.019523,-0.735873,0.735873,0.791732,0.791732,-0.419541,0.419541,-0.399710,-0.399710,0.074221,0.074221
-1.874943,-1.927711,-0.115751,0.232258,-0.133832,-0.161788,0.122149,0.019367,0.521122,1.629308,1.603737,-1.767821,-1.767821,-0.530506,-0.459560,0.620858,-0.620858,0.046374,0.018316,-0.733117,0.733117,0.785816,0.785816,-0.424010,0.424010,-0.396332,-0.396332,0.069691,0.069691
-1.871366,-1.923157,-0.115321,0.232153,-0.133960,-0.161709,0.120894,0.017667,0.521169,1.626548,1.600313,-1.760857,-1.760857,-0.528606,-0.458058,0.619881,-0.619881,0.046441,0.017144,-0.730495,0.730495,0.779315,0.779315,-0.429056,0.429056,-0.393358,-0.393358,0.065317,0.065317
-1.866862,-1.917904,-0.114434,0.232118,-0.133869,-0.161369,0.119800,0.015930,0.521224,1.622923,1.596011,-1.753160,-1.753160,-0.526406,-0.455945,0.618870,-0.618870,0.046715,0.016042,-0.728136,0.728136,0.772477,0.772477,-0.434467,0.434467,-0.390886,-0.390886,0.061076,0.061076
-1.861439,-1.911535,-0.113667,0.231828,-0.133746,-0.160969,0.118982,0.013982,0.521010,1.617867,1.590389,-1.744927,-1.744927,-0.523688,-0.453147,0.617859,-0.617859,0.046919,0.015168,-0.726145,0.726145,0.765512,0.765512,-0.440017,0.440017,-0.389033,-0.389033,0.056940,0.056940
-1.855557,-1.904606,-0.112960,0.231411,-0.133607,-0.160540,0.118303,0.011928,0.520663,1.612095,1.584107,-1.736383,-1.736383,-0.520710,-0.450007,0.616933,-0.616933,0.047090,0.014409,-0.724590,0.724590,0.758551,0.758551,-0.445507,0.445507,-0.387901,-0.387901,0.052891,0.052891
-1.848385,-1.896291,-0.112739,0.230748,-0.133476,-0.160421,0.118239,0.009866,0.520882,1.604890,1.575958,-1.727743,-1.727743,-0.518171,-0.446767,0.616209,-0.616209,0.047324,0.013996,-0.723490,0.723490,0.751635,0.751635,-0.450800,0.450800,-0.387540,-0.387540,0.048928,0.048928
-1.840567,-1.887604,-0.112617,0.230087,-0.133419,-0.160565,0.118294,0.007936,0.521058,1.596902,1.567281,-1.719177,-1.719177,-0.515207,-0.443276,0.615802,-0.615802,0.047541,0.013677,-0.722818,0.722818,0.744752,0.744752,-0.455846,0.455846,-0.387924,-0.387924,0.045064,0.045064
-1.831456,-1.878173,-0.112693,0.229431,-0.133511,-0.161234,0.118590,0.006266,0.521151,1.587346,1.557550,-1.710798,-1.710798,-0.511391,-0.439282,0.615803,-0.615803,0.047723,0.013545,-0.722498,0.722498,0.737855,0.737855,-0.460668,0.460668,-0.388961,-0.388961,0.041318,0.041318
-1.821760,-1.868025,-0.113028,0.228662,-0.133494,-0.162270,0.119074,0.004501,0.521330,1.576769,1.546719,-1.702643,-1.702643,-0.507193,-0.434843,0.616269,-0.616269,0.047805,0.013452,-0.722429,0.722429,0.730868,0.730868,-0.465339,0.465339,-0.390528,-0.390528,0.037708,0.037708
-1.811771,-1.857518,-0.113492,0.227835,-0.133424,-0.163490,0.119654,0.002688,0.521553,1.565682,1.535338,-1.694684,-1.694684,-0.502804,-0.430181,0.617214,-0.617214,0.047836,0.013379,-0.722489,0.722489,0.723704,0.723704,-0.469936,0.469936,-0.392506,-0.392506,0.034240,0.034240
-1.800815,-1.846690,-0.114050,0.226890,-0.133450,-0.164896,0.120564,0.001079,0.521659,1.553543,1.523205,-1.686850,-1.686850,-0.498244,-0.425422,0.618603,-0.618603,0.047666,0.013215,-0.722555,0.722555,0.716305,0.716305,-0.474512,0.474512,-0.394777,-0.394777,0.030917,0.030917
-1.789627,-1.835593,-0.114643,0.225878,-0.133376,-0.166353,0.121522,-0.000486,0.521706,1.541158,1.510772,-1.679047,-1.679047,-0.493608,-0.420677,0.620339,-0.620339,0.047377,0.013056,-0.722506,0.722506,0.708683,0.708683,-0.479070,0.479070,-0.397219,-0.397219,0.027738,0.027738
