body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.006175,0.002725,0.001100,-0.005563,0.002756,0.001116,-0.006651,0.000748,0.001023,-0.004906,-0.000163,0.000624,-0.009132,0.002730,0.001020,-0.004973,0.001318,0.001011,-0.003765,0.000652,0.000798,-0.005606,0.002814,0.001165,0.001647,0.002562,0.000518,-0.004571,0.016269,0.002425,0.000697,0.012762,0.014521,-0.004286,0.002753,0.000998,-0.013339,-0.012325,0.003136,-0.004865,-0.015469,0.014973
-0.008375,0.003925,0.001300,-0.007661,0.004056,0.001397,-0.007564,0.002292,0.001268,-0.005506,0.001503,0.000816,-0.011448,0.004031,0.001131,-0.007122,0.002295,0.001137,-0.005124,0.001263,0.000811,-0.007773,0.003989,0.001368,0.000641,0.003726,0.000599,-0.006653,0.016864,0.002197,-0.002189,0.015127,0.010726,-0.005806,0.003937,0.001163,-0.016076,-0.010697,0.003017,-0.008282,-0.016152,0.011255
-0.010850,0.000700,0.000150,-0.010393,0.000987,0.000381,-0.009748,-0.000317,0.000257,-0.005125,-0.000223,-0.000639,-0.013761,0.000968,-0.000155,-0.009650,-0.001070,-0.000123,-0.006296,-0.002822,-0.000650,-0.010219,0.000701,0.000221,-0.002058,0.000726,-0.000702,-0.010280,0.013318,0.000621,-0.006098,0.013378,0.006556,-0.007923,0.000912,0.000138,-0.018934,-0.013313,0.001800,-0.011860,-0.020137,0.007305
-0.005175,0.000625,0.000700,-0.004253,0.000861,0.000885,-0.002761,-0.000609,0.000714,0.002030,-0.000698,-0.000210,-0.008296,0.000840,0.000444,-0.004808,-0.001161,0.000491,-0.002670,-0.002741,0.000181,-0.004592,0.000662,0.000766,0.004070,0.000692,-0.000229,-0.004864,0.012645,0.000839,-0.001517,0.013234,0.004632,-0.003007,0.000924,0.000744,-0.015085,-0.013013,0.002190,-0.008292,-0.021638,0.005491
-0.000100,0.001300,0.001625,0.001573,0.001374,0.001671,0.003486,-0.000245,0.001473,0.007163,-0.000649,0.000756,-0.003447,0.001347,0.001515,-0.000003,-0.000120,0.001534,0.001262,-0.000892,0.001346,0.000380,0.001416,0.001679,0.009526,0.001514,0.000579,0.000077,0.012755,0.001411,0.002478,0.013222,0.003618,0.000863,0.001807,0.001786,-0.012205,-0.011986,0.003070,-0.005574,-0.022196,0.004665
-0.004300,0.000425,0.001750,-0.002064,0.000349,0.001675,-0.000943,-0.000711,0.001546,0.001373,-0.000584,0.001110,-0.007534,0.000319,0.001773,-0.002610,0.000068,0.001691,0.001031,0.000501,0.001017,-0.003950,0.000599,0.001790,0.004902,0.001131,0.000455,-0.004958,0.011648,0.001067,-0.003182,0.011970,0.002333,-0.004280,0.001447,0.002198,-0.017922,-0.012342,0.003428,-0.011672,-0.023226,0.003799
-0.006375,-0.000575,0.001050,-0.003460,-0.000821,0.000839,-0.003357,-0.001498,0.000771,-0.000901,-0.000671,0.000340,-0.009872,-0.000854,0.001221,-0.004221,-0.000698,0.001101,0.001039,0.000261,0.000115,-0.006122,-0.000328,0.001079,0.002751,0.000657,-0.000533,-0.007402,0.010427,-0.000125,-0.006465,0.009897,0.000615,-0.007385,0.001017,0.001820,-0.021623,-0.012932,0.003038,-0.015699,-0.024256,0.002559
-0.005250,-0.001175,-0.000200,-0.001865,-0.001538,-0.000506,-0.002474,-0.002222,-0.000553,0.001585,-0.000890,-0.001263,-0.009254,-0.001574,0.000072,-0.003976,-0.002052,-0.000004,0.001340,-0.001533,-0.000970,-0.005014,-0.000874,-0.000173,0.004161,0.000370,-0.001978,-0.006367,0.009612,-0.001737,-0.006389,0.007836,-0.001261,-0.006901,0.000774,0.000772,-0.021817,-0.013269,0.001953,-0.016316,-0.024470,0.000995
-0.003825,-0.000425,0.000575,-0.001106,-0.000799,0.000257,-0.002492,-0.001212,0.000259,0.000685,0.000173,-0.000288,-0.007825,-0.000828,0.000853,-0.003173,-0.000805,0.000765,0.001022,0.000155,-0.000022,-0.003479,-0.000126,0.000614,0.005934,0.000778,-0.001032,-0.005368,0.010188,-0.000865,-0.006187,0.007536,-0.000673,-0.004910,0.001178,0.001332,-0.020556,-0.012398,0.002324,-0.015886,-0.022213,0.001284
-0.003700,0.001175,0.001250,-0.001820,0.000843,0.000963,-0.003705,0.000714,0.001007,-0.001658,0.002085,0.000665,-0.007586,0.000821,0.001489,-0.003491,0.001663,0.001368,-0.000019,0.003259,0.000680,-0.003222,0.001447,0.001304,0.006407,0.001993,-0.000168,-0.005716,0.011682,-0.000055,-0.007224,0.008067,0.000166,-0.003774,0.002370,0.001749,-0.020060,-0.010681,0.002556,-0.016315,-0.018538,0.001772
