joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
0.275350,0.283400,0.009325,0.063900,0.065125,-0.041425,0.076275,0.035075,-0.346425,0.028150,-0.073100,0.305600,0.318150,-0.132675,-0.066750,-0.044237,0.197537,0.004550,-0.022700,0.285925,-0.157650,-0.718750,-0.688025,0.387025,-0.468525,0.142725,0.424200,-0.123675,0.159175
0.239225,0.241025,0.004600,0.055900,0.056725,-0.043500,0.065675,0.026925,-0.307775,0.028975,-0.045075,0.253000,0.301825,-0.112950,-0.062650,-0.053190,0.192015,0.006100,-0.026450,0.246050,-0.166825,-0.682050,-0.671450,0.373500,-0.417325,0.115525,0.399125,-0.150025,0.144650
0.212000,0.214350,-0.001475,0.049800,0.050325,-0.043950,0.053600,0.015125,-0.280750,0.031225,-0.029450,0.220550,0.296150,-0.094250,-0.061725,-0.057769,0.184369,0.005575,-0.030225,0.213925,-0.178000,-0.644700,-0.643750,0.344225,-0.366450,0.096750,0.384100,-0.173975,0.142075
0.186375,0.179375,-0.004025,0.040275,0.041025,-0.044350,0.049025,0.013125,-0.250200,0.022525,-0.010300,0.187200,0.288625,-0.072650,-0.054825,-0.068329,0.167079,-0.001750,-0.025100,0.176825,-0.186075,-0.603050,-0.616575,0.303850,-0.308275,0.066775,0.354050,-0.190650,0.136650
0.163575,0.148100,-0.006150,0.029725,0.030900,-0.044700,0.044475,0.013525,-0.224000,0.009375,0.004250,0.157925,0.284700,-0.050775,-0.046150,-0.076425,0.144550,-0.010225,-0.017000,0.143800,-0.191800,-0.562975,-0.588200,0.266875,-0.267625,0.040625,0.320050,-0.199700,0.131275
0.144925,0.132550,-0.010900,0.020525,0.022050,-0.045025,0.032475,0.009000,-0.210100,-0.001625,0.006075,0.137775,0.289750,-0.031175,-0.039825,-0.074124,0.121774,-0.014125,-0.011975,0.123825,-0.195925,-0.530300,-0.556750,0.247675,-0.269350,0.033375,0.293225,-0.200725,0.128825
0.127900,0.115725,-0.013025,0.010450,0.012325,-0.040400,0.021725,0.009150,-0.189025,-0.011050,0.002625,0.123425,0.282025,-0.014075,-0.032200,-0.074355,0.103780,-0.017550,-0.007350,0.110075,-0.199150,-0.493550,-0.506400,0.210625,-0.240100,0.030075,0.266725,-0.196425,0.117000
0.121050,0.106000,-0.011500,0.004525,0.006575,-0.033125,0.017650,0.013825,-0.171300,-0.014250,-0.004400,0.122075,0.265450,-0.008075,-0.027125,-0.070610,0.093160,-0.018825,-0.005425,0.109425,-0.199900,-0.471150,-0.462325,0.174325,-0.194500,0.032375,0.253775,-0.188950,0.101700
0.106875,0.089775,-0.017475,-0.004850,0.002925,-0.024375,0.010550,0.019175,-0.150525,-0.019200,-0.000475,0.130250,0.259825,-0.007500,-0.022525,-0.065344,0.071144,-0.014025,-0.008250,0.096250,-0.209450,-0.433800,-0.432725,0.153350,-0.140075,0.035825,0.217375,-0.177925,0.076375
0.091600,0.073750,-0.021575,-0.012900,-0.000275,-0.015350,0.004525,0.022700,-0.132675,-0.023825,0.001725,0.138850,0.265500,-0.008350,-0.017450,-0.061356,0.054031,-0.006975,-0.011500,0.082600,-0.220350,-0.399750,-0.411775,0.135500,-0.083250,0.032500,0.180225,-0.168825,0.049800
0.081575,0.064625,-0.014500,-0.014850,-0.004600,-0.007225,0.003725,0.021775,-0.123700,-0.026125,-0.010500,0.138825,0.282825,-0.006675,-0.011025,-0.061066,0.057816,-0.001475,-0.010875,0.080600,-0.225125,-0.387325,-0.393575,0.108650,-0.030425,0.014500,0.165025,-0.167100,0.030675
0.067275,0.051725,-0.010375,-0.014875,-0.005350,0.001125,-0.001550,0.016050,-0.108175,-0.022600,-0.014000,0.148975,0.288600,-0.005350,-0.004775,-0.067889,0.062514,0.004800,-0.008775,0.076825,-0.231625,-0.365250,-0.378675,0.085875,0.008800,-0.000275,0.129750,-0.152575,0.004375
0.055850,0.041475,-0.011250,-0.012975,-0.002200,0.005475,-0.008675,0.008400,-0.093875,-0.015000,-0.007000,0.164275,0.279975,-0.005100,-0.001850,-0.072229,0.059529,0.008675,-0.006300,0.073075,-0.236600,-0.344575,-0.374525,0.078575,0.014825,-0.004425,0.092025,-0.132500,-0.015900
0.044700,0.034650,-0.012625,-0.015475,-0.003850,0.008200,-0.012050,0.009800,-0.085850,-0.017850,-0.008175,0.189650,0.285875,-0.000300,0.004225,-0.079518,0.076568,0.011575,0.000275,0.070350,-0.243600,-0.311800,-0.356725,0.077275,0.044225,0.000925,0.054875,-0.136600,-0.030650
0.035875,0.031150,-0.016575,-0.017425,-0.004300,0.009100,-0.017150,0.012475,-0.081100,-0.020775,-0.013625,0.216475,0.295600,0.001675,0.008125,-0.092882,0.103132,0.013725,0.005725,0.069450,-0.246650,-0.275850,-0.333750,0.076450,0.068500,0.003650,0.022400,-0.145750,-0.039525
0.031350,0.030925,-0.025250,-0.013800,0.002525,0.007975,-0.029500,0.008650,-0.076525,-0.013275,-0.019350,0.236175,0.298425,-0.006625,0.004475,-0.115300,0.128675,0.015400,0.004775,0.071175,-0.239725,-0.245625,-0.314175,0.070600,0.059175,-0.008325,-0.001250,-0.140800,-0.042225
0.024050,0.030000,-0.035650,-0.011125,0.004700,0.006250,-0.038200,0.002350,-0.071550,-0.008725,-0.023250,0.267125,0.303650,-0.013250,-0.000925,-0.149360,0.167410,0.014525,0.002925,0.084250,-0.246825,-0.217925,-0.292025,0.062925,0.066450,-0.004300,-0.015100,-0.146625,-0.047050
0.017675,0.028775,-0.042550,-0.010750,0.001125,0.004750,-0.038850,-0.003300,-0.068675,-0.009475,-0.023425,0.293825,0.308625,-0.014875,-0.005375,-0.180515,0.202440,0.011475,0.001075,0.102050,-0.264400,-0.206625,-0.278350,0.057275,0.086725,0.013750,-0.012275,-0.160300,-0.051550
0.014650,0.026325,-0.038375,-0.007925,-0.002525,0.001025,-0.039775,-0.008700,-0.061525,-0.009825,-0.016750,0.288250,0.336225,-0.019250,-0.016550,-0.233519,0.241844,0.007950,0.001825,0.129475,-0.279175,-0.171225,-0.252200,-0.001900,0.158825,0.004925,-0.029225,-0.157425,-0.108825
0.012075,0.022850,-0.030125,-0.006025,-0.005375,-0.002275,-0.038850,-0.012350,-0.052675,-0.007875,-0.008125,0.261825,0.374300,-0.022500,-0.028450,-0.294026,0.282551,0.004675,0.003675,0.156700,-0.291650,-0.128475,-0.226975,-0.072625,0.250850,-0.002200,-0.051150,-0.144050,-0.178200
0.007075,0.018525,-0.024800,-0.008375,-0.006475,-0.002550,-0.033950,-0.012725,-0.044700,-0.001850,-0.002475,0.225825,0.410675,-0.020750,-0.035000,-0.347477,0.321352,0.002350,0.005125,0.173800,-0.302250,-0.095150,-0.216175,-0.112950,0.330950,0.021025,-0.063250,-0.126200,-0.219075
0.000375,0.011975,-0.024575,-0.008300,-0.008400,-0.001475,-0.035850,-0.016225,-0.035925,0.004800,0.006800,0.175575,0.450950,-0.016825,-0.046550,-0.402326,0.355901,0.001875,0.002050,0.192725,-0.311400,-0.042200,-0.194750,-0.182100,0.428600,0.044275,-0.072300,-0.095775,-0.270325
-0.004650,0.006500,-0.029575,-0.005800,-0.010225,0.000425,-0.043575,-0.021125,-0.030675,0.008775,0.015075,0.136200,0.474925,-0.012700,-0.057350,-0.437707,0.375532,0.003525,-0.004050,0.204050,-0.314500,0.003925,-0.173400,-0.245475,0.494975,0.055950,-0.073800,-0.068000,-0.306300
-0.012250,-0.001725,-0.017550,-0.006300,-0.009100,0.006925,-0.038900,-0.014375,-0.029575,0.012750,0.022375,0.068075,0.487375,-0.017100,-0.059725,-0.454354,0.375729,0.006525,-0.006175,0.203750,-0.288175,0.047225,-0.157000,-0.234400,0.504700,0.058275,-0.073925,-0.078225,-0.291600
-0.016525,-0.009175,-0.006400,-0.007550,-0.006575,0.014575,-0.029925,-0.004375,-0.031700,0.014850,0.026225,0.011450,0.477675,-0.021925,-0.054700,-0.448570,0.353170,0.007075,-0.006425,0.191625,-0.244000,0.086625,-0.141300,-0.178500,0.459400,0.058375,-0.072075,-0.099175,-0.238375
-0.011525,-0.012275,-0.014125,-0.007325,-0.004250,0.019975,-0.024875,0.000575,-0.036075,0.013150,0.024200,0.006525,0.435100,-0.019225,-0.043275,-0.416956,0.305006,0.001450,-0.006900,0.167475,-0.193400,0.121075,-0.122175,-0.107400,0.360675,0.063425,-0.067675,-0.103550,-0.158750
-0.007875,-0.013600,-0.018900,-0.007625,-0.004875,0.024425,-0.018300,0.002350,-0.039025,0.008175,0.021325,0.006000,0.361350,-0.011750,-0.033275,-0.366318,0.235893,-0.006425,-0.001775,0.130525,-0.142550,0.142125,-0.093400,-0.015500,0.246025,0.057875,-0.055625,-0.129850,-0.076375
-0.007425,-0.012475,-0.018275,-0.008275,-0.008150,0.025675,-0.013450,0.000025,-0.039025,0.002475,0.019025,0.010125,0.293325,-0.003225,-0.029675,-0.323902,0.182302,-0.012600,0.006325,0.099300,-0.116875,0.139250,-0.069350,0.051225,0.172825,0.044475,-0.041925,-0.164975,-0.032450
-0.002725,-0.008800,-0.021300,-0.005975,-0.007900,0.025125,-0.011475,-0.001950,-0.036750,0.007575,0.020075,0.019225,0.198150,-0.001175,-0.028725,-0.266899,0.110824,-0.025325,0.007750,0.065375,-0.090325,0.119975,-0.054575,0.117675,0.087250,0.033550,-0.029275,-0.193700,0.018900
0.006275,-0.002275,-0.023825,-0.004700,-0.007550,0.023950,-0.009600,-0.001875,-0.035400,0.012750,0.022025,0.027200,0.112725,-0.001000,-0.028275,-0.213867,0.044392,-0.035425,0.006700,0.034925,-0.068250,0.091000,-0.048525,0.163650,0.026500,0.025550,-0.013750,-0.219200,0.057725
0.019550,0.007350,-0.021675,-0.008450,-0.010475,0.023275,-0.005025,0.001950,-0.038150,0.007400,0.022325,0.027900,0.073975,0.001900,-0.026175,-0.183226,0.005876,-0.033750,0.007300,0.014100,-0.055900,0.059025,-0.050775,0.168900,0.027875,0.020900,0.008525,-0.244675,0.064075
0.031750,0.014650,-0.015200,-0.010200,-0.013900,0.021975,-0.002250,0.001900,-0.036775,0.005125,0.026150,0.022825,0.026100,0.001400,-0.025225,-0.151252,-0.036248,-0.028275,0.006650,-0.004150,-0.045975,0.021100,-0.058675,0.166525,0.049575,0.014275,0.027075,-0.267725,0.053850
0.036750,0.016000,-0.007650,-0.009100,-0.016150,0.020725,-0.002650,-0.002025,-0.031950,0.007025,0.031600,0.014525,-0.007000,-0.002275,-0.025850,-0.133679,-0.061196,-0.021725,0.005050,-0.010650,-0.043450,-0.003825,-0.068275,0.157675,0.080775,0.009025,0.032700,-0.276800,0.032125
0.038850,0.025825,-0.000625,-0.008675,-0.012300,0.019350,-0.012225,-0.010825,-0.025800,0.016675,0.032200,0.007425,-0.027075,-0.005875,-0.023400,-0.115093,-0.076757,-0.010550,0.002100,-0.025450,-0.028650,-0.037775,-0.087250,0.122150,0.158900,0.007325,0.041675,-0.255275,0.007200
0.041125,0.038275,0.005275,-0.006975,-0.007625,0.018700,-0.022825,-0.019650,-0.020350,0.026175,0.030775,0.001025,-0.037150,-0.010025,-0.020100,-0.101642,-0.081683,-0.000825,0.000025,-0.038450,-0.014325,-0.072225,-0.102950,0.079775,0.244700,0.003650,0.055775,-0.226250,-0.016425
0.046600,0.047575,0.009375,-0.002150,-0.007425,0.019550,-0.026225,-0.023700,-0.017675,0.027525,0.030100,-0.005250,-0.040300,-0.015325,-0.018075,-0.099234,-0.075066,0.001375,0.000975,-0.039475,-0.013175,-0.098725,-0.102800,0.050300,0.299025,-0.007550,0.076850,-0.212750,-0.034350
0.050525,0.054600,0.016875,0.004000,-0.006775,0.019000,-0.032250,-0.028975,-0.016825,0.023450,0.028225,0.002675,-0.033350,-0.021350,-0.014150,-0.091935,-0.068440,0.003450,0.002025,-0.037650,-0.012675,-0.116100,-0.107400,0.009825,0.344825,-0.018150,0.084375,-0.179000,-0.044425
0.050975,0.055775,0.024000,0.008475,-0.006000,0.017375,-0.037900,-0.032825,-0.018225,0.016000,0.026075,0.020850,-0.019750,-0.025075,-0.010275,-0.081388,-0.067112,0.004350,0.002650,-0.033900,-0.013050,-0.115625,-0.114450,-0.021375,0.359150,-0.022825,0.074600,-0.141875,-0.041600
0.053500,0.058925,0.025700,0.007875,-0.002750,0.014250,-0.034850,-0.030900,-0.019800,0.012250,0.026625,0.036000,-0.017475,-0.027100,-0.018725,-0.068288,-0.069962,0.005600,0.005050,-0.018150,-0.010525,-0.120925,-0.120775,-0.032875,0.352225,-0.030375,0.057925,-0.104950,-0.030825
0.058425,0.062800,0.025325,0.005500,-0.000850,0.010050,-0.027550,-0.030050,-0.020825,0.008725,0.027500,0.047700,-0.022925,-0.027925,-0.027975,-0.051346,-0.075504,0.004075,0.007100,-0.002650,-0.006075,-0.130100,-0.121950,-0.022625,0.323325,-0.039300,0.041400,-0.075025,-0.015525
0.066125,0.066075,0.026125,0.004800,-0.004100,0.005275,-0.020550,-0.037100,-0.020625,0.001950,0.026300,0.055475,-0.032475,-0.027975,-0.026450,-0.029900,-0.081725,-0.003275,0.006625,0.000400,-0.000575,-0.141225,-0.113600,0.011550,0.271700,-0.048150,0.032000,-0.058925,0.000975
0.070025,0.067325,0.025750,0.002200,-0.007300,0.000700,-0.014650,-0.042050,-0.019675,-0.006025,0.022950,0.059500,-0.032325,-0.023450,-0.029500,-0.013722,-0.085453,-0.008625,0.005375,0.000875,0.003550,-0.142475,-0.106850,0.057500,0.196200,-0.068800,0.026875,-0.036725,0.007675
0.068175,0.065900,0.024375,-0.001025,-0.008875,-0.001375,-0.012750,-0.042425,-0.018425,-0.011225,0.019150,0.057750,-0.022575,-0.016650,-0.035575,-0.004129,-0.091571,-0.009325,0.003975,-0.001500,0.004225,-0.133250,-0.105025,0.092250,0.134575,-0.090950,0.028600,-0.019525,0.001175
0.058400,0.064425,0.021225,0.000975,-0.008850,-0.002850,-0.016625,-0.048125,-0.018350,-0.010100,0.019575,0.053750,-0.028125,-0.008350,-0.035225,0.011035,-0.091310,-0.008050,0.000975,0.004000,-0.004225,-0.123625,-0.098025,0.109150,0.095525,-0.098125,0.024325,0.004975,-0.010550
0.045175,0.062800,0.017675,0.004375,-0.006850,-0.003375,-0.022350,-0.053500,-0.019875,-0.006200,0.016825,0.046750,-0.033750,-0.001225,-0.030400,0.025085,-0.088985,-0.005725,-0.000900,0.012425,-0.015675,-0.110925,-0.091675,0.109150,0.077350,-0.100225,0.021725,0.020850,-0.020200
0.032950,0.060875,0.015050,0.005300,-0.002500,-0.002525,-0.025875,-0.052800,-0.023425,-0.003150,0.003575,0.035950,-0.024300,0.002050,-0.023025,0.031728,-0.089353,-0.003225,0.001075,0.018750,-0.024025,-0.092625,-0.091725,0.093275,0.078400,-0.107250,0.028450,0.012175,-0.020450
0.021400,0.056900,0.016550,0.007300,0.000875,-0.001275,-0.029150,-0.049675,-0.026350,-0.000575,-0.009625,0.028275,-0.016825,0.006250,-0.011100,0.042480,-0.087055,0.000300,0.003825,0.028275,-0.030050,-0.069875,-0.094175,0.068125,0.084200,-0.109125,0.023775,0.008325,-0.009025
0.016250,0.052850,0.021425,0.009375,0.001575,-0.000300,-0.030525,-0.045750,-0.027150,0.000225,-0.016175,0.027600,-0.015050,0.009300,-0.000575,0.055658,-0.086933,0.003075,0.005950,0.036275,-0.030750,-0.054050,-0.097800,0.046275,0.091825,-0.104925,0.010000,0.011200,0.008325
0.012225,0.052300,0.026900,0.008275,0.005500,-0.000875,-0.032175,-0.036700,-0.024275,0.001725,-0.037625,0.029100,-0.024200,0.008625,0.016625,0.067962,-0.087137,0.004625,0.012375,0.054525,-0.046700,-0.044825,-0.121525,-0.002825,0.092825,-0.127850,-0.003275,0.011825,0.015325
0.007200,0.051125,0.029625,0.005275,0.010150,-0.003625,-0.034975,-0.024975,-0.021425,0.004275,-0.058025,0.034925,-0.035550,0.009675,0.030150,0.078839,-0.081739,0.004825,0.017950,0.077250,-0.063050,-0.042775,-0.149550,-0.061150,0.092350,-0.160425,-0.016925,0.009775,0.024425
-0.001025,0.045225,0.026325,0.001700,0.013025,-0.009275,-0.039700,-0.013000,-0.022200,0.008225,-0.061400,0.047250,-0.040375,0.018025,0.029675,0.087635,-0.064885,0.003600,0.017500,0.098700,-0.065075,-0.048600,-0.166025,-0.110625,0.095525,-0.185225,-0.031825,0.004625,0.048100
-0.009550,0.037800,0.017775,0.002025,0.014450,-0.014325,-0.032900,-0.002250,-0.016225,0.012425,-0.055275,0.049325,-0.055250,0.032600,0.020175,0.088025,-0.033850,0.002950,0.017275,0.130075,-0.068925,-0.063450,-0.186700,-0.168275,0.107600,-0.198900,-0.034875,0.003600,0.067950
-0.014125,0.032550,0.008250,0.006000,0.013700,-0.016300,-0.017950,0.001875,-0.006525,0.014750,-0.042725,0.040150,-0.072700,0.046075,0.006450,0.080254,-0.004604,0.003200,0.017350,0.155725,-0.072625,-0.079875,-0.201250,-0.205300,0.122525,-0.194625,-0.024525,0.007200,0.074050
-0.010625,0.031450,0.012025,0.013200,0.015825,-0.021975,0.017525,0.014050,0.001175,0.030275,-0.033025,0.056775,-0.058775,0.042825,-0.010250,0.075618,0.036257,0.005350,0.029550,0.181125,-0.044100,-0.093475,-0.190575,-0.182900,0.079025,-0.159075,-0.015025,-0.004725,0.090275
-0.005150,0.030775,0.012825,0.018500,0.017950,-0.028125,0.055025,0.028900,0.004325,0.041425,-0.024575,0.085125,-0.037225,0.038300,-0.025750,0.070918,0.080907,0.009350,0.043400,0.202500,-0.007725,-0.097275,-0.159850,-0.128225,0.012725,-0.113000,-0.010225,-0.006950,0.107300
-0.003800,0.026875,-0.005625,0.016650,0.017150,-0.031600,0.076075,0.041025,0.000450,0.030700,-0.015800,0.111125,-0.031725,0.047900,-0.035825,0.062816,0.121409,0.015225,0.048300,0.216100,0.012125,-0.084275,-0.114225,-0.068400,-0.040750,-0.077100,-0.013900,0.025725,0.115800
-0.002900,0.024300,-0.017950,0.015400,0.016600,-0.033900,0.090100,0.049100,-0.002100,0.023550,-0.009950,0.128450,-0.028050,0.054300,-0.042550,0.057400,0.148400,0.019150,0.051550,0.225150,0.025350,-0.075600,-0.083800,-0.028500,-0.076400,-0.053150,-0.016350,0.047500,0.121450
