body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.070584,0.582422,0.029379,0.149846,-0.862905,-0.025928,-0.113693,0.278279,0.045952,0.038222,0.040060,0.030164,-0.002392,-1.018078,-0.099613,0.084635,0.316864,0.009990,0.060727,0.053238,0.024504,-0.030330,1.522964,0.019433,-0.244039,0.037077,-0.328337,-0.328255,0.023848,-0.496836,-0.300878,-0.296410,-0.129789,0.304537,0.008285,0.399085,0.500403,-0.104286,0.543268,0.381513,-0.362015,0.587508
0.083177,0.622660,0.007523,0.155940,-0.885148,-0.057493,-0.121518,0.288184,0.029416,0.047695,0.041506,0.012892,0.017933,-1.052614,-0.130581,0.076909,0.309425,0.034158,0.063242,0.060172,0.047669,-0.059747,1.495372,-0.026061,-0.298976,0.029491,-0.359224,-0.381855,-0.000143,-0.496908,-0.379569,-0.378152,-0.073340,0.327630,-0.024101,0.345995,0.652331,-0.233014,0.526506,0.606116,-0.571175,0.509449
0.095102,0.657821,-0.006356,0.163791,-0.927010,-0.081679,-0.133580,0.319226,0.013174,0.055287,0.050110,-0.004752,0.030698,-1.095256,-0.157277,0.065726,0.310449,0.050675,0.057891,0.061719,0.063965,-0.084814,1.447632,-0.061519,-0.369251,-0.020066,-0.382258,-0.414643,-0.018362,-0.487556,-0.446071,-0.424201,-0.024672,0.380292,-0.065064,0.298529,0.784722,-0.323299,0.516950,0.825737,-0.714237,0.454580
0.096127,0.695373,-0.007868,0.182185,-0.993378,-0.087106,-0.144013,0.370631,0.014959,0.060339,0.064866,-0.004768,0.030115,-1.153306,-0.175184,0.053261,0.328422,0.051212,0.036529,0.057360,0.065584,-0.092005,1.404226,-0.074104,-0.465190,-0.124482,-0.389988,-0.431280,-0.038690,-0.463063,-0.491082,-0.429805,0.004583,0.497608,-0.109496,0.274640,0.858669,-0.319700,0.509787,0.963558,-0.691346,0.440169
0.093649,0.741823,-0.007961,0.198989,-1.073362,-0.091661,-0.163345,0.440244,0.018533,0.051943,0.085640,-0.003244,0.026315,-1.213252,-0.193279,0.044758,0.366586,0.039027,0.023499,0.050720,0.055702,-0.088973,1.355994,-0.084147,-0.550335,-0.246390,-0.398640,-0.427616,-0.057504,-0.459407,-0.505002,-0.422657,-0.018462,0.634223,-0.170827,0.257053,0.897519,-0.293604,0.500401,1.032191,-0.629478,0.458773
0.088992,0.773980,-0.006551,0.205196,-1.126861,-0.095457,-0.182814,0.493340,0.018727,0.033437,0.102136,-0.004161,0.021554,-1.244628,-0.206854,0.041229,0.406617,0.014387,0.022281,0.045886,0.033410,-0.077035,1.327289,-0.086414,-0.619935,-0.320253,-0.394304,-0.442574,-0.061909,-0.469448,-0.518213,-0.401144,-0.070820,0.767119,-0.210063,0.249168,0.927163,-0.250185,0.488269,1.043913,-0.553203,0.491901
0.078856,0.842524,0.000351,0.221921,-1.211527,-0.090568,-0.196576,0.539493,0.026127,0.029045,0.107349,0.001772,0.029875,-1.313259,-0.210716,0.049381,0.451212,0.007211,0.020995,0.052879,0.028234,-0.060231,1.262288,-0.083608,-0.690075,-0.418042,-0.383724,-0.463242,-0.091666,-0.493027,-0.532144,-0.414135,-0.129699,0.887779,-0.284186,0.249191,0.915528,-0.227189,0.472386,1.022427,-0.491843,0.501845
0.070039,0.914484,0.006630,0.239584,-1.298751,-0.086179,-0.209415,0.581434,0.033230,0.030611,0.105333,0.007264,0.042782,-1.387474,-0.213694,0.059017,0.490198,0.004935,0.018914,0.061966,0.027630,-0.041738,1.188998,-0.074792,-0.748270,-0.513113,-0.367617,-0.483895,-0.138750,-0.509403,-0.545582,-0.455132,-0.179560,0.975508,-0.363525,0.257453,0.875627,-0.217444,0.465165,0.984946,-0.443219,0.496699
0.069074,0.957023,0.005699,0.249450,-1.359714,-0.091964,-0.226466,0.621806,0.032135,0.029905,0.100129,0.004614,0.052891,-1.435163,-0.225473,0.060184,0.513748,-0.005376,0.015688,0.063766,0.018465,-0.024195,1.135686,-0.058675,-0.780176,-0.579144,-0.348352,-0.497660,-0.194067,-0.497794,-0.557488,-0.517382,-0.205648,1.012438,-0.417897,0.275302,0.823238,-0.213058,0.478750,0.951808,-0.403999,0.484768
0.066581,0.999130,0.012377,0.266410,-1.443239,-0.086482,-0.239677,0.674278,0.035553,0.035849,0.084089,0.005834,0.062732,-1.506023,-0.230993,0.068244,0.559447,-0.015884,0.007320,0.059994,0.010653,-0.008088,1.093137,-0.043918,-0.774101,-0.656060,-0.339556,-0.483607,-0.265476,-0.516311,-0.554110,-0.590904,-0.256936,1.008287,-0.488995,0.298710,0.720569,-0.225770,0.482312,0.878846,-0.362556,0.437063
