body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.999924,0.003449,-0.011638,0.002118,0.996598,0.053066,-0.062853,0.005063,0.989164,0.029421,0.094411,0.108516,0.994332,-0.006456,0.005388,0.105982,0.996420,-0.040142,-0.074387,-0.001365,0.993441,-0.024731,0.089135,-0.067216,0.997875,0.002331,-0.011396,-0.064104,0.999463,-0.001010,0.027146,-0.018321,0.980162,0.192710,0.040847,-0.021835,0.757729,0.284230,0.575266,-0.118865,0.719001,0.338635,0.577184,-0.187678,0.980527,-0.196051,-0.006391,-0.009485,0.745104,-0.323211,0.565049,0.145174,0.716578,-0.328667,0.573378,0.223004
0.999926,0.003451,-0.011514,0.001975,0.996607,0.053040,-0.062753,0.004913,0.989175,0.029410,0.094258,0.108555,0.994328,-0.006414,0.005384,0.106027,0.996412,-0.040114,-0.074512,-0.001512,0.993456,-0.024743,0.089086,-0.067052,0.997887,0.002233,-0.011301,-0.063947,0.999457,-0.001029,0.027265,-0.018469,0.980150,0.192770,0.040755,-0.022021,0.757805,0.284362,0.575077,-0.118977,0.719226,0.338965,0.576744,-0.187573,0.980488,-0.196247,-0.006237,-0.009607,0.745025,-0.323262,0.565152,0.145059,0.716573,-0.328751,0.573436,0.222751
0.999928,0.003452,-0.011388,0.001814,0.996614,0.053006,-0.062681,0.004747,0.989184,0.029386,0.094151,0.108569,0.994326,-0.006374,0.005420,0.106048,0.996402,-0.040102,-0.074647,-0.001678,0.993467,-0.024757,0.089039,-0.066946,0.997894,0.002143,-0.011227,-0.063847,0.999450,-0.001042,0.027419,-0.018649,0.980150,0.192754,0.040701,-0.022242,0.757875,0.284455,0.574894,-0.119200,0.719411,0.339245,0.576343,-0.187589,0.980448,-0.196440,-0.006088,-0.009751,0.744936,-0.323305,0.565284,0.144909,0.716521,-0.328892,0.573506,0.222528
0.999929,0.003453,-0.011255,0.001615,0.996618,0.052961,-0.062661,0.004544,0.989190,0.029340,0.094140,0.108531,0.994328,-0.006337,0.005539,0.106024,0.996389,-0.040120,-0.074801,-0.001885,0.993470,-0.024773,0.088999,-0.066959,0.997894,0.002072,-0.011192,-0.063863,0.999439,-0.001044,0.027645,-0.018892,0.980166,0.192635,0.040727,-0.022533,0.757914,0.284513,0.574725,-0.119621,0.719497,0.339465,0.576031,-0.187820,0.980410,-0.196629,-0.005949,-0.009936,0.744820,-0.323328,0.565480,0.144686,0.716375,-0.329149,0.573602,0.222369
0.999931,0.003469,-0.011114,0.001444,0.996620,0.052928,-0.062669,0.004370,0.989208,0.029316,0.094015,0.108485,0.994333,-0.006269,0.005555,0.105984,0.996377,-0.040134,-0.074947,-0.002066,0.993483,-0.024809,0.088902,-0.066884,0.997899,0.001951,-0.011219,-0.063787,0.999428,-0.001061,0.027876,-0.019109,0.980199,0.192424,0.040772,-0.022794,0.757897,0.284492,0.574675,-0.120023,0.719600,0.339564,0.575806,-0.187938,0.980372,-0.196813,-0.005764,-0.010096,0.744660,-0.323351,0.565732,0.144477,0.716282,-0.329279,0.573719,0.222176
0.999933,0.003494,-0.010968,0.001288,0.996621,0.052904,-0.062688,0.004210,0.989231,0.029306,0.093834,0.108437,0.994338,-0.006183,0.005521,0.105939,0.996366,-0.040145,-0.075089,-0.002233,0.993501,-0.024854,0.088776,-0.066764,0.997906,0.001805,-0.011277,-0.063664,0.999418,-0.001083,0.028110,-0.019312,0.980249,0.192132,0.040828,-0.023040,0.757860,0.284402,0.574682,-0.120433,0.719720,0.339574,0.575622,-0.188021,0.980334,-0.197000,-0.005556,-0.010244,0.744474,-0.323378,0.566014,0.144271,0.716213,-0.329349,0.573848,0.221961
0.999934,0.003502,-0.010849,0.001071,0.996621,0.052845,-0.062753,0.003992,0.989259,0.029262,0.093706,0.108306,0.994352,-0.006227,0.005462,0.105812,0.996357,-0.040149,-0.075196,-0.002455,0.993506,-0.024884,0.088763,-0.066687,0.997911,0.001659,-0.011309,-0.063583,0.999405,-0.001107,0.028338,-0.019615,0.980325,0.191681,0.040941,-0.023369,0.757856,0.284138,0.574735,-0.120833,0.719996,0.339112,0.575512,-0.188135,0.980312,-0.197102,-0.005287,-0.010495,0.744286,-0.323281,0.566374,0.144043,0.716321,-0.329173,0.574066,0.221308
0.999936,0.003502,-0.010750,0.000834,0.996621,0.052800,-0.062800,0.003755,0.989284,0.029232,0.093605,0.108169,0.994366,-0.006277,0.005416,0.105678,0.996347,-0.040127,-0.075336,-0.002696,0.993517,-0.024885,0.088696,-0.066617,0.997915,0.001547,-0.011330,-0.063514,0.999393,-0.001143,0.028552,-0.019931,0.980405,0.191204,0.041063,-0.023705,0.757802,0.283878,0.574843,-0.121263,0.720216,0.338651,0.575453,-0.188304,0.980285,-0.197233,-0.005019,-0.010762,0.744126,-0.323178,0.566711,0.143773,0.716405,-0.329018,0.574301,0.220659
0.999937,0.003487,-0.010690,0.000558,0.996623,0.052780,-0.062811,0.003480,0.989304,0.029230,0.093562,0.108021,0.994381,-0.006337,0.005398,0.105531,0.996334,-0.040051,-0.075541,-0.002973,0.993537,-0.024831,0.088525,-0.066559,0.997918,0.001506,-0.011331,-0.063468,0.999381,-0.001204,0.028738,-0.020272,0.980479,0.190747,0.041200,-0.024059,0.757632,0.283685,0.575068,-0.121714,0.720297,0.338249,0.575508,-0.188547,0.980248,-0.197407,-0.004758,-0.011059,0.744028,-0.323053,0.566999,0.143428,0.716445,-0.328893,0.574566,0.220025
0.999937,0.003461,-0.010635,0.000223,0.996625,0.052790,-0.062783,0.003149,0.989322,0.029249,0.093447,0.107954,0.994389,-0.006349,0.005317,0.105460,0.996320,-0.040016,-0.075730,-0.003309,0.993551,-0.024801,0.088350,-0.066595,0.997915,0.001494,-0.011382,-0.063509,0.999367,-0.001282,0.028919,-0.020658,0.980561,0.190242,0.041344,-0.024453,0.757458,0.283488,0.575278,-0.122262,0.720308,0.337899,0.575578,-0.188922,0.980231,-0.197477,-0.004404,-0.011407,0.743831,-0.322850,0.567446,0.143136,0.716447,-0.328646,0.574909,0.219487
0.999938,0.003428,-0.010583,-0.000142,0.996628,0.052814,-0.062737,0.002788,0.989338,0.029278,0.093295,0.107928,0.994393,-0.006337,0.005202,0.105428,0.996305,-0.040001,-0.075911,-0.003674,0.993562,-0.024785,0.088174,-0.066677,0.997909,0.001496,-0.011458,-0.063594,0.999354,-0.001370,0.029095,-0.021066,0.980638,0.189760,0.041489,-0.024868,0.757269,0.283328,0.575483,-0.122835,0.720265,0.337612,0.575662,-0.189337,0.980223,-0.197503,-0.004003,-0.011781,0.743582,-0.322614,0.567975,0.142867,0.716428,-0.328344,0.575294,0.218994
