body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.003675,-0.004600,-0.000625,-0.004002,-0.004514,-0.000549,-0.006680,-0.006906,-0.000590,-0.004935,-0.008191,-0.001007,-0.005280,-0.004524,-0.000740,-0.002159,-0.005968,-0.000723,-0.001268,-0.007242,-0.000860,-0.003251,-0.004574,-0.000577,0.002209,-0.004479,-0.001124,0.003237,-0.003683,-0.000800,0.006936,-0.006134,-0.000221,-0.001405,-0.004367,-0.000562,-0.005738,-0.007656,0.000386,-0.009480,-0.010933,-0.000092
-0.005375,-0.002325,-0.000425,-0.005163,-0.002291,-0.000400,-0.007475,-0.004215,-0.000433,-0.003620,-0.004432,-0.001204,-0.008008,-0.002313,-0.000506,-0.004323,-0.003540,-0.000511,-0.002967,-0.004368,-0.000753,-0.004826,-0.002258,-0.000363,0.001048,-0.002184,-0.000939,0.003087,-0.001960,-0.000841,0.006963,-0.004537,-0.000223,-0.003754,-0.002031,-0.000288,-0.007005,-0.005559,0.000848,-0.008767,-0.008676,0.000948
-0.006175,0.002725,0.001100,-0.005563,0.002756,0.001116,-0.006651,0.000748,0.001023,-0.004906,-0.000163,0.000624,-0.009132,0.002730,0.001020,-0.004973,0.001318,0.001011,-0.003765,0.000652,0.000798,-0.005606,0.002814,0.001165,0.002232,0.002582,0.000583,0.003282,0.001172,0.000026,0.006099,-0.003571,-0.000100,-0.003806,0.002778,0.001056,-0.007019,-0.000742,0.002194,-0.009452,-0.004679,0.002263
-0.008375,0.003925,0.001300,-0.007661,0.004056,0.001397,-0.007564,0.002292,0.001268,-0.005506,0.001503,0.000816,-0.011448,0.004031,0.001131,-0.007122,0.002295,0.001137,-0.005124,0.001263,0.000811,-0.007773,0.003989,0.001368,0.001247,0.003749,0.000678,0.001401,0.000617,-0.000570,0.002300,-0.005412,-0.001501,-0.005257,0.003963,0.001229,-0.008816,0.000504,0.002316,-0.012221,-0.003992,0.002222
-0.010850,0.000700,0.000150,-0.010393,0.000987,0.000381,-0.009748,-0.000317,0.000257,-0.005125,-0.000223,-0.000639,-0.013761,0.000968,-0.000155,-0.009650,-0.001070,-0.000123,-0.006296,-0.002822,-0.000650,-0.010219,0.000701,0.000221,-0.001400,0.000737,-0.000616,-0.001642,-0.003869,-0.002453,-0.002595,-0.010183,-0.003960,-0.007362,0.000936,0.000209,-0.011472,-0.002492,0.001242,-0.015653,-0.007057,0.000947
-0.005175,0.000625,0.000700,-0.004253,0.000861,0.000885,-0.002761,-0.000609,0.000714,0.002030,-0.000698,-0.000210,-0.008296,0.000840,0.000444,-0.004808,-0.001161,0.000491,-0.002670,-0.002741,0.000181,-0.004592,0.000662,0.000766,0.004740,0.000711,-0.000133,0.003997,-0.005871,-0.002761,0.002044,-0.013463,-0.004786,-0.002426,0.000953,0.000819,-0.007450,-0.001824,0.001520,-0.012804,-0.006282,0.000848
-0.000100,0.001300,0.001625,0.001573,0.001374,0.001671,0.003486,-0.000245,0.001473,0.007163,-0.000649,0.000756,-0.003447,0.001347,0.001515,-0.000003,-0.000120,0.001534,0.001262,-0.000892,0.001346,0.000380,0.001416,0.001679,0.010195,0.001544,0.000684,0.009022,-0.006564,-0.002551,0.006062,-0.015124,-0.005033,0.001473,0.001843,0.001865,-0.004272,-0.000535,0.002351,-0.010265,-0.005038,0.001483
-0.004300,0.000425,0.001750,-0.002064,0.000349,0.001675,-0.000943,-0.000711,0.001546,0.001373,-0.000584,0.001110,-0.007534,0.000319,0.001773,-0.002610,0.000068,0.001691,0.001031,0.000501,0.001017,-0.003950,0.000599,0.001790,0.005584,0.001161,0.000564,0.004188,-0.007056,-0.002704,-0.000685,-0.014957,-0.005589,-0.003623,0.001485,0.002279,-0.009334,-0.001597,0.003053,-0.014499,-0.006601,0.002523
-0.006375,-0.000575,0.001050,-0.003460,-0.000821,0.000839,-0.003357,-0.001498,0.000771,-0.000901,-0.000671,0.000340,-0.009872,-0.000854,0.001221,-0.004221,-0.000698,0.001101,0.001039,0.000261,0.000115,-0.006122,-0.000328,0.001079,0.003439,0.000692,-0.000421,0.001881,-0.007850,-0.003805,-0.004389,-0.015718,-0.007072,-0.006750,0.001058,0.001902,-0.013381,-0.001537,0.002412,-0.019661,-0.006473,0.001543
-0.005250,-0.001175,-0.000200,-0.001865,-0.001538,-0.000506,-0.002474,-0.002222,-0.000553,0.001585,-0.000890,-0.001263,-0.009254,-0.001574,0.000072,-0.003976,-0.002052,-0.000004,0.001340,-0.001533,-0.000970,-0.005014,-0.000874,-0.000173,0.004870,0.000410,-0.001863,0.003302,-0.008413,-0.005347,-0.003142,-0.016788,-0.008758,-0.006320,0.000820,0.000855,-0.014381,-0.000469,0.000737,-0.023175,-0.004931,-0.000950
