joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.388880,-0.446429,-0.043017,0.070027,-0.166889,-0.048155,0.152546,-0.114181,0.472747,0.458030,0.572071,-0.473597,-0.546790,-0.187467,-0.276053,0.427292,-0.400804,-0.038311,0.054675,-0.552916,0.712877,1.176341,1.136425,0.087109,-0.100718,-0.020893,-0.067616,-0.020271,0.015695
-0.424133,-0.484670,-0.044936,0.070041,-0.170769,-0.051500,0.153365,-0.106975,0.485837,0.487762,0.602241,-0.506509,-0.579778,-0.194870,-0.281793,0.423548,-0.393638,-0.035587,0.054913,-0.554720,0.716453,1.179325,1.128157,0.076859,-0.098896,-0.025127,-0.073386,-0.015392,0.010773
-0.461686,-0.524632,-0.046941,0.070288,-0.174777,-0.054403,0.154228,-0.099861,0.497280,0.520418,0.634323,-0.540935,-0.613672,-0.203230,-0.288716,0.418780,-0.384080,-0.033054,0.055346,-0.557367,0.720625,1.184543,1.123396,0.067894,-0.098492,-0.029180,-0.078537,-0.010937,0.006473
-0.500389,-0.565453,-0.048989,0.070653,-0.178847,-0.057085,0.155113,-0.092794,0.507901,0.554536,0.667360,-0.576118,-0.648018,-0.212069,-0.296230,0.412561,-0.372541,-0.030615,0.055877,-0.560436,0.725094,1.190878,1.120388,0.059571,-0.098796,-0.033142,-0.083379,-0.006695,0.002483
-0.544113,-0.610964,-0.051101,0.071822,-0.182378,-0.058937,0.155951,-0.085341,0.513966,0.592562,0.703945,-0.612400,-0.683140,-0.222110,-0.304694,0.405030,-0.359263,-0.028080,0.056101,-0.565078,0.729833,1.199117,1.122239,0.052251,-0.099583,-0.036925,-0.087600,-0.002468,-0.000575
-0.589221,-0.657696,-0.052976,0.073121,-0.185813,-0.060596,0.156852,-0.077710,0.518757,0.631986,0.741458,-0.648986,-0.718369,-0.232792,-0.313453,0.396389,-0.345346,-0.025468,0.056299,-0.569832,0.734728,1.207609,1.125517,0.045481,-0.099957,-0.040864,-0.091742,0.001862,-0.003185
-0.637101,-0.706867,-0.054378,0.074680,-0.189060,-0.061868,0.157883,-0.069728,0.521002,0.674205,0.780829,-0.686182,-0.753810,-0.244757,-0.322803,0.387427,-0.331597,-0.022702,0.056441,-0.574813,0.739933,1.216607,1.131652,0.039810,-0.099508,-0.045118,-0.095729,0.006396,-0.004898
-0.687255,-0.758171,-0.055863,0.076741,-0.192204,-0.062865,0.158617,-0.061724,0.522410,0.719191,0.822972,-0.724311,-0.790141,-0.258283,-0.333607,0.379061,-0.318993,-0.019954,0.056211,-0.580625,0.744671,1.225289,1.139601,0.034405,-0.097346,-0.049698,-0.099472,0.010556,-0.005540
-0.738546,-0.810541,-0.057389,0.079052,-0.195297,-0.063723,0.159203,-0.053709,0.523400,0.765560,0.866501,-0.762907,-0.826917,-0.272591,-0.345136,0.371605,-0.308188,-0.017217,0.055795,-0.586851,0.749174,1.233814,1.148458,0.029131,-0.094327,-0.054441,-0.103093,0.014531,-0.005645
-0.792508,-0.865945,-0.058780,0.082322,-0.197558,-0.064304,0.159357,-0.045715,0.523522,0.814528,0.912213,-0.801405,-0.864687,-0.289021,-0.357698,0.367307,-0.300108,-0.014729,0.055049,-0.593327,0.751847,1.239640,1.158534,0.025037,-0.087635,-0.060446,-0.107477,0.019055,-0.005141
-0.847335,-0.922214,-0.060322,0.085870,-0.199613,-0.064959,0.159609,-0.037664,0.523576,0.864148,0.958771,-0.840200,-0.902938,-0.306102,-0.370634,0.365367,-0.294623,-0.012353,0.054224,-0.600447,0.754098,1.244602,1.168435,0.020730,-0.079773,-0.066732,-0.112327,0.023755,-0.004719
-0.903891,-0.980216,-0.062166,0.089973,-0.201256,-0.065760,0.160058,-0.029499,0.523494,0.915073,1.007019,-0.879589,-0.942151,-0.324485,-0.384319,0.366763,-0.291839,-0.010198,0.053241,-0.608855,0.755505,1.247833,1.177983,0.015998,-0.069573,-0.073578,-0.118110,0.028805,-0.004462
-0.962222,-1.040141,-0.064385,0.094726,-0.202516,-0.067027,0.160802,-0.021088,0.523198,0.966993,1.056081,-0.918841,-0.982578,-0.343379,-0.398377,0.371447,-0.291522,-0.008094,0.052274,-0.617580,0.756747,1.250282,1.186948,0.010602,-0.057776,-0.080922,-0.124859,0.034762,-0.004652
-1.021440,-1.101027,-0.066790,0.099805,-0.203584,-0.068526,0.161694,-0.012556,0.522794,1.019411,1.105552,-0.958023,-1.023611,-0.362529,-0.412623,0.378521,-0.293092,-0.006015,0.051316,-0.626464,0.757907,1.252340,1.195621,0.004875,-0.045182,-0.088514,-0.132092,0.041173,-0.005066
-1.082457,-1.163313,-0.069659,0.105373,-0.203970,-0.070231,0.162672,-0.004940,0.522629,1.070885,1.154507,-0.998179,-1.066998,-0.380994,-0.426503,0.388539,-0.296632,-0.004063,0.050080,-0.635348,0.757440,1.253301,1.203118,-0.001131,-0.031284,-0.095851,-0.139376,0.048242,-0.006859
-1.143881,-1.225914,-0.072624,0.110996,-0.204210,-0.072029,0.163484,0.002544,0.522578,1.122062,1.202861,-1.038419,-1.110876,-0.398578,-0.439893,0.399629,-0.301056,-0.001922,0.048726,-0.643647,0.756566,1.253942,1.210620,-0.007420,-0.016557,-0.102845,-0.146545,0.055593,-0.009143
-1.206115,-1.289145,-0.075782,0.116729,-0.204161,-0.074013,0.163965,0.009764,0.522756,1.172644,1.250011,-1.078827,-1.155740,-0.414400,-0.452303,0.411505,-0.306042,0.000596,0.047133,-0.650779,0.754877,1.253945,1.218133,-0.014274,-0.000173,-0.109152,-0.153483,0.063510,-0.012411
-1.267602,-1.350900,-0.079192,0.122192,-0.203912,-0.075781,0.164007,0.016532,0.523132,1.221785,1.296335,-1.118540,-1.200053,-0.428323,-0.463681,0.423127,-0.311226,0.003543,0.045265,-0.657050,0.752170,1.253197,1.225940,-0.022005,0.018683,-0.114938,-0.159840,0.071170,-0.016378
-1.328715,-1.411918,-0.082728,0.127520,-0.203564,-0.077441,0.163830,0.023075,0.523609,1.270204,1.342247,-1.157905,-1.244090,-0.441295,-0.474543,0.434678,-0.316536,0.006704,0.043260,-0.662891,0.748953,1.252073,1.233894,-0.030174,0.038775,-0.120465,-0.165906,0.078701,-0.020695
-1.386319,-1.468896,-0.084370,0.132645,-0.203143,-0.077937,0.162416,0.028595,0.523573,1.317205,1.386121,-1.195379,-1.284678,-0.452873,-0.483863,0.443174,-0.321529,0.009634,0.040600,-0.668584,0.744539,1.250031,1.241031,-0.040731,0.060158,-0.126032,-0.171421,0.084693,-0.024073
-1.442669,-1.524677,-0.085274,0.137860,-0.202567,-0.077884,0.160725,0.033738,0.523603,1.363951,1.429707,-1.232141,-1.324001,-0.464535,-0.492931,0.450793,-0.326615,0.012379,0.037889,-0.674267,0.740097,1.247409,1.247609,-0.052119,0.081782,-0.131573,-0.176928,0.090260,-0.027310
-1.496507,-1.578062,-0.084703,0.143256,-0.201679,-0.076733,0.158482,0.038130,0.523767,1.410189,1.472716,-1.267480,-1.360791,-0.476366,-0.501495,0.456515,-0.331798,0.014751,0.035074,-0.679929,0.735598,1.243629,1.253067,-0.065170,0.103885,-0.137063,-0.182421,0.094979,-0.030267
-1.548142,-1.629135,-0.082798,0.148732,-0.200836,-0.074478,0.155367,0.041791,0.523786,1.455314,1.514975,-1.301309,-1.395202,-0.488135,-0.509790,0.460543,-0.337507,0.016854,0.031919,-0.685642,0.731542,1.238005,1.256412,-0.078741,0.125689,-0.142949,-0.188491,0.099158,-0.033330
-1.598676,-1.679052,-0.080225,0.154249,-0.200015,-0.071669,0.151816,0.045087,0.523732,1.499883,1.556861,-1.334383,-1.428424,-0.499874,-0.517951,0.463720,-0.343475,0.018821,0.028593,-0.691381,0.727708,1.231460,1.258700,-0.092571,0.147345,-0.149032,-0.194851,0.103067,-0.036445
-1.644989,-1.725315,-0.075939,0.159294,-0.199415,-0.068215,0.147119,0.048042,0.523914,1.543042,1.598020,-1.365374,-1.457826,-0.511704,-0.526247,0.464890,-0.349857,0.020514,0.025319,-0.697728,0.724770,1.224031,1.257587,-0.108127,0.168948,-0.154595,-0.201871,0.105997,-0.040351
-1.689683,-1.769879,-0.071689,0.164101,-0.199071,-0.064791,0.142558,0.051094,0.523984,1.585372,1.638377,-1.395419,-1.485841,-0.523288,-0.534443,0.465544,-0.356240,0.022116,0.022106,-0.704065,0.722235,1.216850,1.255757,-0.123742,0.190253,-0.160053,-0.209246,0.108439,-0.044215
-1.731139,-1.811046,-0.067509,0.168435,-0.199240,-0.061427,0.138269,0.054341,0.523829,1.626042,1.677128,-1.423572,-1.511083,-0.534380,-0.542439,0.465161,-0.362625,0.023538,0.019019,-0.710380,0.720502,1.210164,1.252496,-0.139474,0.210959,-0.165305,-0.217333,0.109907,-0.047994
-1.768437,-1.848780,-0.063924,0.172368,-0.199658,-0.058764,0.134227,0.057347,0.523615,1.663947,1.714006,-1.448897,-1.533342,-0.545414,-0.550195,0.464078,-0.368136,0.024503,0.015833,-0.716083,0.719147,1.205330,1.248662,-0.155048,0.230797,-0.169871,-0.225459,0.110983,-0.051432
-1.803657,-1.884799,-0.060636,0.176099,-0.200199,-0.056450,0.130308,0.060232,0.523373,1.700470,1.749948,-1.472808,-1.554110,-0.556420,-0.557830,0.462644,-0.373211,0.025239,0.012599,-0.721481,0.717980,1.201423,1.244543,-0.170544,0.250200,-0.174094,-0.233604,0.111863,-0.054700
-1.834351,-1.916754,-0.059100,0.179513,-0.200657,-0.055386,0.127556,0.063290,0.522805,1.732787,1.782713,-1.493449,-1.571309,-0.566878,-0.565706,0.461235,-0.376961,0.026087,0.009638,-0.726579,0.719158,1.200519,1.240390,-0.184064,0.265972,-0.177143,-0.240495,0.113078,-0.057131
-1.863562,-1.947286,-0.058089,0.182910,-0.200908,-0.054892,0.124968,0.066254,0.522392,1.763982,1.814319,-1.513020,-1.587691,-0.577066,-0.573354,0.459907,-0.380157,0.026806,0.006623,-0.731525,0.720918,1.200587,1.236201,-0.197579,0.280862,-0.180257,-0.247036,0.114187,-0.059131
-1.889805,-1.974970,-0.058125,0.186271,-0.200745,-0.055536,0.122709,0.069030,0.522285,1.792936,1.843607,-1.530453,-1.602440,-0.586716,-0.580544,0.458738,-0.382242,0.027264,0.003502,-0.736167,0.723840,1.202597,1.231937,-0.211089,0.293989,-0.183501,-0.252878,0.115085,-0.060268
-1.914159,-2.000883,-0.059709,0.189695,-0.200193,-0.057920,0.120563,0.071731,0.522275,1.819291,1.870524,-1.545977,-1.615156,-0.595558,-0.586931,0.458403,-0.383389,0.027880,0.000554,-0.740292,0.728118,1.205993,1.225880,-0.225761,0.305970,-0.186135,-0.258399,0.117333,-0.062178
-1.937568,-2.025911,-0.062065,0.193150,-0.199445,-0.061174,0.118474,0.074395,0.522313,1.844347,1.896255,-1.560546,-1.626856,-0.603995,-0.592916,0.458484,-0.384068,0.028575,-0.002306,-0.744159,0.733074,1.210080,1.218927,-0.241014,0.317376,-0.188463,-0.263758,0.120257,-0.064475
-1.955542,-2.045612,-0.066287,0.196553,-0.197925,-0.066500,0.117109,0.077275,0.522336,1.864345,1.917337,-1.570767,-1.635516,-0.610948,-0.598135,0.459866,-0.382282,0.028986,-0.004249,-0.746545,0.737449,1.214054,1.209104,-0.258241,0.329582,-0.191657,-0.269038,0.123928,-0.066660
-1.972070,-2.063844,-0.071017,0.199744,-0.196457,-0.072554,0.115907,0.080073,0.522389,1.882626,1.936499,-1.579962,-1.643398,-0.617546,-0.602526,0.461812,-0.379717,0.029463,-0.006071,-0.748255,0.741697,1.217563,1.198368,-0.275579,0.341740,-0.194940,-0.274481,0.127879,-0.069442
-1.985705,-2.079136,-0.076762,0.202508,-0.195094,-0.080063,0.115031,0.082707,0.522505,1.897470,1.951823,-1.587107,-1.649727,-0.623438,-0.605262,0.464887,-0.375596,0.030075,-0.007650,-0.748612,0.745691,1.220142,1.185806,-0.293140,0.353801,-0.198404,-0.280252,0.132385,-0.073418
-1.995433,-2.090692,-0.083131,0.204827,-0.193809,-0.087966,0.115208,0.085248,0.522233,1.908510,1.963448,-1.591859,-1.654130,-0.628486,-0.607758,0.468816,-0.369952,0.030703,-0.008629,-0.748129,0.748699,1.220897,1.173046,-0.309013,0.365588,-0.201390,-0.286243,0.136093,-0.077323
-2.003207,-2.100380,-0.089811,0.206923,-0.192563,-0.096066,0.115911,0.087743,0.521768,1.917647,1.973223,-1.595414,-1.657570,-0.633113,-0.610133,0.473171,-0.363546,0.031340,-0.009307,-0.747227,0.751213,1.220738,1.160187,-0.324042,0.377236,-0.204137,-0.292343,0.139402,-0.081191
-2.007049,-2.105927,-0.096234,0.208530,-0.191364,-0.104439,0.116464,0.089528,0.521825,1.921465,1.977298,-1.597367,-1.659799,-0.636270,-0.610383,0.478987,-0.356092,0.031930,-0.009734,-0.745449,0.752531,1.219343,1.147488,-0.337339,0.388490,-0.206452,-0.298339,0.141742,-0.084148
-2.009869,-2.110410,-0.102341,0.209942,-0.190144,-0.112517,0.117277,0.090855,0.521771,1.923598,1.979525,-1.599436,-1.661777,-0.638823,-0.610141,0.484890,-0.348382,0.032665,-0.010009,-0.743740,0.753498,1.217801,1.135667,-0.349703,0.399424,-0.208487,-0.303790,0.143665,-0.086953
-2.010644,-2.112763,-0.107818,0.210962,-0.188881,-0.120001,0.118609,0.091266,0.521494,1.922359,1.978057,-1.601732,-1.663252,-0.640168,-0.608917,0.490965,-0.340159,0.033689,-0.009978,-0.742166,0.753760,1.215963,1.125604,-0.360200,0.409719,-0.209961,-0.308152,0.144754,-0.089453
-2.010394,-2.113488,-0.112829,0.211806,-0.187640,-0.127077,0.119909,0.090881,0.521439,1.918072,1.973343,-1.603974,-1.664742,-0.639905,-0.607082,0.497429,-0.331782,0.034695,-0.009922,-0.741567,0.753908,1.214566,1.116822,-0.369610,0.419045,-0.211047,-0.311715,0.144901,-0.091487
-2.009632,-2.113398,-0.117609,0.212562,-0.186409,-0.133949,0.121194,0.090098,0.521493,1.912260,1.967005,-1.606189,-1.666240,-0.638838,-0.604943,0.504087,-0.323330,0.035691,-0.009854,-0.741455,0.753999,1.213391,1.108682,-0.378475,0.427886,-0.211940,-0.314878,0.144579,-0.093287
-2.005860,-2.109640,-0.121043,0.213012,-0.184389,-0.140026,0.122755,0.088145,0.521297,1.902414,1.955480,-1.608820,-1.667145,-0.636267,-0.601130,0.510929,-0.315187,0.036662,-0.009281,-0.742721,0.754183,1.212817,1.102678,-0.386506,0.435508,-0.211895,-0.316690,0.143439,-0.093742
-2.001658,-2.105275,-0.124250,0.213462,-0.182365,-0.145820,0.124339,0.085986,0.521132,1.891407,1.942672,-1.611214,-1.667927,-0.633175,-0.596862,0.517723,-0.307011,0.037690,-0.008509,-0.744136,0.754575,1.212690,1.097550,-0.394151,0.442620,-0.211940,-0.318069,0.142076,-0.093837
-1.996597,-2.099694,-0.127001,0.213913,-0.180335,-0.151048,0.125970,0.083415,0.521031,1.878075,1.927299,-1.613136,-1.668458,-0.629041,-0.591685,0.524422,-0.298768,0.038836,-0.007338,-0.745851,0.755381,1.213452,1.094172,-0.401026,0.448713,-0.212165,-0.318579,0.140265,-0.093212
-1.990983,-2.093033,-0.129563,0.214350,-0.177588,-0.155752,0.127547,0.080366,0.520963,1.863227,1.909882,-1.615327,-1.669689,-0.623819,-0.585240,0.531100,-0.290792,0.039995,-0.005768,-0.748386,0.756224,1.214537,1.091873,-0.406938,0.454667,-0.212193,-0.318959,0.138964,-0.092361
-1.985091,-2.085831,-0.132030,0.214782,-0.174482,-0.160195,0.129097,0.077079,0.520910,1.847621,1.891443,-1.617653,-1.671269,-0.618053,-0.578160,0.537768,-0.282950,0.041159,-0.003999,-0.751330,0.757085,1.215782,1.090113,-0.412370,0.460551,-0.212121,-0.319275,0.137918,-0.091396
-1.978042,-2.077164,-0.133291,0.215075,-0.171532,-0.163312,0.130536,0.073455,0.520654,1.829916,1.870440,-1.620050,-1.672618,-0.611784,-0.569622,0.543733,-0.276360,0.042296,-0.002023,-0.754022,0.759057,1.217052,1.089672,-0.417082,0.463524,-0.211836,-0.318160,0.136483,-0.090049
-1.970944,-2.068240,-0.134271,0.215468,-0.168449,-0.165979,0.131991,0.069871,0.520563,1.812274,1.849120,-1.622551,-1.674287,-0.605219,-0.560772,0.549296,-0.270241,0.043385,0.000176,-0.756590,0.761196,1.218350,1.089732,-0.421284,0.465904,-0.211417,-0.316732,0.135084,-0.088348
-1.963749,-2.058802,-0.134689,0.216062,-0.165099,-0.167745,0.133477,0.066366,0.520801,1.794760,1.827167,-1.625261,-1.676596,-0.598062,-0.551299,0.554056,-0.265065,0.044378,0.002823,-0.758909,0.763667,1.219704,1.090792,-0.424464,0.467096,-0.210732,-0.314675,0.133755,-0.085939
-1.956227,-2.048910,-0.134509,0.216887,-0.161982,-0.168772,0.134747,0.062773,0.520752,1.777067,1.805023,-1.627913,-1.679031,-0.590788,-0.541988,0.558375,-0.261247,0.045295,0.005392,-0.761124,0.766667,1.220230,1.091506,-0.426680,0.466662,-0.209664,-0.312089,0.131793,-0.083479
-1.948541,-2.038789,-0.134029,0.217829,-0.158983,-0.169429,0.135909,0.059136,0.520559,1.759285,1.782782,-1.630537,-1.681529,-0.583456,-0.532759,0.562474,-0.258110,0.046174,0.007922,-0.763286,0.769932,1.220341,1.092047,-0.428413,0.465416,-0.208406,-0.309239,0.129515,-0.080994
-1.941753,-2.028802,-0.132971,0.219022,-0.155506,-0.169364,0.136450,0.055630,0.520735,1.742942,1.761158,-1.633192,-1.684941,-0.576335,-0.523731,0.565568,-0.257079,0.046807,0.010331,-0.765351,0.773385,1.219644,1.091748,-0.428205,0.462486,-0.206628,-0.304583,0.126711,-0.078014
-1.935067,-2.019024,-0.131690,0.220237,-0.152153,-0.169177,0.136802,0.052209,0.521084,1.727134,1.740218,-1.635710,-1.688444,-0.569481,-0.515048,0.568370,-0.256613,0.047381,0.012691,-0.767253,0.776569,1.218390,1.090900,-0.427924,0.459321,-0.204809,-0.299911,0.124009,-0.075023
-1.928587,-2.009667,-0.129965,0.221494,-0.149047,-0.168749,0.136778,0.048955,0.521778,1.712396,1.720645,-1.637954,-1.692133,-0.563165,-0.507059,0.570589,-0.257277,0.047836,0.014955,-0.768828,0.779217,1.216024,1.088954,-0.427498,0.455683,-0.202910,-0.295210,0.121509,-0.072009
-1.922386,-2.000232,-0.128413,0.222871,-0.145870,-0.168236,0.136510,0.045750,0.521850,1.698855,1.702375,-1.639748,-1.696090,-0.557139,-0.499760,0.572817,-0.258679,0.048280,0.016748,-0.769832,0.781683,1.212966,1.086334,-0.426878,0.451854,-0.201042,-0.289940,0.119123,-0.068722
-1.916326,-1.990756,-0.126948,0.224308,-0.142658,-0.167682,0.136120,0.042568,0.521611,1.685912,1.684758,-1.641318,-1.700181,-0.551258,-0.492808,0.575049,-0.260450,0.048719,0.018305,-0.770552,0.784058,1.209563,1.083377,-0.426161,0.447929,-0.199189,-0.284385,0.116795,-0.065297
-1.911649,-1.982309,-0.124772,0.225721,-0.139866,-0.166659,0.134985,0.039614,0.521640,1.675399,1.669586,-1.642639,-1.704053,-0.546853,-0.487026,0.576316,-0.262964,0.049035,0.019323,-0.770697,0.785480,1.205297,1.079906,-0.424884,0.443844,-0.197312,-0.278836,0.114558,-0.062011
-1.906929,-1.974099,-0.122629,0.227073,-0.137241,-0.165555,0.133754,0.036771,0.521582,1.665811,1.655567,-1.643562,-1.707581,-0.543017,-0.481563,0.577175,-0.265471,0.049198,0.020343,-0.770665,0.786645,1.200820,1.076277,-0.423555,0.440135,-0.195368,-0.273299,0.111989,-0.058524
-1.902123,-1.966364,-0.120552,0.228301,-0.134947,-0.164292,0.132332,0.034148,0.521350,1.658075,1.643857,-1.643691,-1.710420,-0.540320,-0.476738,0.577216,-0.267968,0.049053,0.021366,-0.770275,0.787295,1.195924,1.072334,-0.422124,0.437174,-0.193292,-0.267782,0.108756,-0.054635
-1.897799,-1.959319,-0.118645,0.229380,-0.133325,-0.163006,0.130865,0.031686,0.521395,1.651575,1.634235,-1.643410,-1.712789,-0.538358,-0.472918,0.576600,-0.270043,0.048667,0.022041,-0.769281,0.787637,1.190468,1.068564,-0.420507,0.435118,-0.191025,-0.262559,0.104397,-0.050043
-1.893715,-1.952621,-0.116822,0.230384,-0.132039,-0.161709,0.129374,0.029304,0.521578,1.645693,1.625656,-1.642923,-1.714923,-0.536764,-0.469601,0.575655,-0.271907,0.048160,0.022542,-0.767984,0.787826,1.184734,1.064880,-0.418795,0.433515,-0.188664,-0.257482,0.099475,-0.045099
-1.890039,-1.947548,-0.116039,0.231197,-0.131949,-0.161012,0.128307,0.027373,0.521429,1.642344,1.620224,-1.641900,-1.716762,-0.536058,-0.467373,0.574809,-0.272655,0.047427,0.022536,-0.766497,0.787427,1.177828,1.061303,-0.418441,0.432687,-0.186925,-0.253145,0.094271,-0.039660
-1.886684,-1.942770,-0.115522,0.231781,-0.131982,-0.160596,0.127221,0.025495,0.521245,1.639176,1.615392,-1.640709,-1.718453,-0.535287,-0.465367,0.573996,-0.273196,0.046813,0.022276,-0.764908,0.786873,1.170627,1.057616,-0.418449,0.432399,-0.185141,-0.248896,0.088861,-0.034261
-1.883972,-1.938583,-0.115538,0.231908,-0.132261,-0.160740,0.126100,0.023726,0.520992,1.636368,1.611759,-1.639181,-1.719849,-0.534386,-0.463805,0.573250,-0.273321,0.046436,0.021508,-0.763112,0.786009,1.162833,1.053707,-0.419179,0.433191,-0.183268,-0.244825,0.083041,-0.028941
-1.881063,-1.935079,-0.115707,0.232130,-0.132850,-0.161168,0.124830,0.022301,0.520977,1.633913,1.609018,-1.637370,-1.720836,-0.533354,-0.462273,0.572876,-0.273361,0.046350,0.020561,-0.760735,0.784774,1.155041,1.049643,-0.422054,0.435017,-0.181966,-0.241678,0.077731,-0.024017
-1.878057,-1.931916,-0.115953,0.232399,-0.133594,-0.161737,0.123485,0.021049,0.521080,1.631635,1.606723,-1.635419,-1.721619,-0.532256,-0.460757,0.572690,-0.273358,0.046410,0.019523,-0.758066,0.783354,1.147250,1.045503,-0.426001,0.437359,-0.180949,-0.238994,0.072675,-0.019291
-1.874943,-1.927711,-0.115751,0.232258,-0.133832,-0.161788,0.122149,0.019367,0.521122,1.629308,1.603737,-1.631993,-1.720868,-0.530506,-0.459560,0.571507,-0.273182,0.046374,0.018316,-0.754861,0.781968,1.138928,1.041098,-0.431679,0.441590,-0.178806,-0.236831,0.068810,-0.015398
-1.871366,-1.923157,-0.115321,0.232153,-0.133960,-0.161709,0.120894,0.017667,0.521169,1.626548,1.600313,-1.628633,-1.719775,-0.528606,-0.458058,0.570100,-0.273148,0.046441,0.017144,-0.751643,0.780393,1.130926,1.036784,-0.437886,0.446145,-0.176567,-0.234808,0.064919,-0.011715
-1.866862,-1.917904,-0.114434,0.232118,-0.133869,-0.161369,0.119800,0.015930,0.521224,1.622923,1.596011,-1.625404,-1.718000,-0.526406,-0.455945,0.568242,-0.273401,0.046715,0.016042,-0.748398,0.778441,1.123563,1.032651,-0.445148,0.451347,-0.174136,-0.233063,0.060975,-0.008449
-1.861439,-1.911535,-0.113667,0.231828,-0.133746,-0.160969,0.118982,0.013982,0.521010,1.617867,1.590389,-1.621930,-1.715503,-0.523688,-0.453147,0.565878,-0.273386,0.046919,0.015168,-0.745579,0.776852,1.118090,1.028939,-0.452587,0.457028,-0.171808,-0.231580,0.056950,-0.005478
-1.855557,-1.904606,-0.112960,0.231411,-0.133607,-0.160540,0.118303,0.011928,0.520663,1.612095,1.584107,-1.618332,-1.712646,-0.520710,-0.450007,0.563261,-0.273239,0.047090,0.014409,-0.742972,0.775444,1.113561,1.025438,-0.460114,0.462950,-0.169532,-0.230226,0.052885,-0.002654
-1.848385,-1.896291,-0.112739,0.230748,-0.133476,-0.160421,0.118239,0.009866,0.520882,1.604890,1.575958,-1.616305,-1.709297,-0.518171,-0.446767,0.560381,-0.272437,0.047324,0.013996,-0.742032,0.774607,1.110864,1.023376,-0.465357,0.468127,-0.167316,-0.228744,0.048394,0.000086
-1.840567,-1.887604,-0.112617,0.230087,-0.133419,-0.160565,0.118294,0.007936,0.521058,1.596902,1.567281,-1.614594,-1.705923,-0.515207,-0.443276,0.557892,-0.271405,0.047541,0.013677,-0.741372,0.773997,1.108690,1.021501,-0.470262,0.472749,-0.164995,-0.227122,0.044242,0.002681
-1.831456,-1.878173,-0.112693,0.229431,-0.133511,-0.161234,0.118590,0.006266,0.521151,1.587346,1.557550,-1.613518,-1.702496,-0.511391,-0.439282,0.556184,-0.269909,0.047723,0.013545,-0.741270,0.773842,1.107561,1.019998,-0.474493,0.476259,-0.162462,-0.225218,0.040770,0.004983
-1.821760,-1.868025,-0.113028,0.228662,-0.133494,-0.162270,0.119074,0.004501,0.521330,1.576769,1.546719,-1.613005,-1.699335,-0.507193,-0.434843,0.554735,-0.268196,0.047805,0.013452,-0.741241,0.774304,1.107658,1.018669,-0.479155,0.479341,-0.160241,-0.223520,0.037074,0.006756
-1.811771,-1.857518,-0.113492,0.227835,-0.133424,-0.163490,0.119654,0.002688,0.521553,1.565682,1.535338,-1.612774,-1.696307,-0.502804,-0.430181,0.553414,-0.266373,0.047836,0.013379,-0.741248,0.775074,1.108366,1.017425,-0.484033,0.482209,-0.158174,-0.221926,0.033267,0.008264
-1.800815,-1.846690,-0.114050,0.226890,-0.133450,-0.164896,0.120564,0.001079,0.521659,1.553543,1.523205,-1.612223,-1.692766,-0.498244,-0.425422,0.552519,-0.263528,0.047666,0.013215,-0.741748,0.776363,1.109675,1.016782,-0.489587,0.485521,-0.156439,-0.220195,0.030354,0.008935
-1.789627,-1.835593,-0.114643,0.225878,-0.133376,-0.166353,0.121522,-0.000486,0.521706,1.541158,1.510772,-1.611584,-1.689434,-0.493608,-0.420677,0.551674,-0.260554,0.047377,0.013056,-0.742058,0.777730,1.111204,1.016051,-0.495352,0.489168,-0.154694,-0.218683,0.027412,0.009357
-1.777975,-1.823956,-0.115305,0.224732,-0.133099,-0.167915,0.122577,-0.001962,0.521634,1.528281,1.497738,-1.610768,-1.686519,-0.488818,-0.415963,0.550927,-0.257322,0.046852,0.012903,-0.741989,0.779255,1.113173,1.015145,-0.501539,0.493487,-0.152933,-0.217610,0.024414,0.009278
-1.765263,-1.811451,-0.116021,0.223543,-0.132953,-0.169330,0.124041,-0.003402,0.521904,1.514120,1.483897,-1.609478,-1.683523,-0.483701,-0.410653,0.550232,-0.254204,0.046183,0.012677,-0.741426,0.781511,1.115223,1.014357,-0.507807,0.498374,-0.151373,-0.216765,0.021244,0.008874
-1.752019,-1.798513,-0.116765,0.222333,-0.132871,-0.170673,0.125710,-0.004825,0.522346,1.499318,1.469654,-1.607952,-1.680487,-0.478422,-0.405045,0.549562,-0.251145,0.045443,0.012415,-0.740616,0.784134,1.117312,1.013628,-0.514116,0.503544,-0.149915,-0.216033,0.017988,0.008307
-1.737501,-1.784761,-0.117285,0.220945,-0.132692,-0.171486,0.127569,-0.006036,0.521961,1.484394,1.456312,-1.605582,-1.677148,-0.473655,-0.400456,0.548864,-0.247681,0.044122,0.012335,-0.738450,0.786674,1.118160,1.013352,-0.518745,0.508994,-0.147812,-0.215423,0.015450,0.007610
-1.722655,-1.770598,-0.117727,0.219648,-0.132643,-0.172247,0.129422,-0.007096,0.521736,1.469326,1.442605,-1.602821,-1.673460,-0.468887,-0.395777,0.548193,-0.244420,0.042734,0.012289,-0.736053,0.789199,1.118506,1.012961,-0.522811,0.514083,-0.145926,-0.214877,0.013075,0.006887
