joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-0.021150,-0.033850,-0.010275,0.003500,0.009075,-0.008050,0.009800,0.015150,0.027925,-0.037200,-0.013500,-0.016687,-0.021646,0.030050,0.019350,0.011080,0.004709,-0.003675,-0.004000,0.007223,0.003206,-0.000062,0.000104,0.000000,0.000000,0.011524,0.007930,0.005300,0.001804
-0.028275,-0.036600,-0.009475,0.002850,0.006900,-0.008475,-0.001300,0.011375,0.029650,-0.033700,-0.019175,-0.015459,-0.019849,0.031100,0.025750,0.011237,0.003769,-0.001525,-0.003675,0.006374,0.002545,-0.000044,0.000093,0.000000,0.000000,0.012642,0.008222,-0.005591,0.012670
-0.036125,-0.045275,-0.005225,0.001250,0.005000,-0.009550,-0.006750,0.006475,0.032075,-0.027650,-0.020450,-0.015504,-0.016870,0.036275,0.029475,0.011405,-0.000669,0.000300,-0.003975,-0.005820,0.006466,0.000094,0.000085,0.000000,0.000000,0.001523,-0.006656,-0.010891,0.017005
-0.045475,-0.055150,-0.000900,-0.000725,0.002975,-0.010100,-0.007875,0.003725,0.036225,-0.020725,-0.018900,-0.018651,-0.017177,0.043725,0.031525,0.012746,-0.006417,0.002925,-0.004175,-0.020117,0.012746,0.000267,0.000127,0.000000,0.000000,-0.009063,-0.020371,-0.014522,0.019258
-0.057050,-0.061450,0.000175,-0.002375,0.000325,-0.008975,-0.006000,0.006350,0.043225,-0.014650,-0.015950,-0.026787,-0.025264,0.051625,0.032850,0.016489,-0.011397,0.007475,-0.003550,-0.027550,0.019340,0.000396,0.000266,0.000000,0.000000,-0.006400,-0.016708,-0.020548,0.024013
-0.068475,-0.069725,-0.000925,-0.004325,-0.002575,-0.008025,-0.003625,0.007725,0.051075,-0.012125,-0.018350,-0.035081,-0.035036,0.057425,0.038075,0.023086,-0.016651,0.011625,-0.001975,-0.029809,0.024219,0.000429,0.000365,0.000000,0.000000,-0.006400,-0.014594,-0.023957,0.026886
-0.074100,-0.075800,-0.003675,-0.005625,-0.004225,-0.007650,-0.001925,0.007175,0.055850,-0.014450,-0.024950,-0.038506,-0.040927,0.058250,0.044575,0.031801,-0.022085,0.013275,-0.000200,-0.025605,0.024882,0.000333,0.000358,0.000000,0.000000,-0.011869,-0.017719,-0.025103,0.028400
-0.085025,-0.085575,-0.002700,-0.009200,-0.006675,-0.009150,-0.002800,0.005550,0.064200,-0.012825,-0.017575,-0.047756,-0.049700,0.060450,0.043800,0.041443,-0.031432,0.017900,-0.002600,-0.020273,0.016272,0.000232,0.000166,0.000000,0.000000,-0.014640,-0.022392,-0.020591,0.023832
-0.096650,-0.096250,-0.002125,-0.013650,-0.008875,-0.010525,-0.004975,0.004250,0.073225,-0.013550,-0.011175,-0.056628,-0.058569,0.063650,0.045125,0.053296,-0.042535,0.021175,-0.006350,-0.008949,0.002418,0.000010,-0.000148,0.000000,0.000000,-0.022495,-0.031535,-0.017041,0.020200
-0.104475,-0.104875,-0.006150,-0.017525,-0.009725,-0.009800,-0.007175,0.004625,0.080125,-0.023000,-0.020625,-0.059026,-0.064907,0.067550,0.057925,0.068390,-0.052882,0.018750,-0.008650,0.013449,-0.012758,-0.000449,-0.000522,0.000000,0.000000,-0.042961,-0.047787,-0.020894,0.024380
