body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.009825,-0.000400,0.003700,-0.014114,-0.000157,0.003808,-0.010478,0.000091,0.003662,-0.003209,0.001260,0.002263,-0.013870,-0.000155,0.003418,-0.008839,-0.000049,0.003318,0.000657,-0.000695,0.001666,-0.007399,-0.000335,0.003915,0.013649,0.000791,0.000288,0.004825,0.001855,-0.005562,-0.003606,0.002840,-0.010630,0.013951,0.000916,0.002839,0.004654,-0.001100,-0.003541,-0.004004,-0.002722,-0.009029
-0.009775,0.002125,0.003625,-0.014816,0.002552,0.003881,-0.009518,0.002406,0.003632,-0.001393,0.002839,0.002038,-0.014054,0.002557,0.003179,-0.008287,0.002083,0.003099,0.002599,0.000628,0.001240,-0.007029,0.002088,0.003866,0.017125,0.002604,0.000149,0.007627,0.005112,-0.006099,-0.001485,0.007546,-0.011442,0.017907,0.002745,0.002130,0.008108,0.000629,-0.004574,-0.001053,-0.001199,-0.010320
-0.009525,0.002675,0.003000,-0.014853,0.003222,0.003359,-0.008964,0.002832,0.003068,0.000468,0.003173,0.001240,-0.014173,0.003228,0.002449,-0.007719,0.002576,0.002368,0.005813,0.000713,0.000079,-0.006573,0.002595,0.003256,0.020069,0.002624,-0.000581,0.009970,0.006525,-0.007177,0.000370,0.010173,-0.012759,0.020020,0.002824,0.001097,0.009870,-0.000226,-0.005804,0.000420,-0.002861,-0.011679
-0.010575,0.003550,0.004500,-0.016424,0.004156,0.004902,-0.009018,0.002879,0.004493,0.001427,0.002201,0.002442,-0.015643,0.004163,0.003895,-0.007992,0.003027,0.003822,0.004498,0.001009,0.001722,-0.007303,0.003467,0.004780,0.022585,0.003681,0.000324,0.011865,0.009070,-0.006624,0.001623,0.014073,-0.012489,0.022990,0.003905,0.002372,0.012022,-0.000630,-0.005027,0.001783,-0.004576,-0.011313
-0.013450,0.003325,0.006225,-0.020176,0.003989,0.006670,-0.011514,0.001636,0.006145,0.000382,-0.000137,0.003793,-0.018907,0.003998,0.005569,-0.010184,0.002417,0.005504,0.001393,0.000163,0.003570,-0.009784,0.003231,0.006534,0.023653,0.003644,0.001380,0.011924,0.011127,-0.006156,0.000713,0.017884,-0.012517,0.024874,0.003875,0.003783,0.012762,-0.002348,-0.004324,0.001489,-0.007646,-0.011218
-0.018700,0.000575,0.006325,-0.026776,0.001343,0.006864,-0.018286,-0.001830,0.006304,-0.003733,-0.003930,0.003472,-0.024454,0.001353,0.005581,-0.015480,-0.000297,0.005521,-0.000957,-0.003197,0.003108,-0.014599,0.000421,0.006665,0.022297,0.000405,0.001119,0.008781,0.011018,-0.007474,-0.003927,0.020115,-0.014726,0.023719,0.000646,0.003218,0.010267,-0.007081,-0.005724,-0.002048,-0.013288,-0.013343
-0.020800,0.001775,0.006150,-0.029874,0.002575,0.006718,-0.020539,-0.001679,0.006057,-0.002961,-0.004482,0.002675,-0.027483,0.002587,0.005382,-0.018089,0.000807,0.005327,-0.001985,-0.002371,0.002664,-0.016162,0.001598,0.006527,0.025581,0.001219,0.000323,0.010542,0.014649,-0.009138,-0.002885,0.025648,-0.016926,0.026895,0.001505,0.002314,0.012057,-0.008480,-0.007453,-0.000877,-0.016108,-0.015590
-0.018700,0.006300,0.005800,-0.027930,0.007056,0.006335,-0.017169,0.002023,0.005563,0.002278,-0.001479,0.001849,-0.026488,0.007067,0.005081,-0.016727,0.005190,0.005030,-0.001213,0.002267,0.002478,-0.013686,0.006144,0.006199,0.031853,0.005633,-0.000672,0.016219,0.021166,-0.010389,0.003249,0.033515,-0.018032,0.032809,0.005970,0.001438,0.017124,-0.006851,-0.008748,0.004329,-0.016487,-0.016887
-0.019750,0.008025,0.006875,-0.030259,0.008914,0.007535,-0.018089,0.003627,0.006698,0.002911,-0.000110,0.002721,-0.028753,0.008927,0.006052,-0.017499,0.006465,0.006019,-0.000801,0.003038,0.003317,-0.014004,0.007823,0.007320,0.036938,0.007308,-0.000586,0.020062,0.025119,-0.010953,0.006522,0.039182,-0.018921,0.038793,0.007667,0.001714,0.021523,-0.007240,-0.009393,0.007861,-0.018334,-0.018115
-0.024125,0.008300,0.008150,-0.036311,0.009392,0.009006,-0.022883,0.004123,0.008133,-0.000609,0.000372,0.003953,-0.034319,0.009408,0.007168,-0.021581,0.006442,0.007150,-0.003503,0.002472,0.004264,-0.017553,0.008022,0.008645,0.039433,0.007452,-0.000413,0.021226,0.027396,-0.011471,0.006818,0.043107,-0.019890,0.042513,0.007835,0.002006,0.023631,-0.008501,-0.010043,0.008897,-0.020505,-0.019465
-0.032025,0.008475,0.008575,-0.045556,0.009723,0.009603,-0.031144,0.004461,0.008703,-0.007798,0.000649,0.004359,-0.043262,0.009743,0.007487,-0.030172,0.006889,0.007469,-0.012089,0.003029,0.004580,-0.024790,0.008135,0.009101,0.037932,0.007302,-0.001020,0.018860,0.028948,-0.012457,0.004015,0.045834,-0.021110,0.041586,0.007749,0.001351,0.021778,-0.009525,-0.011177,0.006569,-0.021963,-0.020948
-0.034925,0.008025,0.008450,-0.050280,0.009415,0.009648,-0.034356,0.004358,0.008721,-0.007532,0.001195,0.003833,-0.047582,0.009439,0.007278,-0.032939,0.006239,0.007273,-0.011487,0.001674,0.003882,-0.026753,0.007673,0.009020,0.043030,0.007226,-0.002928,0.021627,0.029604,-0.015690,0.004871,0.047122,-0.025354,0.047495,0.007709,0.000166,0.025111,-0.010156,-0.013923,0.007866,-0.022976,-0.024909
-0.031325,0.007200,0.007825,-0.048067,0.008653,0.009138,-0.030866,0.003938,0.008209,0.000095,0.001847,0.002703,-0.045074,0.008679,0.006648,-0.028461,0.004870,0.006672,-0.001969,-0.000831,0.002555,-0.022408,0.006889,0.008419,0.052198,0.007288,-0.005400,0.028139,0.029425,-0.019703,0.008978,0.047008,-0.030579,0.057329,0.007761,-0.001194,0.031975,-0.010397,-0.017082,0.012164,-0.023625,-0.029477
-0.035350,0.006350,0.010275,-0.054453,0.007813,0.011688,-0.034717,0.002698,0.010679,-0.002298,-0.000215,0.004944,-0.049359,0.007846,0.009138,-0.029685,0.004396,0.009133,-0.002089,-0.001107,0.004869,-0.025591,0.006099,0.010889,0.055029,0.007730,-0.005278,0.029190,0.029847,-0.020533,0.007903,0.047874,-0.032310,0.062122,0.008219,0.000384,0.034996,-0.008947,-0.016546,0.013341,-0.021615,-0.029877
-0.039525,0.005150,0.012850,-0.061192,0.006616,0.014385,-0.038880,0.000914,0.013292,-0.004651,-0.003034,0.007277,-0.053563,0.006660,0.011762,-0.031364,0.003516,0.011742,-0.003649,-0.001817,0.007490,-0.028945,0.004953,0.013476,0.057617,0.007872,-0.005154,0.030140,0.029915,-0.021254,0.006857,0.048261,-0.033867,0.067146,0.008373,0.001915,0.038489,-0.007263,-0.015906,0.015240,-0.018806,-0.030079
-0.036250,0.003375,0.012700,-0.059898,0.004870,0.014408,-0.036148,-0.001067,0.013296,0.003332,-0.004593,0.006530,-0.050674,0.004928,0.011649,-0.028058,0.000968,0.011703,0.001796,-0.005636,0.007218,-0.024996,0.003208,0.013319,0.066133,0.007176,-0.007562,0.036438,0.028806,-0.024856,0.011148,0.046812,-0.038479,0.077786,0.007653,0.000500,0.046871,-0.006697,-0.018648,0.021798,-0.016967,-0.033929
-0.038000,0.002275,0.013050,-0.064155,0.003855,0.015022,-0.037709,-0.002121,0.013874,0.006615,-0.005542,0.006444,-0.052072,0.003938,0.011972,-0.027190,-0.000640,0.012082,0.003771,-0.008097,0.007512,-0.026052,0.002085,0.013656,0.070956,0.007527,-0.010024,0.039711,0.029025,-0.028063,0.012988,0.047045,-0.042285,0.087696,0.007934,-0.001042,0.054745,-0.004462,-0.021387,0.028116,-0.012845,-0.037671
-0.043925,0.002400,0.013725,-0.071861,0.004080,0.015989,-0.042815,-0.001618,0.014838,0.003524,-0.005201,0.007219,-0.057087,0.004195,0.012596,-0.029224,-0.000401,0.012734,0.001280,-0.007771,0.008290,-0.031606,0.002148,0.014294,0.069570,0.008820,-0.011743,0.038357,0.030044,-0.029552,0.011549,0.048047,-0.043567,0.091844,0.009172,-0.002451,0.058261,-0.001095,-0.023095,0.031195,-0.007530,-0.039673
-0.045600,0.002650,0.013525,-0.073681,0.004514,0.016128,-0.039768,-0.000286,0.014958,0.005195,-0.004596,0.007673,-0.057274,0.004666,0.012258,-0.023633,0.000466,0.012416,0.001808,-0.005163,0.008717,-0.033364,0.002304,0.014034,0.074395,0.009930,-0.014855,0.043465,0.030429,-0.032312,0.016865,0.048024,-0.045997,0.102039,0.010312,-0.005619,0.067642,0.001773,-0.026651,0.039933,-0.003053,-0.043613
-0.047975,0.003175,0.012500,-0.075474,0.005311,0.015502,-0.036001,0.001653,0.014333,0.007231,-0.003430,0.007433,-0.057193,0.005512,0.010983,-0.016553,0.000922,0.011241,0.000871,-0.003262,0.008724,-0.036218,0.002722,0.012935,0.078070,0.011133,-0.018835,0.048076,0.031169,-0.035549,0.022355,0.048488,-0.048567,0.110172,0.011622,-0.009789,0.075963,0.005006,-0.030600,0.048612,0.002057,-0.047420
-0.056100,0.004175,0.010675,-0.083212,0.006694,0.014178,-0.039035,0.004163,0.013078,0.005161,-0.001104,0.006165,-0.061490,0.006973,0.008744,-0.014162,0.000091,0.009277,-0.005990,-0.004827,0.008189,-0.045161,0.003611,0.011032,0.073093,0.012741,-0.023182,0.045092,0.033331,-0.038484,0.021302,0.051069,-0.050278,0.108014,0.013418,-0.014267,0.076202,0.009565,-0.033559,0.051436,0.009435,-0.049105
-0.063450,0.003375,0.007275,-0.088953,0.006863,0.011742,-0.036907,0.006241,0.010742,0.003410,-0.000088,0.004502,-0.063622,0.007250,0.004392,-0.000819,-0.001513,0.005322,-0.008243,-0.004561,0.006481,-0.053706,0.002476,0.007552,0.071154,0.011972,-0.029589,0.046301,0.033248,-0.042821,0.025182,0.051827,-0.052869,0.110465,0.012903,-0.021650,0.081360,0.012109,-0.039301,0.059147,0.014988,-0.053603
-0.066325,0.001150,0.004000,-0.089797,0.005683,0.009468,-0.030657,0.006904,0.008647,0.002887,-0.000715,0.003470,-0.062512,0.006179,0.000153,0.016820,-0.002960,0.001574,-0.004742,-0.002322,0.004698,-0.057557,-0.000128,0.004214,0.073038,0.009509,-0.035711,0.051113,0.030536,-0.047097,0.032171,0.049352,-0.055668,0.116147,0.010707,-0.029166,0.088901,0.012306,-0.045692,0.068029,0.017358,-0.059300
-0.066750,0.000225,0.000850,-0.088182,0.006350,0.007814,-0.015908,0.009873,0.007248,0.009880,-0.000348,0.003181,-0.057250,0.007021,-0.004436,0.047540,-0.005774,-0.001818,-0.000323,-0.002267,0.005270,-0.059014,-0.001582,0.001009,0.081566,0.007688,-0.042840,0.062678,0.029868,-0.052253,0.046012,0.050128,-0.059222,0.127241,0.009323,-0.037919,0.102840,0.014538,-0.052827,0.084346,0.023024,-0.065327
-0.069600,-0.001650,-0.002375,-0.089589,0.006248,0.006305,0.000275,0.012867,0.006182,0.015596,-0.000987,0.003538,-0.053783,0.007156,-0.009232,0.079674,-0.009878,-0.004841,0.002460,-0.003462,0.006907,-0.062708,-0.004040,-0.002262,0.089588,0.004792,-0.050881,0.072728,0.029142,-0.058848,0.057383,0.051772,-0.064642,0.137537,0.006917,-0.047677,0.115713,0.016695,-0.061196,0.099419,0.029480,-0.072773
-0.079725,-0.006725,-0.005800,-0.099461,0.002750,0.004545,0.010828,0.013663,0.005291,0.011216,-0.004528,0.004646,-0.058057,0.003977,-0.013995,0.101548,-0.015094,-0.007223,0.001082,-0.004756,0.008642,-0.073241,-0.009653,-0.005719,0.089948,-0.000794,-0.059825,0.072985,0.026333,-0.067518,0.056944,0.051954,-0.073111,0.140788,0.001779,-0.058281,0.120005,0.016763,-0.071358,0.104499,0.034289,-0.082787
-0.090750,-0.011075,-0.011100,-0.109552,-0.000007,0.000996,0.031842,0.017708,0.003342,0.008030,-0.006926,0.005983,-0.062868,0.001597,-0.020537,0.127103,-0.019770,-0.010383,0.004404,-0.004984,0.009835,-0.084564,-0.014618,-0.011049,0.093258,-0.006196,-0.072024,0.076569,0.024523,-0.079136,0.060731,0.053600,-0.084078,0.147917,-0.003054,-0.073166,0.128669,0.017679,-0.085517,0.114852,0.040691,-0.096425
-0.097200,-0.012525,-0.015675,-0.114855,-0.000655,-0.002500,0.052765,0.023494,0.002124,0.007642,-0.005944,0.007814,-0.065879,0.001282,-0.025536,0.143482,-0.020907,-0.011701,0.010822,-0.002587,0.011245,-0.091054,-0.016440,-0.015646,0.097259,-0.008065,-0.083076,0.081169,0.024697,-0.089512,0.066395,0.055415,-0.093656,0.154768,-0.004384,-0.086655,0.136873,0.020317,-0.098275,0.124841,0.047375,-0.108517
-0.108225,-0.014050,-0.022375,-0.126177,-0.002365,-0.008764,0.070294,0.027653,-0.000788,0.003061,-0.008083,0.008259,-0.075491,-0.000106,-0.031705,0.147115,-0.021093,-0.013970,0.007720,0.001623,0.011324,-0.101293,-0.018091,-0.022356,0.105778,-0.010477,-0.099604,0.089646,0.024784,-0.105662,0.075440,0.057585,-0.109207,0.165023,-0.006020,-0.106194,0.149090,0.023290,-0.116723,0.139217,0.054446,-0.125927
-0.119825,-0.015700,-0.029775,-0.139070,-0.004780,-0.016096,0.081400,0.030422,-0.004093,-0.001947,-0.009670,0.007691,-0.087605,-0.002241,-0.037988,0.144179,-0.020950,-0.016262,0.003528,0.005892,0.010467,-0.111563,-0.019692,-0.029764,0.114479,-0.012518,-0.118133,0.097665,0.024516,-0.124217,0.083536,0.058670,-0.127516,0.175221,-0.007253,-0.127639,0.160458,0.025863,-0.137474,0.151950,0.060276,-0.145950
-0.128100,-0.017450,-0.036425,-0.149171,-0.007477,-0.022762,0.082925,0.032088,-0.006392,-0.003768,-0.006943,0.006525,-0.098265,-0.004728,-0.043265,0.140635,-0.020998,-0.017299,0.006415,0.008581,0.009401,-0.118241,-0.021283,-0.036434,0.118932,-0.013131,-0.135240,0.100780,0.023707,-0.141878,0.086220,0.057243,-0.145459,0.181737,-0.007213,-0.146914,0.165931,0.027364,-0.157213,0.156802,0.063225,-0.165964
-0.136650,-0.017875,-0.045500,-0.160300,-0.008893,-0.031657,0.083041,0.033424,-0.010565,-0.004468,-0.005181,0.003085,-0.112677,-0.006094,-0.050679,0.134832,-0.021490,-0.019837,0.008086,0.010084,0.006483,-0.124024,-0.021473,-0.045545,0.131835,-0.014106,-0.158014,0.112402,0.022065,-0.165217,0.098183,0.054066,-0.168984,0.191664,-0.007408,-0.171945,0.175170,0.027596,-0.182448,0.166113,0.064337,-0.191133
-0.141125,-0.016775,-0.052475,-0.166804,-0.008332,-0.038038,0.081642,0.034667,-0.012385,-0.003670,-0.003403,0.001507,-0.123604,-0.005564,-0.056329,0.129543,-0.021184,-0.020525,0.007848,0.012090,0.005800,-0.125950,-0.020158,-0.052591,0.145288,-0.014079,-0.178503,0.124993,0.021227,-0.186059,0.111566,0.051222,-0.189923,0.198571,-0.006726,-0.193759,0.181821,0.027722,-0.204186,0.173283,0.064853,-0.212603
-0.149575,-0.019025,-0.060400,-0.177654,-0.010925,-0.044937,0.076497,0.033708,-0.014276,-0.008299,-0.003647,0.000127,-0.140195,-0.008320,-0.062783,0.122886,-0.025987,-0.020759,0.008928,0.005442,0.004910,-0.131166,-0.022143,-0.060650,0.151544,-0.015200,-0.201044,0.132995,0.017596,-0.207701,0.123361,0.043502,-0.210569,0.200927,-0.007193,-0.216115,0.184089,0.023961,-0.226335,0.176894,0.060092,-0.234247
-0.157775,-0.019550,-0.068400,-0.187892,-0.011343,-0.051411,0.069784,0.034184,-0.015825,-0.015866,-0.002864,-0.000671,-0.157586,-0.009014,-0.069465,0.115978,-0.029013,-0.020620,0.009931,-0.000105,0.004195,-0.135980,-0.022436,-0.068846,0.156047,-0.014409,-0.224061,0.139819,0.015298,-0.229606,0.134753,0.035955,-0.231417,0.200389,-0.005840,-0.237837,0.183091,0.020131,-0.248064,0.177123,0.054456,-0.255694
-0.161500,-0.013325,-0.075650,-0.192519,-0.004287,-0.056527,0.063799,0.039497,-0.016706,-0.023685,0.001696,-0.000598,-0.170908,-0.002359,-0.075808,0.109952,-0.023698,-0.020136,0.009561,0.004905,0.004062,-0.136708,-0.016113,-0.076375,0.164074,-0.009033,-0.246474,0.148682,0.018115,-0.251728,0.146709,0.033308,-0.253443,0.198436,-0.000139,-0.258219,0.179728,0.019713,-0.269034,0.173893,0.052102,-0.277067
-0.162925,-0.008800,-0.085175,-0.195688,0.001277,-0.063347,0.061752,0.043794,-0.018862,-0.024386,0.005796,-0.002390,-0.183777,0.002712,-0.084136,0.107420,-0.019940,-0.020477,0.012336,0.006859,0.003104,-0.134252,-0.011315,-0.086298,0.176716,-0.005805,-0.273118,0.163413,0.019368,-0.277366,0.166685,0.027724,-0.278507,0.196698,0.003335,-0.279695,0.178107,0.015497,-0.290273,0.174649,0.046508,-0.297897
-0.161350,-0.008200,-0.092175,-0.195772,0.002570,-0.067891,0.064327,0.045211,-0.018266,-0.017936,0.008065,-0.001941,-0.189859,0.003706,-0.089726,0.108853,-0.019361,-0.018173,0.016089,0.005328,0.005485,-0.129858,-0.010385,-0.093755,0.184825,-0.005831,-0.295362,0.172601,0.019653,-0.298905,0.179853,0.023075,-0.299723,0.193304,0.003436,-0.296281,0.175150,0.009611,-0.306498,0.174266,0.040745,-0.313501
-0.157225,-0.003475,-0.101775,-0.192087,0.009178,-0.073831,0.074867,0.050293,-0.018099,-0.010110,0.011743,-0.000615,-0.191620,0.010134,-0.098803,0.114475,-0.014733,-0.018638,0.024035,0.005671,0.005097,-0.123595,-0.005512,-0.103887,0.185856,-0.001725,-0.315370,0.176670,0.025248,-0.316997,0.190279,0.024397,-0.316013,0.181992,0.007429,-0.307870,0.165852,0.007953,-0.316885,0.169866,0.040442,-0.321982
-0.154650,0.000075,-0.113950,-0.189789,0.014417,-0.082249,0.089405,0.055347,-0.018686,-0.004623,0.014178,0.001361,-0.193285,0.015292,-0.110135,0.122440,-0.012887,-0.020021,0.031910,0.002670,0.004461,-0.119155,-0.001872,-0.116650,0.179521,0.001054,-0.334040,0.173286,0.030051,-0.333712,0.192597,0.026453,-0.330548,0.166145,0.010015,-0.319080,0.152158,0.006478,-0.326838,0.160823,0.040547,-0.329660
-0.157850,-0.002850,-0.128700,-0.194185,0.011610,-0.094119,0.103692,0.056645,-0.019866,-0.005465,0.012306,0.004316,-0.199196,0.012475,-0.122388,0.130615,-0.020716,-0.019890,0.035142,-0.009191,0.006739,-0.120355,-0.004650,-0.132070,0.165290,-0.002994,-0.352551,0.159895,0.027868,-0.351413,0.181196,0.023913,-0.346851,0.148919,0.005837,-0.334863,0.135826,0.001059,-0.342090,0.146322,0.035893,-0.343259
-0.159925,-0.002850,-0.150925,-0.198054,0.011263,-0.113321,0.122102,0.059821,-0.026238,-0.007550,0.009487,0.003695,-0.204745,0.012085,-0.141342,0.139244,-0.026435,-0.025279,0.033005,-0.016710,0.005295,-0.119959,-0.004578,-0.155089,0.151631,-0.005791,-0.375641,0.146809,0.026815,-0.373822,0.169380,0.023496,-0.367785,0.132907,0.002829,-0.358023,0.121064,-0.001838,-0.364531,0.133207,0.033557,-0.363840
-0.159800,0.000050,-0.169525,-0.199305,0.013434,-0.129443,0.134793,0.062411,-0.030614,-0.010362,0.006237,0.004444,-0.207258,0.014211,-0.156592,0.142328,-0.028186,-0.028856,0.024746,-0.017613,0.006005,-0.118152,-0.001719,-0.174490,0.142124,-0.006162,-0.396150,0.135255,0.028259,-0.395034,0.156347,0.025975,-0.388761,0.123217,0.002265,-0.381168,0.110319,-0.001856,-0.388218,0.121595,0.033934,-0.386877
-0.164450,0.004350,-0.195100,-0.208503,0.016274,-0.151588,0.147718,0.069484,-0.036503,-0.010535,0.008766,0.003696,-0.216745,0.017013,-0.176946,0.148611,-0.025663,-0.032851,0.018407,-0.012115,0.006958,-0.119186,0.002689,-0.201235,0.123024,-0.004756,-0.416471,0.115819,0.030793,-0.415212,0.136763,0.029133,-0.408022,0.105033,0.003292,-0.405339,0.093093,0.000294,-0.411849,0.105147,0.036658,-0.408989
-0.168825,0.007575,-0.222575,-0.217548,0.018175,-0.174965,0.160863,0.075684,-0.041901,-0.008984,0.010730,0.003537,-0.226260,0.018872,-0.198824,0.155673,-0.023249,-0.036750,0.014547,-0.006692,0.007775,-0.119805,0.005944,-0.230053,0.102707,-0.003561,-0.436246,0.096848,0.032145,-0.434066,0.118982,0.030487,-0.425290,0.087078,0.004105,-0.429522,0.077004,0.001927,-0.435001,0.090605,0.038498,-0.430201
-0.167850,0.007175,-0.246925,-0.218335,0.017448,-0.194844,0.174167,0.075450,-0.044733,-0.006628,0.005632,0.006357,-0.228846,0.018098,-0.218721,0.160981,-0.025504,-0.040208,0.013531,-0.007733,0.007967,-0.116723,0.005260,-0.255710,0.089621,-0.004670,-0.455160,0.086601,0.030020,-0.451440,0.111105,0.027491,-0.440578,0.078105,0.002787,-0.452859,0.069595,0.000201,-0.457472,0.084534,0.036115,-0.450882
-0.166875,0.008950,-0.281175,-0.219352,0.018533,-0.224230,0.192234,0.080722,-0.052877,-0.002633,0.006986,0.005329,-0.229939,0.019218,-0.247739,0.173467,-0.025128,-0.048736,0.013626,-0.004053,0.005471,-0.113685,0.006900,-0.291373,0.079120,-0.003253,-0.485446,0.080956,0.030880,-0.479031,0.109124,0.028894,-0.465126,0.071405,0.004160,-0.487249,0.067372,0.002855,-0.489457,0.085790,0.038538,-0.479930
-0.166375,0.012025,-0.308175,-0.219943,0.020728,-0.246961,0.203876,0.087430,-0.054982,-0.000761,0.012377,0.009625,-0.229157,0.021510,-0.269792,0.183426,-0.023857,-0.050636,0.011369,0.000481,0.010011,-0.112284,0.010076,-0.319670,0.073799,0.000037,-0.515061,0.079629,0.034344,-0.506299,0.110368,0.033917,-0.489823,0.067951,0.007618,-0.518278,0.068444,0.008398,-0.518072,0.090051,0.044150,-0.505848
-0.166675,0.020100,-0.345275,-0.221503,0.026902,-0.280293,0.212379,0.097639,-0.066528,-0.001635,0.022426,0.004979,-0.231464,0.027503,-0.300060,0.191413,-0.017540,-0.058130,0.014243,0.011317,0.006911,-0.111028,0.018670,-0.358304,0.071148,0.009184,-0.558346,0.081631,0.040700,-0.547371,0.115610,0.038908,-0.528472,0.065792,0.017056,-0.560657,0.070676,0.017162,-0.558074,0.095441,0.050365,-0.543225
-0.168650,0.026800,-0.384000,-0.224821,0.031642,-0.315151,0.215655,0.105133,-0.079814,-0.004694,0.029083,-0.001920,-0.236321,0.031992,-0.331602,0.193654,-0.012707,-0.066975,0.013085,0.020286,0.002087,-0.111358,0.026012,-0.398687,0.069264,0.017181,-0.606492,0.084452,0.045172,-0.593405,0.121832,0.041161,-0.572168,0.063169,0.025432,-0.605954,0.072163,0.024059,-0.601124,0.099976,0.054152,-0.583783
-0.173075,0.025725,-0.415800,-0.230573,0.029487,-0.342300,0.211533,0.103692,-0.086482,-0.009350,0.024064,-0.003684,-0.243090,0.029727,-0.357367,0.186364,-0.015841,-0.072574,-0.001150,0.019343,0.002081,-0.114622,0.025421,-0.432170,0.066248,0.017066,-0.650661,0.085550,0.043061,-0.635514,0.126001,0.038028,-0.611910,0.058398,0.025753,-0.645655,0.070997,0.024030,-0.638849,0.101612,0.052553,-0.619172
-0.178475,0.028050,-0.456325,-0.237972,0.030662,-0.377354,0.206904,0.107003,-0.098808,-0.013922,0.022863,-0.011110,-0.252300,0.030734,-0.390816,0.178498,-0.015785,-0.083214,-0.012130,0.021148,-0.004176,-0.118178,0.028449,-0.474704,0.064558,0.021327,-0.708002,0.087242,0.044353,-0.691361,0.130064,0.037314,-0.665954,0.054101,0.030539,-0.695048,0.068858,0.027429,-0.687023,0.101021,0.053571,-0.665734
-0.182200,0.032600,-0.485325,-0.243200,0.034348,-0.400862,0.199796,0.111166,-0.101216,-0.019549,0.022587,-0.009112,-0.259559,0.034265,-0.413115,0.168176,-0.014904,-0.084056,-0.019932,0.021971,-0.002789,-0.120503,0.033579,-0.505730,0.062032,0.027867,-0.752705,0.086622,0.047650,-0.735425,0.130070,0.038737,-0.709241,0.049863,0.037512,-0.732020,0.064904,0.032901,-0.723778,0.096607,0.056284,-0.702094
-0.183750,0.031875,-0.514600,-0.248156,0.031972,-0.424699,0.188997,0.107933,-0.105652,-0.018600,0.015724,-0.013439,-0.265559,0.031732,-0.434832,0.153122,-0.015866,-0.088507,-0.028974,0.026137,-0.006718,-0.120171,0.033699,-0.537375,0.064148,0.029606,-0.802966,0.090531,0.046601,-0.785033,0.134702,0.036118,-0.757979,0.051413,0.039928,-0.774325,0.067245,0.034281,-0.765591,0.098982,0.055275,-0.743302
-0.185000,0.029725,-0.538825,-0.252698,0.028132,-0.443632,0.175998,0.102240,-0.106558,-0.017173,0.008087,-0.015953,-0.270606,0.027768,-0.451712,0.136004,-0.017548,-0.090307,-0.035934,0.029742,-0.010122,-0.119902,0.032351,-0.563993,0.064883,0.029827,-0.847950,0.092335,0.044397,-0.829707,0.136526,0.032939,-0.802155,0.052737,0.040846,-0.812414,0.068853,0.034636,-0.803474,0.100086,0.053425,-0.780983
-0.187900,0.029975,-0.552750,-0.256779,0.027406,-0.452454,0.161996,0.098890,-0.098064,-0.021589,0.005217,-0.008075,-0.275096,0.026990,-0.459542,0.119068,-0.019006,-0.082763,-0.038008,0.028545,-0.006871,-0.122493,0.033036,-0.580019,0.058077,0.031772,-0.876805,0.085395,0.044199,-0.858891,0.128222,0.032733,-0.831631,0.047856,0.043293,-0.836807,0.062833,0.037076,-0.828460,0.092088,0.053659,-0.806758
-0.181650,0.026650,-0.564650,-0.251197,0.022911,-0.460431,0.156306,0.094100,-0.088993,-0.010343,0.002664,-0.003662,-0.266049,0.022681,-0.467366,0.112928,-0.018296,-0.079029,-0.032071,0.029707,-0.006734,-0.117430,0.030231,-0.593380,0.053978,0.031269,-0.895948,0.081828,0.044238,-0.877476,0.124099,0.036027,-0.849598,0.048136,0.043181,-0.853589,0.064204,0.039907,-0.844657,0.093480,0.056440,-0.822699
-0.169375,0.021400,-0.568525,-0.238557,0.016653,-0.461446,0.155527,0.088353,-0.074367,0.005535,-0.001808,0.005975,-0.248056,0.016749,-0.469125,0.113714,-0.017663,-0.072050,-0.027580,0.030526,0.000274,-0.107567,0.025361,-0.598102,0.050628,0.028629,-0.898709,0.079478,0.044101,-0.879020,0.122132,0.040665,-0.849696,0.050262,0.040704,-0.856926,0.068834,0.041885,-0.846640,0.099716,0.060228,-0.823459
-0.163750,0.014000,-0.569900,-0.227176,0.007401,-0.465476,0.149150,0.076405,-0.068017,0.008575,-0.009181,0.009752,-0.234006,0.007423,-0.470116,0.107688,-0.025421,-0.067801,-0.024911,0.022826,0.001804,-0.106819,0.018045,-0.598803,0.029313,0.024415,-0.876197,0.063446,0.037577,-0.853675,0.111382,0.033357,-0.820537,0.037726,0.036011,-0.844282,0.062574,0.036633,-0.830388,0.099737,0.052894,-0.802945
