body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
0.043829,-0.009018,0.783318,0.044665,0.108319,0.650992,0.030556,0.126940,0.345652,-0.026695,0.139702,0.033783,0.044922,-0.124582,0.649406,0.038483,-0.141658,0.343791,-0.014348,-0.153771,0.031201,0.038992,-0.009129,0.827231,0.063734,0.131639,1.070851,0.062675,0.175181,0.891817,0.109636,0.185435,0.713884,0.052457,-0.149234,1.072158,0.066114,-0.181607,0.891359,0.118111,-0.181719,0.714603
0.044224,-0.009231,0.783351,0.045072,0.108102,0.651022,0.030924,0.126742,0.345684,-0.026210,0.139571,0.033796,0.045248,-0.124798,0.649442,0.038887,-0.141819,0.343822,-0.013813,-0.153870,0.031206,0.039400,-0.009339,0.827265,0.064431,0.131454,1.070841,0.063349,0.175000,0.891809,0.110178,0.185261,0.713843,0.052965,-0.149410,1.072206,0.066515,-0.181661,0.891376,0.118314,-0.181793,0.714563
0.044443,-0.009416,0.783381,0.045286,0.107912,0.651047,0.031100,0.126560,0.345711,-0.025890,0.139446,0.033798,0.045400,-0.124988,0.649474,0.039106,-0.141965,0.343850,-0.013472,-0.153969,0.031212,0.039634,-0.009520,0.827296,0.064962,0.131300,1.070826,0.063858,0.174852,0.891795,0.110573,0.185106,0.713800,0.053334,-0.149558,1.072249,0.066764,-0.181684,0.891388,0.118345,-0.181833,0.714511
0.044309,-0.009546,0.783403,0.045117,0.107776,0.651063,0.030893,0.126409,0.345728,-0.025903,0.139332,0.033779,0.045204,-0.125125,0.649500,0.038955,-0.142079,0.343875,-0.013523,-0.154070,0.031218,0.039521,-0.009646,0.827321,0.065161,0.131205,1.070799,0.064039,0.174768,0.891772,0.110676,0.184988,0.713755,0.053422,-0.149648,1.072283,0.066710,-0.181646,0.891389,0.118032,-0.181805,0.714437
0.044116,-0.009541,0.783441,0.044880,0.107778,0.651097,0.030651,0.126419,0.345762,-0.025949,0.139400,0.033778,0.044949,-0.125123,0.649540,0.038749,-0.142059,0.343913,-0.013581,-0.154046,0.031229,0.039352,-0.009639,0.827361,0.065321,0.131244,1.070787,0.064151,0.174801,0.891758,0.110694,0.184982,0.713716,0.053491,-0.149605,1.072331,0.066597,-0.181502,0.891405,0.117620,-0.181686,0.714367
0.043894,-0.009468,0.783487,0.044609,0.107848,0.651140,0.030391,0.126509,0.345806,-0.026011,0.139558,0.033788,0.044665,-0.125052,0.649587,0.038515,-0.141972,0.343958,-0.013643,-0.153959,0.031244,0.039156,-0.009565,0.827410,0.065462,0.131348,1.070782,0.064228,0.174891,0.891750,0.110670,0.185032,0.713680,0.053551,-0.149497,1.072384,0.066455,-0.181306,0.891429,0.117157,-0.181520,0.714298
0.043702,-0.009561,0.783546,0.044353,0.107756,0.651197,0.030157,0.126431,0.345864,-0.026099,0.139529,0.033819,0.044391,-0.125145,0.649644,0.038332,-0.142045,0.344012,-0.013621,-0.154024,0.031262,0.038997,-0.009657,0.827473,0.065686,0.131294,1.070781,0.064346,0.174804,0.891743,0.110623,0.184906,0.713628,0.053729,-0.149549,1.072450,0.066390,-0.181254,0.891459,0.116777,-0.181420,0.714240
0.043508,-0.009612,0.783613,0.044084,0.107708,0.651264,0.029935,0.126392,0.345929,-0.026176,0.139528,0.033857,0.044116,-0.125193,0.649707,0.038152,-0.142082,0.344073,-0.013604,-0.154064,0.031288,0.038839,-0.009708,0.827543,0.065939,0.131273,1.070788,0.064470,0.174768,0.891747,0.110572,0.184842,0.713586,0.053961,-0.149568,1.072515,0.066390,-0.181179,0.891492,0.116450,-0.181318,0.714182
0.043309,-0.009577,0.783694,0.043789,0.107750,0.651350,0.029738,0.126434,0.346010,-0.026228,0.139580,0.033910,0.043836,-0.125151,0.649781,0.037978,-0.142047,0.344145,-0.013595,-0.154052,0.031329,0.038683,-0.009677,0.827629,0.066253,0.131323,1.070811,0.064605,0.174833,0.891775,0.110512,0.184899,0.713565,0.054299,-0.149519,1.072581,0.066518,-0.181060,0.891531,0.116229,-0.181213,0.714124
0.043117,-0.009527,0.783758,0.043492,0.107809,0.651420,0.029555,0.126488,0.346075,-0.026230,0.139641,0.033940,0.043553,-0.125091,0.649835,0.037820,-0.141998,0.344197,-0.013500,-0.154038,0.031338,0.038538,-0.009630,0.827698,0.066645,0.131375,1.070815,0.064780,0.174878,0.891779,0.110465,0.184909,0.713512,0.054696,-0.149467,1.072619,0.066707,-0.180981,0.891551,0.116082,-0.181176,0.714050
0.042928,-0.009470,0.783814,0.043195,0.107879,0.651484,0.029380,0.126548,0.346133,-0.026209,0.139707,0.033959,0.043269,-0.125022,0.649879,0.037670,-0.141943,0.344239,-0.013362,-0.154023,0.031331,0.038398,-0.009577,0.827759,0.067077,0.131428,1.070809,0.064976,0.174912,0.891772,0.110425,0.184895,0.713442,0.055122,-0.149414,1.072643,0.066927,-0.180920,0.891560,0.115972,-0.181174,0.713967
0.042694,-0.009385,0.783938,0.042835,0.107976,0.651616,0.029195,0.126603,0.346254,-0.026173,0.139729,0.034037,0.042928,-0.124925,0.649990,0.037501,-0.141878,0.344350,-0.013318,-0.153999,0.031406,0.038221,-0.009497,0.827889,0.067567,0.131521,1.070851,0.065142,0.175001,0.891817,0.110276,0.184969,0.713407,0.055644,-0.149321,1.072733,0.067247,-0.180858,0.891643,0.116003,-0.181194,0.713971
0.042390,-0.009337,0.784063,0.042388,0.108038,0.651751,0.028920,0.126613,0.346379,-0.026192,0.139701,0.034111,0.042513,-0.124862,0.650102,0.037263,-0.141848,0.344460,-0.013306,-0.154018,0.031475,0.037979,-0.009454,0.828020,0.068040,0.131572,1.070891,0.065260,0.175041,0.891859,0.110069,0.184975,0.713366,0.056150,-0.149270,1.072816,0.067513,-0.180843,0.891717,0.115969,-0.181249,0.713963
0.041946,-0.009362,0.784191,0.041765,0.108030,0.651891,0.028463,0.126531,0.346507,-0.026322,0.139572,0.034176,0.041950,-0.124870,0.650214,0.036882,-0.141889,0.344571,-0.013357,-0.154126,0.031531,0.037607,-0.009484,0.828155,0.068478,0.131538,1.070927,0.065281,0.174982,0.891895,0.109749,0.184844,0.713314,0.056624,-0.149306,1.072886,0.067669,-0.180925,0.891775,0.115809,-0.181373,0.713936
0.041558,-0.009266,0.784309,0.041193,0.108141,0.652020,0.028097,0.126547,0.346622,-0.026312,0.139523,0.034218,0.041414,-0.124758,0.650318,0.036539,-0.141814,0.344673,-0.013386,-0.154111,0.031581,0.037298,-0.009394,0.828282,0.069086,0.131621,1.070938,0.065467,0.175051,0.891912,0.109591,0.184810,0.713241,0.057260,-0.149223,1.072935,0.067981,-0.180895,0.891814,0.115804,-0.181374,0.713891
0.041198,-0.009110,0.784423,0.040647,0.108312,0.652144,0.027776,0.126612,0.346730,-0.026231,0.139514,0.034250,0.040890,-0.124587,0.650417,0.036213,-0.141681,0.344772,-0.013405,-0.154035,0.031630,0.037021,-0.009243,0.828403,0.069780,0.131765,1.070935,0.065735,0.175185,0.891916,0.109514,0.184823,0.713155,0.057975,-0.149080,1.072972,0.068370,-0.180809,0.891841,0.115878,-0.181313,0.713835
0.040768,-0.008945,0.784584,0.039983,0.108498,0.652321,0.027374,0.126692,0.346889,-0.026195,0.139519,0.034326,0.040264,-0.124401,0.650559,0.035839,-0.141555,0.344913,-0.013417,-0.153990,0.031713,0.036695,-0.009086,0.828573,0.070598,0.131915,1.070952,0.066071,0.175368,0.891953,0.109482,0.184897,0.713098,0.058855,-0.148931,1.073034,0.068843,-0.180756,0.891897,0.116015,-0.181223,0.713803
0.040233,-0.008778,0.784749,0.039195,0.108688,0.652505,0.026862,0.126776,0.347055,-0.026255,0.139528,0.034408,0.039518,-0.124211,0.650704,0.035351,-0.141424,0.345059,-0.013545,-0.153937,0.031801,0.036271,-0.008927,0.828749,0.071398,0.132063,1.070960,0.066389,0.175553,0.891982,0.109438,0.184957,0.713034,0.059724,-0.148785,1.073086,0.069300,-0.180696,0.891942,0.116110,-0.181123,0.713755
0.039487,-0.008606,0.784927,0.038159,0.108886,0.652705,0.026127,0.126869,0.347237,-0.026508,0.139544,0.034501,0.038532,-0.124012,0.650858,0.034631,-0.141281,0.345212,-0.013903,-0.153869,0.031897,0.035649,-0.008766,0.828937,0.072163,0.132207,1.070953,0.066672,0.175740,0.892000,0.109367,0.184986,0.712961,0.060572,-0.148643,1.073122,0.069721,-0.180624,0.891969,0.116120,-0.181007,0.713677
0.038836,-0.008457,0.785087,0.037183,0.109065,0.652891,0.025487,0.126951,0.347404,-0.026558,0.139576,0.034562,0.037614,-0.123833,0.650996,0.034032,-0.141174,0.345349,-0.014006,-0.153869,0.031956,0.035140,-0.008627,0.829110,0.073177,0.132351,1.070888,0.067139,0.175939,0.891967,0.109363,0.185075,0.712811,0.061687,-0.148501,1.073131,0.070342,-0.180563,0.891968,0.116213,-0.180891,0.713542
0.038234,-0.008318,0.785240,0.036237,0.109233,0.653071,0.024893,0.127027,0.347566,-0.026504,0.139618,0.034609,0.036729,-0.123664,0.651125,0.033493,-0.141086,0.345480,-0.013981,-0.153903,0.031999,0.034686,-0.008500,0.829275,0.074314,0.132496,1.070788,0.067698,0.176145,0.891902,0.109392,0.185194,0.712620,0.062934,-0.148358,1.073118,0.071061,-0.180508,0.891948,0.116346,-0.180776,0.713375
