body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.007394,-0.724552,-0.033228,-0.142366,0.999752,-0.072433,0.116200,-0.394875,0.008948,-0.036739,-0.053486,0.015143,0.016898,0.959269,0.013832,-0.104889,-0.330153,0.012983,0.030595,-0.112688,-0.003915,0.187638,-0.741483,-0.013012,0.330480,0.051942,0.097526,-0.270498,-0.518099,0.070723,0.024512,-0.374856,-0.322403,0.174072,-0.057010,-0.154399,0.645347,-0.452121,-0.085661,0.220611,-0.251248,0.079250
0.003358,-0.716417,-0.041464,-0.132143,0.973418,-0.071419,0.111168,-0.350643,0.014712,-0.018826,-0.040426,0.020321,0.021598,0.921081,0.008427,-0.103892,-0.312822,0.020470,0.031894,-0.116683,0.004707,0.182355,-0.738692,-0.016556,0.328146,0.057597,0.101072,-0.296657,-0.542896,0.102393,-0.022095,-0.406008,-0.263235,0.173830,-0.066839,-0.153669,0.659410,-0.479689,-0.079545,0.196001,-0.292763,0.103873
-0.001877,-0.697284,-0.043105,-0.121058,0.923877,-0.064695,0.103064,-0.314316,0.028034,-0.011339,-0.037282,0.033145,0.028304,0.869880,0.010351,-0.096282,-0.278328,0.034457,0.036689,-0.098923,0.019704,0.165718,-0.733775,-0.030844,0.311375,0.078249,0.094202,-0.356537,-0.573985,0.127516,-0.092534,-0.424210,-0.185849,0.176257,-0.079872,-0.158174,0.724000,-0.552031,-0.081768,0.192830,-0.393343,0.101593
-0.005653,-0.673763,-0.041568,-0.110688,0.869074,-0.056771,0.096573,-0.286649,0.039562,-0.007437,-0.036702,0.044329,0.033521,0.818277,0.013309,-0.086947,-0.237932,0.046079,0.039793,-0.066945,0.031968,0.144522,-0.730883,-0.044996,0.295018,0.102826,0.089482,-0.411585,-0.599466,0.150032,-0.150335,-0.428997,-0.100880,0.176688,-0.091899,-0.162295,0.797295,-0.634187,-0.085308,0.204409,-0.503249,0.081014
-0.005230,-0.652469,-0.040139,-0.102549,0.826947,-0.052188,0.096499,-0.268374,0.039815,-0.000300,-0.031355,0.044442,0.033589,0.778883,0.011341,-0.080480,-0.202952,0.046716,0.036194,-0.028277,0.032569,0.124812,-0.734278,-0.047813,0.293742,0.120164,0.099049,-0.423546,-0.607223,0.174782,-0.158851,-0.420280,-0.018367,0.170227,-0.098693,-0.160453,0.837349,-0.691007,-0.082773,0.223609,-0.572444,0.051783
-0.007162,-0.630955,-0.038228,-0.095815,0.787557,-0.046965,0.096916,-0.252717,0.038179,-0.002615,-0.020461,0.042943,0.036405,0.745905,0.012732,-0.075025,-0.177886,0.055356,0.025557,0.005502,0.041004,0.104135,-0.756214,-0.049832,0.284689,0.134067,0.109787,-0.461259,-0.638749,0.190955,-0.175154,-0.429885,0.031699,0.159009,-0.112953,-0.161446,0.897648,-0.780405,-0.074011,0.246299,-0.670022,0.039036
-0.010491,-0.619975,-0.036829,-0.093726,0.770613,-0.043214,0.099086,-0.247241,0.035940,-0.011878,-0.009269,0.041141,0.041305,0.735836,0.015979,-0.072302,-0.175271,0.067396,0.014134,0.017517,0.052682,0.092718,-0.785768,-0.049201,0.271501,0.137237,0.119715,-0.502354,-0.682872,0.192566,-0.185755,-0.457944,0.028711,0.150137,-0.127608,-0.163789,0.946519,-0.861130,-0.062893,0.257234,-0.752853,0.043880
-0.009211,-0.587526,-0.029525,-0.097067,0.743310,-0.038146,0.100793,-0.252208,0.021375,-0.025228,-0.003804,0.027170,0.045217,0.710698,0.021694,-0.068009,-0.184308,0.078357,-0.003050,0.009886,0.064034,0.080035,-0.834574,-0.046957,0.281274,0.150072,0.141480,-0.504914,-0.703779,0.222232,-0.082874,-0.489999,0.029056,0.116989,-0.128597,-0.179577,0.963199,-0.926045,-0.043705,0.277683,-0.805284,0.055484
-0.007917,-0.543133,-0.022440,-0.100992,0.715007,-0.033597,0.102569,-0.258662,0.002721,-0.036434,-0.004388,0.009042,0.047341,0.686106,0.026129,-0.063463,-0.196762,0.083162,-0.021647,-0.006984,0.069673,0.071794,-0.890989,-0.041579,0.293761,0.162067,0.167716,-0.502170,-0.724649,0.257364,0.048685,-0.537004,0.028570,0.078437,-0.127673,-0.197977,0.954240,-0.973781,-0.015277,0.294401,-0.835292,0.082138
-0.011010,-0.496314,-0.021820,-0.100520,0.695050,-0.032043,0.105086,-0.257690,-0.012124,-0.038979,-0.011303,-0.005620,0.046866,0.677684,0.025349,-0.059794,-0.204418,0.076430,-0.037183,-0.022649,0.063920,0.073633,-0.943389,-0.031113,0.288393,0.162683,0.191288,-0.525951,-0.770107,0.275283,0.124576,-0.610781,0.020881,0.053017,-0.136913,-0.207975,0.926365,-1.002586,0.024660,0.293654,-0.851339,0.130656
-0.017714,-0.437917,-0.015411,-0.098703,0.664705,-0.023580,0.108248,-0.257202,-0.026253,-0.041626,-0.024301,-0.019670,0.046947,0.671985,0.031891,-0.053362,-0.215813,0.069707,-0.048572,-0.051606,0.058775,0.074377,-1.037387,-0.017623,0.286170,0.171738,0.228272,-0.571170,-0.839889,0.299566,0.194315,-0.712612,0.005268,0.016253,-0.149849,-0.227135,0.898768,-1.048551,0.071256,0.336259,-0.860660,0.182461
-0.024745,-0.397138,-0.006448,-0.096487,0.639154,-0.012214,0.110481,-0.257427,-0.032710,-0.043010,-0.036844,-0.026091,0.047902,0.671871,0.041700,-0.046781,-0.225255,0.065753,-0.049605,-0.079353,0.056151,0.073586,-1.126015,-0.008080,0.285629,0.184347,0.263626,-0.609938,-0.906168,0.319975,0.231102,-0.798221,-0.001021,-0.010897,-0.160010,-0.246491,0.883665,-1.092515,0.101387,0.397851,-0.863868,0.207951
-0.038274,-0.383041,-0.012027,-0.084703,0.620355,-0.010434,0.113171,-0.228518,-0.038297,-0.044881,-0.054014,-0.032341,0.052030,0.675963,0.040723,-0.037416,-0.228080,0.050486,-0.036343,-0.111841,0.042683,0.069318,-1.195133,0.010584,0.247183,0.200941,0.300013,-0.708600,-1.002128,0.302460,0.140874,-0.923647,-0.066370,-0.045743,-0.150651,-0.259102,0.852025,-1.108084,0.142424,0.494891,-0.793369,0.234095
-0.050103,-0.391479,-0.021731,-0.069546,0.607434,-0.012547,0.113977,-0.183386,-0.038802,-0.041683,-0.063895,-0.033929,0.056138,0.683286,0.034805,-0.027456,-0.215489,0.030061,-0.020744,-0.139115,0.024755,0.062709,-1.235936,0.032724,0.190273,0.227058,0.334691,-0.808183,-1.073054,0.271991,0.026938,-1.023534,-0.129109,-0.073482,-0.116743,-0.264672,0.809840,-1.078520,0.170845,0.563475,-0.671354,0.244240
-0.052268,-0.418292,-0.024927,-0.057310,0.599528,-0.012417,0.110217,-0.134982,-0.029974,-0.028110,-0.054611,-0.026162,0.056940,0.692853,0.030120,-0.019593,-0.178660,0.010731,-0.015246,-0.151229,0.008782,0.055534,-1.239589,0.052827,0.133815,0.268685,0.364936,-0.853132,-1.061901,0.255981,-0.012794,-1.033096,-0.119410,-0.079129,-0.053618,-0.262969,0.765009,-0.985935,0.163791,0.541510,-0.520627,0.215560
-0.051733,-0.442479,-0.022960,-0.043532,0.588399,-0.007877,0.104300,-0.072349,-0.015659,-0.004754,-0.039728,-0.013373,0.059372,0.686287,0.029910,-0.007597,-0.126623,-0.004010,-0.007911,-0.151066,-0.002343,0.044696,-1.234770,0.080073,0.040728,0.300787,0.392972,-0.910445,-1.026899,0.249064,-0.066502,-1.005727,-0.092394,-0.070435,0.002911,-0.244557,0.700400,-0.859912,0.155993,0.395011,-0.360874,0.220590
-0.048826,-0.451939,-0.016792,-0.034983,0.579624,-0.001600,0.099089,-0.026824,-0.004005,0.016652,-0.026676,-0.002924,0.062648,0.666893,0.032989,0.002496,-0.085329,-0.008227,-0.002465,-0.138641,-0.004521,0.035669,-1.223825,0.100542,-0.047503,0.306213,0.408957,-0.946710,-0.993995,0.260114,-0.098521,-0.963913,-0.044015,-0.049008,0.024561,-0.219765,0.648379,-0.765557,0.151058,0.195305,-0.276668,0.252034
-0.045773,-0.448791,0.001234,-0.022491,0.545951,0.017153,0.092234,0.021107,0.020323,0.044278,-0.010801,0.020018,0.059887,0.624689,0.045991,0.006604,-0.045823,0.004613,-0.012302,-0.130511,0.010630,0.023885,-1.212075,0.117404,-0.144940,0.299871,0.417385,-0.976622,-0.946168,0.286213,-0.144614,-0.898311,0.032406,-0.015715,0.038208,-0.191452,0.628154,-0.698089,0.151815,-0.020111,-0.272870,0.301096
-0.042758,-0.438024,0.021483,-0.011767,0.502819,0.037497,0.084623,0.061657,0.040964,0.066848,0.000266,0.039287,0.055266,0.579171,0.060938,0.007522,-0.010819,0.024059,-0.024900,-0.122885,0.032041,0.012880,-1.201083,0.129935,-0.227211,0.274477,0.420057,-0.993566,-0.916396,0.319420,-0.205555,-0.849120,0.109364,0.018102,0.030458,-0.162628,0.635244,-0.680403,0.159034,-0.175863,-0.331882,0.348522
-0.039655,-0.424659,0.034317,-0.008880,0.465637,0.048819,0.077064,0.085119,0.041530,0.073021,-0.001102,0.038738,0.052624,0.549870,0.069784,0.008069,0.016976,0.039560,-0.027647,-0.111968,0.048661,0.006496,-1.192355,0.137835,-0.269807,0.223707,0.417910,-0.989921,-0.937675,0.354498,-0.280222,-0.857069,0.159630,0.040616,-0.011904,-0.136141,0.665381,-0.735030,0.172655,-0.196662,-0.433966,0.377546
-0.033026,-0.407308,0.051626,-0.002797,0.407224,0.064587,0.066023,0.121411,0.041540,0.077087,-0.001785,0.037095,0.048689,0.499010,0.081989,0.011401,0.050796,0.055119,-0.028668,-0.093755,0.065253,0.000153,-1.167188,0.149846,-0.300683,0.153371,0.411939,-0.966829,-0.962258,0.386814,-0.350812,-0.891282,0.220437,0.055462,-0.075768,-0.098316,0.687755,-0.809701,0.187585,-0.183803,-0.559053,0.408212
-0.026188,-0.394643,0.064782,0.003148,0.356811,0.076445,0.056820,0.152452,0.040250,0.076859,-0.001376,0.034331,0.045195,0.452071,0.090656,0.015346,0.073816,0.061997,-0.027891,-0.077291,0.072533,-0.002474,-1.138080,0.159993,-0.309720,0.097258,0.407808,-0.931974,-0.985208,0.407541,-0.376896,-0.940857,0.277709,0.057633,-0.129295,-0.068966,0.692180,-0.868516,0.195254,-0.144939,-0.647495,0.417563
-0.026053,-0.379241,0.079158,0.007391,0.300042,0.090660,0.048780,0.172091,0.032160,0.063208,-0.001760,0.025271,0.037711,0.408743,0.101699,0.017677,0.101561,0.062876,-0.029128,-0.045672,0.073107,-0.008091,-1.102002,0.142932,-0.283642,0.020346,0.373623,-0.854399,-1.009283,0.397502,-0.357731,-0.992736,0.297576,0.055774,-0.203694,-0.059466,0.687389,-0.937640,0.146998,-0.102662,-0.736351,0.335256
-0.028114,-0.365053,0.084538,0.010364,0.253248,0.096167,0.041660,0.184231,0.021856,0.043336,-0.000319,0.014412,0.032519,0.372509,0.105149,0.020801,0.120419,0.054826,-0.028586,-0.017660,0.064377,-0.014050,-1.063442,0.117519,-0.235185,-0.058910,0.332009,-0.756425,-1.033571,0.374132,-0.296406,-1.035612,0.299076,0.048809,-0.274951,-0.059453,0.673234,-0.996779,0.080909,-0.077577,-0.811360,0.230817
-0.027606,-0.356034,0.070800,0.012279,0.232744,0.082070,0.035402,0.192727,0.014117,0.024593,0.005538,0.006446,0.035741,0.346896,0.091116,0.027364,0.116766,0.035072,-0.022193,-0.012019,0.043939,-0.018861,-1.026861,0.102785,-0.177765,-0.122125,0.304935,-0.661567,-1.057126,0.351978,-0.197554,-1.057835,0.299747,0.035215,-0.319043,-0.058482,0.646849,-1.026981,0.036455,-0.094685,-0.858172,0.171720
-0.027334,-0.338805,0.044957,0.018779,0.217159,0.056705,0.032840,0.194879,0.012178,0.009889,0.011528,0.004566,0.038800,0.323150,0.064878,0.031035,0.106955,0.010329,-0.012886,-0.002546,0.017832,-0.024908,-0.975471,0.078259,-0.110480,-0.188050,0.264568,-0.557788,-1.080072,0.317105,-0.065242,-1.080636,0.282605,0.019833,-0.354239,-0.065678,0.612637,-1.040964,-0.015370,-0.146309,-0.883731,0.099185
-0.027375,-0.321985,0.019923,0.026291,0.214315,0.032412,0.034966,0.189642,0.016569,0.006286,0.014692,0.009166,0.039795,0.313178,0.039107,0.029595,0.095936,-0.007559,-0.005655,0.006053,-0.001437,-0.028646,-0.934946,0.056313,-0.069853,-0.224536,0.231643,-0.493590,-1.094994,0.288248,0.038592,-1.095054,0.264975,0.012129,-0.363086,-0.077615,0.586770,-1.033929,-0.047318,-0.208375,-0.877509,0.039023
-0.031251,-0.299213,-0.013927,0.034846,0.206051,-0.000035,0.037147,0.185221,0.012003,0.012680,0.014501,0.004489,0.048885,0.292308,0.006992,0.033623,0.077243,-0.019006,-0.001963,0.004881,-0.014109,-0.035593,-0.888240,0.025805,-0.022778,-0.264803,0.188855,-0.427080,-1.117569,0.259391,0.112719,-1.093274,0.252118,0.003792,-0.354423,-0.100032,0.558460,-1.011545,-0.069767,-0.257309,-0.855998,0.004139
-0.035069,-0.275387,-0.044739,0.041790,0.195187,-0.029813,0.037955,0.179514,0.008520,0.023067,0.010621,0.000703,0.056446,0.268603,-0.022544,0.036021,0.059545,-0.024705,-0.000476,-0.001421,-0.020603,-0.043526,-0.839977,-0.003932,0.015274,-0.290210,0.148961,-0.371555,-1.126751,0.232871,0.160038,-1.071080,0.239792,-0.002141,-0.337874,-0.121842,0.527316,-0.977754,-0.078650,-0.290473,-0.828801,-0.004755
-0.035235,-0.255382,-0.060577,0.044669,0.184520,-0.045990,0.036139,0.170401,0.016238,0.031580,0.002698,0.008068,0.053088,0.250088,-0.040257,0.029673,0.051513,-0.025126,0.000085,-0.008206,-0.021145,-0.050991,-0.794752,-0.023383,0.028530,-0.282248,0.124216,-0.341311,-1.101318,0.208843,0.183277,-1.024017,0.223543,-0.003177,-0.323086,-0.131841,0.492577,-0.936558,-0.069847,-0.305263,-0.805201,0.013894
-0.033558,-0.232281,-0.077189,0.046162,0.166999,-0.063419,0.033431,0.156702,0.018074,0.041678,-0.006279,0.009694,0.051904,0.222972,-0.058538,0.026973,0.045051,-0.027250,0.000758,-0.012894,-0.023422,-0.059688,-0.733678,-0.047602,0.038605,-0.271839,0.090872,-0.312681,-1.067510,0.174508,0.184910,-0.987746,0.193853,-0.006878,-0.300869,-0.144673,0.456794,-0.891285,-0.055581,-0.316158,-0.772064,0.030208
-0.030909,-0.217633,-0.086255,0.045783,0.151345,-0.073654,0.031459,0.145223,0.012840,0.048607,-0.011861,0.004395,0.053817,0.200759,-0.068664,0.029508,0.043348,-0.030480,0.001434,-0.013173,-0.026777,-0.065534,-0.687263,-0.064285,0.039290,-0.264118,0.065832,-0.297594,-1.043876,0.146084,0.166292,-0.981042,0.170134,-0.010561,-0.282449,-0.153943,0.436066,-0.866614,-0.041608,-0.318799,-0.746765,0.027226
-0.028490,-0.200520,-0.086376,0.043711,0.134797,-0.075034,0.026702,0.142961,0.009870,0.053867,-0.006076,0.001496,0.048557,0.169077,-0.071039,0.026760,0.041667,-0.029939,-0.001917,-0.021749,-0.025820,-0.069819,-0.623463,-0.069638,0.040275,-0.246212,0.049918,-0.280864,-1.006715,0.110984,0.147610,-0.959417,0.127857,-0.012747,-0.256503,-0.148921,0.411896,-0.824877,-0.022552,-0.289266,-0.713228,0.026134
-0.025766,-0.183538,-0.082982,0.041222,0.119193,-0.072898,0.022372,0.140042,0.007523,0.056678,0.000839,-0.000609,0.042067,0.137221,-0.070008,0.023647,0.041676,-0.028980,-0.005445,-0.027294,-0.024537,-0.071805,-0.560041,-0.069388,0.040513,-0.230678,0.038522,-0.264147,-0.970008,0.074413,0.140800,-0.938019,0.078450,-0.015946,-0.228153,-0.140246,0.391881,-0.784563,-0.007447,-0.250287,-0.682956,0.019086
-0.022175,-0.169294,-0.081497,0.039611,0.106370,-0.072540,0.021717,0.126584,0.004145,0.056288,-0.001363,-0.003513,0.040365,0.114448,-0.069916,0.025146,0.045012,-0.030950,-0.005224,-0.018504,-0.026897,-0.070809,-0.514774,-0.069114,0.039086,-0.230100,0.027009,-0.250017,-0.947426,0.041617,0.156537,-0.932091,0.033859,-0.022622,-0.202508,-0.138611,0.383855,-0.764026,-0.005448,-0.224323,-0.667586,-0.003094
-0.018149,-0.151072,-0.070568,0.036265,0.088376,-0.062937,0.019893,0.110365,0.003424,0.051488,0.001960,-0.003207,0.036734,0.090178,-0.060682,0.026376,0.047796,-0.031460,-0.007280,-0.011167,-0.027737,-0.068323,-0.457848,-0.063282,0.039302,-0.223879,0.019575,-0.226231,-0.898484,0.008406,0.161678,-0.891930,-0.027273,-0.033020,-0.163434,-0.134148,0.365050,-0.716521,-0.014494,-0.187527,-0.611284,-0.024535
-0.015738,-0.137979,-0.055662,0.033053,0.074169,-0.049015,0.018056,0.099441,0.005621,0.044917,0.009092,0.000004,0.033218,0.076504,-0.047060,0.026927,0.048597,-0.030406,-0.010401,-0.008981,-0.026810,-0.065880,-0.417689,-0.054659,0.040516,-0.215031,0.020174,-0.203484,-0.848278,-0.009092,0.155223,-0.837841,-0.071442,-0.041532,-0.130549,-0.129114,0.343733,-0.666936,-0.029443,-0.159221,-0.542486,-0.039581
-0.012004,-0.120939,-0.048956,0.027639,0.065485,-0.043736,0.015360,0.082703,0.005892,0.030166,0.011676,0.001529,0.028111,0.058505,-0.042055,0.024473,0.049399,-0.028581,-0.006949,-0.001974,-0.025389,-0.062031,-0.370021,-0.050849,0.032167,-0.198388,0.013630,-0.188786,-0.784589,-0.036461,0.127648,-0.778547,-0.126969,-0.052703,-0.092339,-0.130007,0.319154,-0.611706,-0.047639,-0.120309,-0.476618,-0.052934
-0.007655,-0.104553,-0.043654,0.021719,0.059031,-0.039973,0.013139,0.063910,0.004390,0.014713,0.012240,0.001336,0.022712,0.043589,-0.038567,0.020744,0.048927,-0.025584,-0.001639,0.005199,-0.022874,-0.057554,-0.327392,-0.047995,0.021543,-0.182506,0.006522,-0.178038,-0.724032,-0.060946,0.100265,-0.722965,-0.172139,-0.062868,-0.055606,-0.132720,0.294366,-0.556332,-0.066217,-0.093400,-0.424386,-0.067186
-0.003450,-0.093415,-0.032967,0.016924,0.051511,-0.030591,0.012614,0.046839,0.001288,0.005931,0.013332,-0.000576,0.018294,0.039162,-0.029479,0.017377,0.045926,-0.021015,0.000718,0.007910,-0.018662,-0.053265,-0.302349,-0.042212,0.015924,-0.175950,0.005532,-0.167957,-0.682999,-0.069498,0.092925,-0.680287,-0.184454,-0.068465,-0.027181,-0.133094,0.272330,-0.506399,-0.082502,-0.100996,-0.396229,-0.085414
0.001570,-0.081415,-0.026885,0.012051,0.046497,-0.025911,0.011452,0.033659,-0.005177,-0.002452,0.015964,-0.005985,0.013811,0.034305,-0.025119,0.012466,0.037645,-0.016322,0.001294,0.006631,-0.014403,-0.043111,-0.269362,-0.038359,0.009476,-0.155114,0.002623,-0.159135,-0.625896,-0.072544,0.068829,-0.613035,-0.190043,-0.059515,-0.001834,-0.128031,0.256029,-0.444296,-0.100473,-0.078834,-0.339917,-0.106209
0.004911,-0.074554,-0.028450,0.009605,0.046487,-0.028294,0.010327,0.030944,-0.011782,-0.006152,0.018805,-0.012212,0.011566,0.031436,-0.027686,0.008537,0.028214,-0.013866,-0.000135,0.001993,-0.012245,-0.032245,-0.244913,-0.038296,0.005265,-0.130378,-0.000673,-0.155476,-0.581466,-0.068846,0.041212,-0.555000,-0.184784,-0.040298,0.007698,-0.120099,0.252437,-0.402089,-0.111007,-0.038563,-0.284077,-0.120726
0.007195,-0.068572,-0.023114,0.002631,0.038300,-0.024222,0.005487,0.018641,-0.015036,-0.006468,0.008166,-0.015447,0.010270,0.021197,-0.022937,0.006755,0.022319,-0.004095,-0.004145,0.000991,-0.002785,-0.020419,-0.218409,-0.038820,0.002765,-0.094416,-0.002148,-0.143311,-0.508649,-0.069334,0.035014,-0.474848,-0.177144,-0.029509,0.028599,-0.119707,0.250907,-0.361739,-0.131351,0.023455,-0.246896,-0.145273
0.008506,-0.062303,-0.019458,-0.004021,0.029347,-0.021626,0.000734,0.005750,-0.018668,-0.004180,-0.003949,-0.019160,0.008448,0.011447,-0.019784,0.004577,0.015037,0.002356,-0.008924,-0.000892,0.003324,-0.009431,-0.194551,-0.039103,-0.001016,-0.060621,-0.003419,-0.133447,-0.440760,-0.071103,0.027658,-0.406163,-0.174916,-0.015717,0.058125,-0.120809,0.257087,-0.319733,-0.151070,0.095314,-0.208127,-0.168210
0.008957,-0.054575,-0.026067,-0.005478,0.027036,-0.028448,-0.000101,0.001266,-0.026407,-0.000031,-0.005537,-0.026817,0.004641,0.010055,-0.027128,-0.000533,0.001452,-0.005142,-0.012643,-0.008167,-0.004565,-0.001121,-0.178034,-0.038370,-0.009066,-0.042393,-0.006138,-0.136897,-0.411091,-0.071175,-0.003459,-0.382503,-0.186804,0.012446,0.093452,-0.117360,0.276529,-0.272630,-0.160027,0.165248,-0.147268,-0.178045
0.008425,-0.048500,-0.027939,-0.006053,0.018807,-0.030256,-0.000745,-0.003028,-0.033191,0.005132,-0.007154,-0.033544,0.003333,0.003228,-0.029084,-0.001235,-0.009302,-0.012495,-0.010537,-0.012974,-0.012285,0.006801,-0.156664,-0.035958,-0.020482,-0.009089,-0.005322,-0.140675,-0.357223,-0.065811,-0.033128,-0.337906,-0.179716,0.037707,0.122245,-0.109860,0.295350,-0.234949,-0.165309,0.234812,-0.122186,-0.189326
0.007165,-0.047116,-0.024142,-0.005447,0.008774,-0.026140,-0.000868,-0.004985,-0.035622,0.008734,-0.007994,-0.035973,0.005181,-0.005626,-0.024673,0.002832,-0.011853,-0.016023,-0.003650,-0.012914,-0.015971,0.010338,-0.141115,-0.033087,-0.029607,0.022641,-0.001350,-0.142683,-0.306182,-0.057639,-0.046156,-0.294860,-0.156358,0.047576,0.130142,-0.102060,0.302981,-0.226333,-0.164907,0.268190,-0.145784,-0.197608
0.006351,-0.042540,-0.023826,-0.008762,0.002240,-0.026131,-0.003084,-0.013985,-0.039108,0.008255,-0.011670,-0.039166,0.002728,-0.007882,-0.024629,-0.000021,-0.015182,-0.014531,0.000763,-0.011016,-0.014789,0.012530,-0.128638,-0.034165,-0.038430,0.060887,0.001567,-0.141344,-0.238114,-0.045084,-0.043069,-0.220354,-0.145258,0.070935,0.150419,-0.096670,0.318900,-0.194619,-0.174416,0.327106,-0.131515,-0.203727
0.005342,-0.037504,-0.021571,-0.011709,-0.001546,-0.024112,-0.004684,-0.020109,-0.042306,0.008320,-0.015413,-0.042247,0.001283,-0.006339,-0.022438,-0.002613,-0.018810,-0.009374,0.004041,-0.011453,-0.009814,0.012772,-0.118892,-0.035933,-0.051217,0.098029,0.003802,-0.143575,-0.168823,-0.030364,-0.042668,-0.145383,-0.137542,0.097656,0.172073,-0.091161,0.334597,-0.156223,-0.182244,0.378915,-0.108506,-0.205030
0.003482,-0.034741,-0.011954,-0.010010,-0.003343,-0.013976,-0.002940,-0.013449,-0.043883,0.013551,-0.016472,-0.044339,0.006141,-0.003809,-0.011587,0.002229,-0.022268,-0.001904,0.007510,-0.018402,-0.002129,0.010453,-0.111540,-0.035135,-0.072232,0.126440,0.005805,-0.156295,-0.114153,-0.015413,-0.064303,-0.100835,-0.124428,0.117506,0.184180,-0.082946,0.341297,-0.127592,-0.177263,0.390637,-0.105314,-0.199884
0.001766,-0.030621,-0.004604,-0.009121,-0.006508,-0.006231,-0.001843,-0.011409,-0.044417,0.015238,-0.021086,-0.045273,0.006563,-0.000649,-0.003840,0.003306,-0.023505,-0.000111,0.006097,-0.024775,-0.000023,0.007808,-0.102433,-0.038363,-0.101180,0.168276,0.005147,-0.180136,-0.051632,0.006518,-0.092120,-0.029955,-0.108442,0.146358,0.201103,-0.076077,0.361257,-0.094983,-0.187248,0.423631,-0.081381,-0.209049
0.001056,-0.027204,-0.003193,-0.009478,-0.009455,-0.004748,-0.001948,-0.015009,-0.043639,0.012534,-0.026947,-0.044580,0.002344,0.001566,-0.003068,0.000087,-0.021898,-0.004893,0.000516,-0.027380,-0.004551,0.006141,-0.096125,-0.044011,-0.123623,0.202573,0.002384,-0.202949,-0.012603,0.025094,-0.111871,0.031602,-0.096938,0.170077,0.214217,-0.074208,0.383580,-0.075228,-0.208487,0.460723,-0.049271,-0.228648
0.001522,-0.022408,0.003731,-0.006247,-0.007710,0.002578,0.001483,-0.013503,-0.037241,0.013475,-0.030489,-0.038441,-0.000824,0.003930,0.003200,-0.001302,-0.013362,-0.004312,-0.001500,-0.029993,-0.003279,0.002852,-0.084044,-0.033312,-0.168071,0.213412,0.004177,-0.242942,0.021873,0.065741,-0.205923,0.079827,-0.076434,0.194313,0.254744,-0.062397,0.400016,-0.016730,-0.222177,0.545734,0.022298,-0.271540
0.002653,-0.017451,0.011793,-0.003252,-0.005347,0.010913,0.003926,-0.009364,-0.027866,0.013406,-0.030250,-0.029259,-0.002518,0.005415,0.010758,-0.001297,-0.003649,-0.000833,-0.001124,-0.032256,0.000948,0.000427,-0.070099,-0.017418,-0.217960,0.206425,0.005100,-0.286145,0.045531,0.107664,-0.315374,0.119331,-0.048284,0.219013,0.306914,-0.049084,0.416421,0.053509,-0.231815,0.649596,0.109947,-0.314826
0.003947,-0.013550,0.016613,-0.004310,-0.006445,0.015417,0.000863,-0.005060,-0.018160,0.007687,-0.024761,-0.019443,-0.002313,0.004997,0.015398,-0.000334,0.001488,0.003080,0.000475,-0.033809,0.005284,0.001390,-0.058204,-0.007473,-0.256723,0.187217,-0.000575,-0.318568,0.051882,0.130248,-0.381483,0.154677,-0.014192,0.243957,0.355018,-0.042975,0.438079,0.108439,-0.242007,0.742591,0.189953,-0.337028
0.005225,-0.007295,0.021344,-0.002971,-0.006877,0.020178,0.001014,0.001172,-0.014850,0.006533,-0.014806,-0.015890,-0.002980,0.004725,0.019799,0.000759,0.010115,0.003471,-0.002900,-0.036264,0.006341,0.004058,-0.043186,-0.002616,-0.295275,0.157423,-0.015057,-0.345940,0.065328,0.151923,-0.470576,0.203948,0.020711,0.266341,0.409397,-0.045160,0.452081,0.179215,-0.262919,0.840786,0.296000,-0.375390
0.005849,-0.001811,0.023620,0.000094,-0.006427,0.022816,0.004307,0.006217,-0.019590,0.010523,-0.005366,-0.020373,-0.004188,0.004734,0.021760,0.001433,0.017916,0.000143,-0.009561,-0.038395,0.003584,0.007098,-0.032550,-0.005277,-0.314427,0.131836,-0.030804,-0.354410,0.079489,0.162388,-0.538193,0.242060,0.039183,0.275298,0.442614,-0.055262,0.450418,0.230409,-0.286084,0.893902,0.375681,-0.413179
0.006509,0.002754,0.022586,0.000222,-0.009480,0.021727,0.002917,0.006601,-0.015808,0.013005,-0.008611,-0.016860,-0.002449,0.001054,0.020951,0.002853,0.022027,0.005485,-0.010536,-0.036385,0.009035,0.013474,-0.027095,0.006104,-0.314987,0.071742,-0.037249,-0.343166,0.060170,0.169673,-0.515185,0.222209,0.040219,0.270568,0.458329,-0.053736,0.427399,0.266061,-0.268527,0.877607,0.419263,-0.379742
