joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-1.448551,-1.597521,-0.012553,-0.003062,-0.177678,-0.079235,0.013016,0.198851,0.942092,1.173353,1.327436,-1.540669,-1.595256,-0.266360,-0.264938,0.076369,-0.179934,0.095504,0.009061,-0.159348,0.099792,-0.101337,-0.248733,-0.398026,-0.066568,-0.107878,-0.045507,0.256319,-0.279563
-1.510915,-1.673080,-0.042916,-0.013609,-0.175226,-0.119077,0.028842,0.261539,0.874058,1.208453,1.348114,-1.521496,-1.607482,-0.278501,-0.249416,0.091382,-0.217490,0.110426,0.017195,-0.124904,0.103420,-0.105394,-0.413481,-0.462239,0.006366,-0.153399,-0.131802,0.285382,-0.314822
-1.587957,-1.751492,-0.071645,-0.022137,-0.180169,-0.154054,0.035091,0.313573,0.790710,1.284263,1.386446,-1.526948,-1.612680,-0.304811,-0.248182,0.102577,-0.240345,0.124536,0.022671,-0.102778,0.124720,-0.050866,-0.512253,-0.506179,0.064929,-0.190205,-0.219999,0.287376,-0.321165
-1.692773,-1.847839,-0.086217,-0.008457,-0.188485,-0.161990,0.038610,0.341618,0.708986,1.405657,1.459665,-1.598143,-1.634725,-0.344006,-0.271475,0.094269,-0.226354,0.131533,0.016220,-0.095229,0.157180,0.069151,-0.452921,-0.509975,0.080622,-0.203117,-0.261101,0.261332,-0.276115
-1.820151,-1.955067,-0.098090,0.006517,-0.197195,-0.156213,0.042061,0.357992,0.613344,1.559695,1.556276,-1.683456,-1.672043,-0.394076,-0.316570,0.103400,-0.208607,0.131444,0.016783,-0.111278,0.193698,0.205035,-0.325710,-0.480376,0.055650,-0.207181,-0.273026,0.233350,-0.230553
-1.906401,-2.019562,-0.101329,0.015297,-0.201944,-0.139612,0.043719,0.354509,0.551606,1.669359,1.627972,-1.740232,-1.705976,-0.429986,-0.360919,0.125403,-0.195980,0.124315,0.024076,-0.142901,0.216015,0.288844,-0.194224,-0.432180,0.002499,-0.200366,-0.249812,0.217422,-0.207259
-2.060657,-2.158313,-0.104005,0.038342,-0.190025,-0.113348,0.043070,0.363021,0.417132,1.803604,1.740551,-1.786627,-1.736705,-0.471985,-0.399446,0.141780,-0.181287,0.124338,0.018874,-0.192762,0.230215,0.364353,-0.028944,-0.391064,-0.027265,-0.193612,-0.226557,0.211738,-0.176197
-2.220799,-2.306065,-0.099684,0.061712,-0.174156,-0.087784,0.043475,0.377097,0.271404,1.936239,1.852454,-1.821711,-1.758783,-0.518054,-0.430578,0.157547,-0.170194,0.128669,0.010554,-0.234907,0.240857,0.418257,0.128214,-0.352265,-0.029017,-0.193057,-0.209086,0.213918,-0.141695
-2.324703,-2.397564,-0.081931,0.071464,-0.167055,-0.073279,0.048295,0.390309,0.175900,2.041073,1.922120,-1.844557,-1.766761,-0.566173,-0.452738,0.177718,-0.168367,0.134465,0.008494,-0.243384,0.252499,0.437253,0.235334,-0.311019,0.001867,-0.204839,-0.203228,0.221583,-0.108082
-2.450837,-2.511878,-0.072163,0.090493,-0.159760,-0.056709,0.044104,0.399665,0.091320,2.180125,2.037857,-1.883122,-1.794316,-0.637297,-0.503837,0.210887,-0.169542,0.137847,-0.002188,-0.269802,0.248562,0.442017,0.352104,-0.276903,0.065286,-0.220842,-0.193240,0.217366,-0.058872
-2.536132,-2.591849,-0.075262,0.109284,-0.155919,-0.046357,0.032998,0.400487,0.059954,2.283867,2.141795,-1.918126,-1.827670,-0.695864,-0.558325,0.240467,-0.173131,0.137125,-0.016152,-0.300952,0.231013,0.430168,0.420140,-0.266974,0.129530,-0.233065,-0.184117,0.203375,-0.018670
-2.631340,-2.694346,-0.072914,0.139524,-0.133857,-0.035986,0.018498,0.400214,0.027796,2.383424,2.231026,-1.927338,-1.863647,-0.768436,-0.602285,0.300540,-0.186922,0.130632,-0.029058,-0.317572,0.179405,0.358772,0.473325,-0.234193,0.242766,-0.268711,-0.200124,0.212478,0.009968
-2.719727,-2.791837,-0.073317,0.170444,-0.107921,-0.030900,0.010156,0.401104,0.004395,2.464710,2.306741,-1.932315,-1.900528,-0.837763,-0.637441,0.369460,-0.203992,0.121600,-0.039281,-0.339903,0.123097,0.269702,0.499430,-0.210037,0.363830,-0.307284,-0.230836,0.230617,0.023151
-2.784563,-2.856786,-0.084674,0.191276,-0.092457,-0.036406,0.017525,0.405415,-0.000698,2.513642,2.370131,-1.954613,-1.936590,-0.886596,-0.665516,0.425584,-0.217416,0.113262,-0.045194,-0.388188,0.091448,0.204829,0.486226,-0.225984,0.451559,-0.328285,-0.265829,0.243735,0.016984
-2.872158,-2.948164,-0.101581,0.221423,-0.072561,-0.051702,0.029824,0.414401,-0.009450,2.571130,2.432764,-1.966022,-1.990981,-0.931933,-0.693585,0.499124,-0.236211,0.106460,-0.048735,-0.428319,0.066232,0.142018,0.462837,-0.253197,0.549935,-0.354736,-0.313311,0.275171,0.001683
-2.938715,-3.020281,-0.115585,0.245812,-0.058179,-0.069141,0.040903,0.423568,-0.017484,2.608428,2.463322,-1.960838,-2.036505,-0.951106,-0.707614,0.553311,-0.250979,0.104594,-0.048132,-0.440231,0.060057,0.112674,0.440957,-0.278070,0.609769,-0.373412,-0.349542,0.309208,-0.015101
-3.005898,-3.079301,-0.131855,0.266165,-0.036345,-0.080096,0.046757,0.403721,-0.014207,2.597295,2.460650,-1.983460,-2.110498,-0.940364,-0.703150,0.610407,-0.273275,0.100785,-0.054849,-0.444187,0.017335,0.075453,0.404237,-0.293329,0.662301,-0.373239,-0.362914,0.336994,-0.055170
-3.061031,-3.122162,-0.145861,0.279768,-0.015673,-0.087569,0.044769,0.377511,-0.005399,2.566292,2.432740,-2.009906,-2.181630,-0.901214,-0.681753,0.649876,-0.290300,0.102319,-0.064747,-0.429579,-0.033516,0.040039,0.374955,-0.307368,0.715612,-0.358258,-0.361326,0.360502,-0.101932
-3.091439,-3.145802,-0.153076,0.283910,-0.004780,-0.094557,0.032322,0.367589,0.003159,2.543982,2.387589,-2.016192,-2.218574,-0.835165,-0.644979,0.651182,-0.289259,0.116479,-0.073687,-0.385797,-0.064077,0.016117,0.375390,-0.328581,0.777783,-0.332511,-0.352680,0.381703,-0.138796
-3.093021,-3.124670,-0.164193,0.279911,0.007458,-0.093809,0.013068,0.349698,0.013852,2.493062,2.336851,-2.003011,-2.229412,-0.743627,-0.594683,0.633283,-0.284495,0.136626,-0.086520,-0.335078,-0.109917,-0.018619,0.383014,-0.364632,0.881011,-0.302340,-0.332384,0.389415,-0.180866
-3.064988,-3.069331,-0.173654,0.269769,0.014921,-0.085699,-0.003365,0.332781,0.021334,2.438994,2.305894,-1.976954,-2.208726,-0.672371,-0.556014,0.605127,-0.278389,0.152686,-0.096828,-0.302782,-0.148117,-0.046801,0.394017,-0.397494,0.973683,-0.282830,-0.310586,0.379780,-0.207108
-2.967945,-2.949897,-0.129449,0.261320,0.019226,-0.053888,-0.039776,0.301559,0.011004,2.385498,2.244645,-1.920988,-2.115640,-0.613762,-0.504551,0.514902,-0.265603,0.152277,-0.116626,-0.288346,-0.190766,-0.079160,0.377272,-0.468136,1.036880,-0.277333,-0.289522,0.338069,-0.192374
-2.848858,-2.818967,-0.063650,0.258503,0.024934,-0.011064,-0.077623,0.266576,-0.000152,2.343670,2.186503,-1.855914,-1.997791,-0.581009,-0.459687,0.409745,-0.255737,0.141867,-0.134277,-0.284411,-0.221393,-0.116606,0.342869,-0.548616,1.075179,-0.277701,-0.275542,0.288968,-0.165386
-2.754692,-2.729140,-0.008324,0.265258,0.036606,0.030081,-0.098360,0.238374,0.004852,2.324604,2.164866,-1.802535,-1.902818,-0.587323,-0.440814,0.336791,-0.258396,0.127926,-0.138141,-0.283620,-0.223525,-0.160050,0.300901,-0.610994,1.093155,-0.275789,-0.274993,0.257161,-0.154867
-2.636835,-2.611450,0.061917,0.271793,0.043270,0.085148,-0.133970,0.201312,0.004566,2.284073,2.131715,-1.729195,-1.780031,-0.589993,-0.421492,0.245185,-0.272975,0.111877,-0.149241,-0.284376,-0.213872,-0.235097,0.220085,-0.665555,1.097686,-0.284396,-0.289077,0.222456,-0.150493
-2.554215,-2.524742,0.111954,0.274841,0.041593,0.126604,-0.166646,0.173920,-0.000869,2.242343,2.103625,-1.672564,-1.690824,-0.587686,-0.411383,0.180729,-0.292184,0.101746,-0.162025,-0.286301,-0.197262,-0.304223,0.140830,-0.685019,1.086507,-0.299219,-0.310753,0.202205,-0.154451
-2.421158,-2.404502,0.171455,0.264038,0.035525,0.156559,-0.206183,0.156280,0.003220,2.193205,2.076112,-1.601624,-1.565585,-0.589225,-0.411410,0.108918,-0.308834,0.091509,-0.165016,-0.302151,-0.169297,-0.349347,0.029370,-0.734654,1.081480,-0.291145,-0.334484,0.170971,-0.175532
-2.275171,-2.270690,0.213399,0.246300,0.023603,0.171946,-0.231434,0.150195,0.006303,2.137231,2.037899,-1.525906,-1.435422,-0.585373,-0.412308,0.045636,-0.319108,0.082387,-0.162183,-0.317091,-0.136828,-0.365240,-0.073574,-0.779267,1.072700,-0.275537,-0.359883,0.134307,-0.194235
-2.153763,-2.143268,0.210764,0.228542,0.004363,0.169701,-0.221254,0.157470,-0.002146,2.074989,1.977713,-1.454945,-1.331442,-0.566892,-0.404810,0.006767,-0.319188,0.075596,-0.157491,-0.316288,-0.106705,-0.346675,-0.127279,-0.783663,1.050263,-0.267756,-0.386564,0.097763,-0.191063
-1.968873,-1.972528,0.194131,0.206664,-0.014668,0.150695,-0.208290,0.156306,-0.009222,1.964383,1.890745,-1.336946,-1.187535,-0.553147,-0.393792,-0.036657,-0.297409,0.059653,-0.156819,-0.300465,-0.077198,-0.287996,-0.177380,-0.782664,1.013597,-0.245431,-0.405324,0.063598,-0.180433
-1.812948,-1.843839,0.171816,0.191604,-0.023974,0.124431,-0.199023,0.147286,-0.011387,1.860716,1.820481,-1.230909,-1.075653,-0.551010,-0.384765,-0.062924,-0.264660,0.042529,-0.160501,-0.277534,-0.063060,-0.218541,-0.198826,-0.776768,0.981037,-0.219724,-0.406784,0.048893,-0.167662
-1.647842,-1.699349,0.120587,0.178640,-0.024990,0.084431,-0.166784,0.148577,-0.020245,1.720990,1.717660,-1.113790,-0.949157,-0.536584,-0.387789,-0.071059,-0.220634,0.039620,-0.154896,-0.262385,0.000285,-0.120281,-0.206794,-0.725381,0.879383,-0.181802,-0.375899,0.052370,-0.142476
-1.497619,-1.562163,0.063689,0.170257,-0.017727,0.038957,-0.133517,0.150533,-0.024535,1.587794,1.609287,-1.005288,-0.839534,-0.516144,-0.388104,-0.068437,-0.173645,0.039169,-0.149395,-0.251088,0.073450,-0.020891,-0.208544,-0.675877,0.766545,-0.154078,-0.335790,0.058105,-0.110764
-1.386343,-1.455387,0.024367,0.168940,-0.002194,-0.003731,-0.121167,0.143507,-0.012998,1.503720,1.522367,-0.925104,-0.778273,-0.495966,-0.370952,-0.062436,-0.132008,0.029415,-0.153390,-0.239713,0.117048,0.051957,-0.211337,-0.675635,0.700435,-0.158960,-0.309582,0.050174,-0.078412
-1.264927,-1.339935,-0.040500,0.169624,0.017893,-0.075698,-0.110105,0.136945,-0.002906,1.382723,1.405127,-0.823918,-0.686626,-0.462294,-0.339424,-0.037597,-0.080815,0.026862,-0.151713,-0.219191,0.180007,0.135144,-0.258017,-0.704532,0.627686,-0.146952,-0.284066,0.078647,-0.076184
-1.194081,-1.273532,-0.098481,0.171964,0.032492,-0.140959,-0.105863,0.134129,0.000695,1.285300,1.316186,-0.752324,-0.610416,-0.431963,-0.309282,-0.006341,-0.045663,0.032786,-0.145204,-0.199782,0.230849,0.187075,-0.325246,-0.748118,0.584671,-0.124057,-0.272001,0.129288,-0.105195
-1.034592,-1.118234,-0.164458,0.171463,0.056696,-0.214515,-0.086360,0.138595,0.001503,1.126362,1.170310,-0.619756,-0.508992,-0.384746,-0.280092,0.036589,0.027696,0.027641,-0.120084,-0.156326,0.233276,0.201528,-0.419404,-0.812009,0.590319,-0.138045,-0.265972,0.164879,-0.112049
-0.862556,-0.948326,-0.223800,0.164852,0.074717,-0.284507,-0.064189,0.141949,0.001892,0.956950,1.006102,-0.485418,-0.413548,-0.338792,-0.240262,0.083205,0.108788,0.022198,-0.094108,-0.102422,0.215582,0.187056,-0.513978,-0.864145,0.609097,-0.161916,-0.268065,0.190549,-0.124163
-0.754069,-0.838092,-0.261874,0.148863,0.070766,-0.339078,-0.051940,0.135793,0.004235,0.828105,0.862165,-0.408514,-0.355276,-0.312252,-0.178198,0.125521,0.167141,0.027225,-0.085029,-0.051672,0.206061,0.152214,-0.582459,-0.872466,0.605476,-0.168672,-0.280367,0.211425,-0.168956
-0.584061,-0.671195,-0.302847,0.127074,0.066191,-0.385300,-0.017472,0.129375,-0.003889,0.647102,0.673718,-0.297409,-0.268290,-0.273485,-0.130799,0.175079,0.244129,0.030996,-0.063959,0.003151,0.175049,0.083349,-0.633059,-0.835832,0.596185,-0.161241,-0.294054,0.205367,-0.197013
-0.437536,-0.531085,-0.326233,0.110379,0.063278,-0.400062,0.021981,0.125905,-0.018417,0.504441,0.534985,-0.207656,-0.196082,-0.241874,-0.121765,0.207101,0.301258,0.031626,-0.041433,0.034634,0.138052,0.014894,-0.640478,-0.772558,0.585869,-0.143338,-0.302282,0.175403,-0.194304
-0.290407,-0.380879,-0.327584,0.092585,0.061118,-0.411831,0.031405,0.106989,-0.010205,0.323896,0.346252,-0.137717,-0.141738,-0.194598,-0.065620,0.254290,0.346490,0.030665,-0.027639,0.067004,0.095808,-0.038835,-0.638948,-0.708166,0.572549,-0.126566,-0.302402,0.141212,-0.170628
-0.166558,-0.250760,-0.313253,0.075470,0.060465,-0.411268,0.034166,0.077787,0.000070,0.148765,0.157568,-0.100550,-0.105176,-0.142760,-0.000201,0.292963,0.379093,0.033117,-0.017537,0.087179,0.057101,-0.073437,-0.612985,-0.641527,0.554687,-0.108747,-0.286166,0.106581,-0.144050
-0.089875,-0.170909,-0.289591,0.060812,0.062074,-0.389035,0.053630,0.043456,-0.008272,0.022345,0.018980,-0.109116,-0.086313,-0.097467,0.036657,0.299437,0.398333,0.043983,-0.006089,0.082078,0.030714,-0.084508,-0.547102,-0.571517,0.530746,-0.087706,-0.245325,0.075297,-0.132634
-0.013135,-0.076948,-0.262200,0.046620,0.062618,-0.364004,0.065807,0.000660,-0.008309,-0.138155,-0.154562,-0.113466,-0.074123,-0.027054,0.076469,0.313475,0.414985,0.050759,0.002168,0.054313,0.010259,-0.080856,-0.471125,-0.497659,0.490542,-0.064005,-0.198116,0.030914,-0.113356
0.025292,-0.015855,-0.244775,0.039990,0.061824,-0.348691,0.064607,-0.029203,-0.000022,-0.252485,-0.276288,-0.111427,-0.074700,0.033273,0.099329,0.328059,0.420722,0.050057,0.003105,0.017766,0.005962,-0.064307,-0.423043,-0.456883,0.454176,-0.049492,-0.168143,-0.004375,-0.095852
0.113366,0.096195,-0.205355,0.030134,0.081278,-0.323724,0.071134,-0.068393,-0.003550,-0.391432,-0.446563,-0.121142,-0.060088,0.090953,0.148807,0.337513,0.414887,0.049167,0.016027,-0.028836,0.006877,-0.043727,-0.353598,-0.422414,0.411562,-0.021198,-0.124390,-0.036556,-0.056379
0.199365,0.203072,-0.166042,0.022496,0.101080,-0.296784,0.078640,-0.102788,-0.009039,-0.521321,-0.608330,-0.125626,-0.042169,0.141557,0.202028,0.340908,0.407973,0.049975,0.033620,-0.067008,0.014409,-0.017528,-0.278298,-0.391899,0.368337,0.000006,-0.079776,-0.062572,-0.013746
0.231566,0.248646,-0.148939,0.022519,0.101332,-0.275551,0.080378,-0.118264,-0.006632,-0.608479,-0.704532,-0.107895,-0.032826,0.180660,0.236118,0.337312,0.410475,0.054370,0.048573,-0.078262,0.029961,0.015876,-0.212645,-0.362986,0.330137,-0.006753,-0.047223,-0.079365,0.013239
0.266877,0.306051,-0.132812,0.022216,0.119430,-0.248308,0.080192,-0.140502,-0.004233,-0.704490,-0.819762,-0.102820,-0.044061,0.233918,0.290560,0.334416,0.405464,0.057604,0.068520,-0.106251,0.041237,0.046182,-0.141924,-0.319666,0.301179,-0.006314,-0.022266,-0.077800,0.036897
0.287644,0.346586,-0.125725,0.021739,0.146327,-0.228676,0.078176,-0.158383,-0.003039,-0.761349,-0.896405,-0.112940,-0.070257,0.274703,0.338134,0.333669,0.395444,0.058062,0.083488,-0.136979,0.042599,0.058235,-0.101495,-0.283599,0.295943,0.001105,-0.017383,-0.058658,0.045399
0.323527,0.396721,-0.093214,0.018105,0.151394,-0.188995,0.074724,-0.172779,-0.007708,-0.832787,-0.986053,-0.118075,-0.073225,0.300870,0.390443,0.315816,0.360803,0.057542,0.093630,-0.140912,0.070822,0.062869,-0.055016,-0.253598,0.221427,0.008915,0.019980,-0.062016,0.057791
0.353696,0.439768,-0.056034,0.017141,0.150833,-0.144600,0.072340,-0.180220,-0.008662,-0.883682,-1.058068,-0.122445,-0.075459,0.320842,0.434689,0.288181,0.317724,0.055664,0.104375,-0.131494,0.102753,0.064192,-0.009515,-0.222850,0.133813,0.017593,0.063568,-0.070866,0.076202
0.357320,0.459038,-0.034940,0.024678,0.160845,-0.110822,0.073528,-0.177234,0.003678,-0.878906,-1.081813,-0.130270,-0.099456,0.343044,0.458075,0.258085,0.282391,0.052052,0.121149,-0.122171,0.115237,0.066313,0.027978,-0.184544,0.089286,0.027611,0.087129,-0.068199,0.102765
0.367920,0.483261,-0.005931,0.035492,0.161669,-0.069826,0.068913,-0.177447,0.004723,-0.880183,-1.102437,-0.134054,-0.118605,0.360763,0.469601,0.226995,0.224846,0.047747,0.130388,-0.113339,0.136792,0.047008,0.044340,-0.134900,0.018964,0.043825,0.116066,-0.082256,0.121728
0.380195,0.500325,0.016488,0.044175,0.152894,-0.042110,0.060804,-0.180754,-0.006050,-0.886874,-1.109627,-0.131907,-0.123331,0.365141,0.463503,0.210457,0.173862,0.044902,0.127471,-0.109414,0.156641,0.015931,0.031392,-0.098739,-0.041992,0.058128,0.135911,-0.106010,0.123610
0.361843,0.502698,0.038449,0.053369,0.161896,-0.014799,0.042569,-0.178565,-0.000431,-0.853118,-1.096611,-0.131971,-0.147734,0.361345,0.456447,0.179807,0.104216,0.037796,0.123469,-0.105694,0.167935,-0.014654,0.006062,-0.038130,-0.104399,0.075913,0.187665,-0.127055,0.136631
0.336838,0.494127,0.058488,0.060202,0.170737,0.006300,0.022329,-0.173172,0.013107,-0.803762,-1.064108,-0.129323,-0.172874,0.349375,0.442767,0.147388,0.037433,0.030157,0.119229,-0.099189,0.165909,-0.048785,-0.028675,0.012236,-0.152384,0.089934,0.233180,-0.137651,0.149296
0.329154,0.478358,0.075139,0.061803,0.161483,0.015380,0.008201,-0.166867,0.026086,-0.763651,-1.012837,-0.119040,-0.179810,0.329229,0.416797,0.125542,-0.004964,0.025709,0.115601,-0.086912,0.145800,-0.090497,-0.069849,0.017666,-0.170073,0.092948,0.234308,-0.130060,0.150114
0.317028,0.469818,0.081915,0.065859,0.157082,0.023530,-0.007309,-0.161473,0.019166,-0.706984,-0.946058,-0.100955,-0.191139,0.308555,0.382197,0.111185,-0.051665,0.022477,0.101416,-0.064476,0.127848,-0.135592,-0.114149,0.026141,-0.186664,0.094179,0.249291,-0.122132,0.157518
0.306525,0.472777,0.075427,0.070342,0.159734,0.026676,-0.016449,-0.159687,-0.004193,-0.662093,-0.897160,-0.084111,-0.201195,0.297691,0.356267,0.111495,-0.079320,0.022077,0.083766,-0.043098,0.121029,-0.161521,-0.139427,0.033422,-0.193863,0.093012,0.270639,-0.117831,0.167807
0.268427,0.448055,0.091029,0.071252,0.150098,0.039437,-0.038134,-0.153387,-0.005268,-0.586404,-0.819741,-0.072265,-0.199084,0.257154,0.318366,0.087476,-0.107106,0.018879,0.064386,-0.021628,0.094944,-0.191739,-0.160710,0.049861,-0.200240,0.093244,0.277588,-0.114131,0.167764
0.234912,0.416421,0.107971,0.069125,0.135428,0.053152,-0.059156,-0.144924,-0.000728,-0.502535,-0.729770,-0.056102,-0.185009,0.206012,0.281133,0.053139,-0.125532,0.011976,0.050936,-0.002823,0.064691,-0.218566,-0.177499,0.065151,-0.194852,0.095526,0.277155,-0.120162,0.169320
0.238153,0.398645,0.105501,0.064494,0.122980,0.059159,-0.066306,-0.136649,-0.007244,-0.433103,-0.643213,-0.026306,-0.159171,0.163334,0.257207,0.022498,-0.125107,0.000462,0.051081,0.010563,0.045367,-0.234321,-0.189293,0.068987,-0.166755,0.100509,0.276357,-0.145055,0.184404
0.228266,0.369506,0.099611,0.057673,0.097885,0.063732,-0.072223,-0.127117,-0.004671,-0.355906,-0.533319,0.003814,-0.130191,0.116484,0.216124,-0.014365,-0.114285,-0.013259,0.042467,0.034600,0.024799,-0.258797,-0.192836,0.076216,-0.125407,0.108580,0.268496,-0.189803,0.212035
0.210194,0.343573,0.093244,0.052071,0.072692,0.064585,-0.073948,-0.121095,0.005704,-0.309541,-0.455036,0.019198,-0.112558,0.088886,0.178426,-0.039019,-0.098477,-0.022324,0.029401,0.057271,0.013270,-0.279754,-0.186356,0.083225,-0.091481,0.115702,0.257503,-0.232033,0.238397
0.193989,0.294279,0.065150,0.045418,0.034398,0.049858,-0.063952,-0.107838,0.000845,-0.230765,-0.350270,0.037740,-0.099324,0.057494,0.138619,-0.044768,-0.065312,-0.031005,0.012362,0.069586,-0.005264,-0.316005,-0.181514,0.051633,-0.060785,0.102508,0.235351,-0.253152,0.259562
0.175777,0.246257,0.032513,0.034922,0.001427,0.027833,-0.053826,-0.095233,-0.008330,-0.162934,-0.256601,0.055363,-0.088271,0.036927,0.105834,-0.041472,-0.032224,-0.033695,-0.006663,0.076912,-0.023828,-0.352671,-0.181601,0.008665,-0.027897,0.088057,0.214646,-0.265330,0.270953
0.151682,0.224137,0.012519,0.017796,-0.007797,0.006787,-0.055160,-0.091163,-0.010903,-0.149409,-0.211610,0.067989,-0.077183,0.041801,0.089202,-0.038991,-0.016649,-0.024790,-0.025687,0.084618,-0.035443,-0.374878,-0.189911,-0.018453,0.012604,0.091411,0.207995,-0.280737,0.267993
0.140523,0.192298,-0.004639,0.008733,-0.021699,-0.014315,-0.059788,-0.079843,-0.006695,-0.131561,-0.159334,0.083462,-0.059572,0.048328,0.077350,-0.027999,-0.004130,-0.011570,-0.042879,0.104316,-0.052459,-0.389644,-0.199311,-0.090138,0.065440,0.079379,0.180444,-0.278270,0.256109
0.147878,0.166658,-0.010381,0.012264,-0.033328,-0.024922,-0.065396,-0.066933,0.002191,-0.118315,-0.125911,0.094047,-0.044243,0.053242,0.076205,-0.013993,-0.000927,-0.000645,-0.049644,0.126157,-0.066366,-0.389586,-0.205101,-0.170548,0.104195,0.057975,0.145769,-0.259164,0.241244
0.153013,0.184190,-0.001097,0.003204,-0.024538,-0.015497,-0.067013,-0.073351,0.003628,-0.115131,-0.132029,0.134420,-0.000791,0.071205,0.067828,-0.034225,0.004489,0.000606,-0.056117,0.146834,-0.070166,-0.402832,-0.213627,-0.240630,0.164343,0.079011,0.121184,-0.223020,0.215458
0.167278,0.218994,0.015805,-0.006154,-0.009136,0.000717,-0.064754,-0.084539,0.002212,-0.127178,-0.160254,0.169630,0.046087,0.091270,0.067470,-0.064753,0.005259,0.000790,-0.059465,0.160568,-0.074043,-0.408104,-0.217961,-0.297113,0.219657,0.109571,0.104665,-0.193903,0.189406
0.202028,0.245168,0.032918,-0.003516,-0.000932,0.010474,-0.058733,-0.085938,0.002542,-0.159627,-0.193152,0.164727,0.071695,0.102494,0.090379,-0.081635,-0.005476,0.008515,-0.056850,0.161579,-0.088179,-0.384124,-0.211176,-0.336726,0.243912,0.116740,0.094188,-0.195877,0.173744
0.248161,0.290548,0.041338,-0.008121,0.005339,0.018482,-0.047799,-0.092141,-0.003953,-0.217033,-0.248091,0.167594,0.106801,0.122948,0.122772,-0.105542,-0.005961,0.011952,-0.049394,0.151614,-0.088528,-0.320896,-0.196121,-0.367539,0.272078,0.118955,0.080692,-0.199216,0.155930
0.282610,0.332444,0.036857,-0.017666,0.006540,0.020736,-0.037418,-0.100045,-0.014026,-0.270693,-0.297602,0.176796,0.133853,0.142405,0.148453,-0.124521,0.004046,0.009381,-0.040826,0.135657,-0.074915,-0.250034,-0.180322,-0.374145,0.290071,0.115109,0.070924,-0.202249,0.144872
0.326347,0.381092,0.023221,-0.027008,0.006761,0.013717,-0.018596,-0.102882,-0.003223,-0.324410,-0.360782,0.140626,0.155150,0.137911,0.159499,-0.137421,0.023727,0.010123,-0.029297,0.088662,-0.056119,-0.180643,-0.139081,-0.319231,0.277477,0.112311,0.070888,-0.213907,0.139100
0.374757,0.425066,0.008592,-0.033106,0.004716,-0.000624,-0.000231,-0.099813,0.009887,-0.379833,-0.420645,0.093459,0.168084,0.137572,0.168271,-0.134227,0.045856,0.011283,-0.018288,0.040006,-0.036173,-0.121796,-0.098440,-0.253688,0.244989,0.113431,0.077623,-0.216066,0.133361
0.423223,0.452938,0.001129,-0.032919,-0.000880,-0.020333,0.008781,-0.090004,0.006735,-0.438617,-0.460207,0.069672,0.170042,0.169494,0.187127,-0.104927,0.063202,0.009965,-0.011283,0.019061,-0.019112,-0.082564,-0.084443,-0.228407,0.203298,0.121341,0.088170,-0.190602,0.122405
0.470172,0.489467,-0.010291,-0.035633,-0.001892,-0.042645,0.019511,-0.085859,0.006801,-0.503319,-0.514069,0.039728,0.164699,0.200344,0.210825,-0.078936,0.080224,0.006585,-0.005634,0.003277,0.007678,-0.025800,-0.070799,-0.222338,0.164802,0.118846,0.090032,-0.179201,0.101876
0.492130,0.516388,-0.019958,-0.039890,0.002184,-0.056402,0.026594,-0.089452,0.010053,-0.541587,-0.555300,0.018600,0.154725,0.214696,0.227517,-0.069250,0.088410,0.002834,-0.004166,0.000544,0.030802,0.020114,-0.064331,-0.238516,0.148747,0.107195,0.082280,-0.187563,0.082039
0.523634,0.533377,-0.025544,-0.044290,0.001108,-0.065635,0.037232,-0.085562,0.008224,-0.580652,-0.587831,0.019549,0.164216,0.223721,0.235526,-0.055384,0.116691,-0.003470,-0.005914,-0.012686,0.051468,0.050424,-0.047168,-0.260791,0.154482,0.095053,0.083143,-0.168015,0.054495
0.553611,0.548134,-0.028773,-0.048940,0.001195,-0.071580,0.046716,-0.079359,0.003824,-0.613109,-0.614135,0.029749,0.171821,0.229888,0.237595,-0.043514,0.145472,-0.011481,-0.008068,-0.020257,0.066394,0.070939,-0.034350,-0.282953,0.173966,0.087008,0.081096,-0.146384,0.027310
0.570987,0.568359,-0.031371,-0.053945,0.008765,-0.075473,0.050340,-0.076011,-0.000635,-0.631555,-0.636683,0.036374,0.156187,0.235665,0.236469,-0.039812,0.155159,-0.020354,-0.007819,-0.006010,0.072296,0.087472,-0.040915,-0.298792,0.199157,0.087649,0.064611,-0.148496,0.008552
0.609103,0.603532,-0.034463,-0.058361,0.010568,-0.074429,0.062977,-0.072904,0.004961,-0.675942,-0.671872,0.052635,0.147771,0.247670,0.250615,-0.036053,0.158738,-0.029850,-0.009472,0.015816,0.094530,0.100487,-0.042351,-0.311389,0.230145,0.083023,0.047947,-0.154194,-0.012075
