body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.003694,0.001178,0.001237,-0.001815,0.000848,0.000952,-0.003699,0.000723,0.000996,-0.001646,0.002098,0.000654,-0.007576,0.000826,0.001474,-0.003481,0.001668,0.001354,-0.000011,0.003262,0.000666,-0.003216,0.001450,0.001291,0.007197,0.002017,-0.000054,0.004577,0.002415,0.000063,-0.005492,0.003837,-0.002543,-0.002963,0.002405,0.001824,-0.007854,0.005533,0.000869,-0.012476,0.005548,-0.000464
-0.006465,0.003241,-0.000329,-0.004634,0.002952,-0.000581,-0.006413,0.002899,-0.000533,-0.003519,0.004615,-0.001019,-0.010548,0.002933,-0.000129,-0.006652,0.004099,-0.000263,-0.001988,0.005853,-0.001163,-0.005935,0.003494,-0.000270,0.004833,0.004269,-0.001781,0.002558,0.003675,-0.001910,-0.008807,0.005640,-0.004807,-0.004971,0.004653,0.000343,-0.009693,0.008452,-0.000721,-0.014656,0.008074,-0.002172
-0.011064,-0.000061,-0.001056,-0.009729,-0.000294,-0.001264,-0.011071,-0.000059,-0.001214,-0.005558,0.002356,-0.002163,-0.014833,-0.000307,-0.000903,-0.011594,0.001098,-0.001036,-0.006230,0.002748,-0.002047,-0.010499,0.000161,-0.000993,0.000647,0.001425,-0.002835,-0.001888,0.000267,-0.003099,-0.013154,0.001608,-0.005988,-0.008611,0.001796,-0.000160,-0.013904,0.006015,-0.001343,-0.019548,0.005592,-0.003001
-0.015190,-0.007078,-0.000581,-0.014552,-0.007265,-0.000756,-0.015342,-0.006671,-0.000707,-0.006742,-0.003548,-0.002204,-0.018290,-0.007274,-0.000460,-0.015835,-0.005837,-0.000579,-0.010614,-0.004503,-0.001543,-0.014625,-0.006883,-0.000518,-0.003269,-0.005099,-0.002691,-0.006536,-0.006109,-0.002911,-0.016357,-0.006239,-0.005491,-0.012062,-0.004738,0.000565,-0.018377,-0.000558,-0.000683,-0.024703,-0.000651,-0.002530
0.001588,-0.010037,0.000620,0.002081,-0.010212,0.000455,0.000819,-0.009381,0.000544,0.008568,-0.006042,-0.000781,-0.001569,-0.010220,0.000727,0.001475,-0.008122,0.000555,0.007338,-0.005933,-0.000561,0.002199,-0.009844,0.000687,0.015144,-0.008252,-0.001551,0.012794,-0.008638,-0.001626,0.004837,-0.008786,-0.003689,0.006108,-0.007875,0.001602,0.000076,-0.002727,0.000211,-0.008126,-0.003220,-0.002188
0.015334,-0.009964,0.001568,0.015523,-0.010164,0.001378,0.013613,-0.009499,0.001490,0.020123,-0.006417,0.000384,0.011955,-0.010172,0.001693,0.015580,-0.007697,0.001485,0.021876,-0.004959,0.000263,0.016056,-0.009767,0.001648,0.030710,-0.008481,-0.000606,0.029570,-0.008232,-0.000535,0.023440,-0.008242,-0.002086,0.021924,-0.008108,0.002284,0.016234,-0.001935,0.000745,0.005865,-0.002855,-0.002286
0.002114,-0.007884,0.001288,0.001128,-0.008150,0.001024,-0.000760,-0.008332,0.001082,0.007670,-0.005962,-0.000425,-0.001089,-0.008157,0.001471,0.001721,-0.006500,0.001329,0.007246,-0.004995,0.000291,0.003031,-0.007697,0.001389,0.018254,-0.006227,-0.001051,0.017257,-0.005793,-0.000929,0.012455,-0.006809,-0.002192,0.011411,-0.005929,0.001944,0.004873,0.000378,0.000328,-0.007044,-0.000302,-0.003137
-0.008162,-0.003121,0.001501,-0.010161,-0.003361,0.001241,-0.011228,-0.003531,0.001270,-0.001458,-0.001140,-0.000494,-0.011265,-0.003366,0.001661,-0.008912,-0.002346,0.001565,-0.002704,-0.001909,0.000444,-0.007041,-0.002973,0.001624,0.008980,-0.001402,-0.000978,0.007318,-0.001275,-0.000926,0.003017,-0.003080,-0.002108,0.003931,-0.001175,0.002039,-0.004169,0.004553,0.000423,-0.018144,0.003691,-0.003615
-0.010355,0.001944,0.002101,-0.012699,0.001809,0.001922,-0.012557,0.002505,0.001959,-0.002693,0.005635,0.000214,-0.013486,0.001806,0.002168,-0.011003,0.002686,0.002075,-0.002997,0.002752,0.000650,-0.009124,0.002045,0.002235,0.007524,0.003576,-0.000433,0.004721,0.003058,-0.000534,-0.000156,0.001079,-0.001880,0.003224,0.003773,0.002516,-0.006369,0.008503,0.000983,-0.021888,0.007133,-0.003472
-0.010350,-0.000507,0.002627,-0.013161,-0.000546,0.002519,-0.012347,0.000296,0.002540,-0.003768,0.003234,0.001011,-0.013951,-0.000548,0.002601,-0.010438,0.000361,0.002484,-0.001015,0.000528,0.000811,-0.008881,-0.000455,0.002785,0.009108,0.001246,-0.000152,0.004887,0.000093,-0.000396,-0.001772,-0.001907,-0.002200,0.005952,0.001397,0.002975,-0.005161,0.006214,0.001337,-0.021060,0.006635,-0.003166
