body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
0.045133,-0.008844,0.783257,0.045608,0.108536,0.650969,0.031619,0.127208,0.345631,-0.026382,0.139693,0.033893,0.046878,-0.124360,0.649316,0.039695,-0.141526,0.343719,-0.013951,-0.153832,0.031282,0.040219,-0.008998,0.827161,0.063662,0.131564,1.071031,0.074479,0.232626,0.917328,0.220525,0.197352,0.819494,0.054482,-0.149364,1.071991,0.079238,-0.229951,0.908263,0.216623,-0.156334,0.819481
0.045103,-0.008824,0.783290,0.045615,0.108556,0.651002,0.031659,0.127200,0.345661,-0.026277,0.139680,0.033910,0.046782,-0.124340,0.649347,0.039677,-0.141527,0.343750,-0.013927,-0.153841,0.031306,0.040198,-0.008976,0.827195,0.063807,0.131592,1.071045,0.074367,0.233506,0.917885,0.220413,0.199269,0.819620,0.054484,-0.149331,1.072030,0.079203,-0.229111,0.907904,0.216358,-0.154416,0.819602
0.044961,-0.008827,0.783327,0.045525,0.108550,0.651036,0.031581,0.127180,0.345693,-0.026327,0.139670,0.033938,0.046577,-0.124348,0.649386,0.039590,-0.141523,0.343787,-0.013909,-0.153812,0.031322,0.040061,-0.008974,0.827232,0.063830,0.131612,1.071056,0.074135,0.234363,0.918438,0.220157,0.201183,0.819714,0.054348,-0.149306,1.072082,0.079012,-0.228245,0.907542,0.215932,-0.152502,0.819699
0.044848,-0.008847,0.783332,0.045477,0.108523,0.651036,0.031525,0.127140,0.345692,-0.026313,0.139654,0.033924,0.046387,-0.124375,0.649396,0.039508,-0.141555,0.343794,-0.013885,-0.153830,0.031311,0.039953,-0.008989,0.827238,0.063889,0.131622,1.071031,0.073944,0.235202,0.918955,0.219914,0.203079,0.819743,0.054224,-0.149290,1.072106,0.078808,-0.227363,0.907144,0.215489,-0.150607,0.819737
0.044751,-0.008874,0.783319,0.045450,0.108488,0.651016,0.031482,0.127091,0.345671,-0.026263,0.139634,0.033887,0.046207,-0.124410,0.649389,0.039431,-0.141605,0.343786,-0.013856,-0.153873,0.031283,0.039861,-0.009009,0.827225,0.063969,0.131630,1.070984,0.073776,0.236031,0.919453,0.219669,0.204960,0.819731,0.054107,-0.149275,1.072116,0.078594,-0.226466,0.906726,0.215032,-0.148727,0.819740
0.044695,-0.008864,0.783355,0.045432,0.108491,0.651046,0.031425,0.127091,0.345702,-0.026285,0.139661,0.033912,0.046074,-0.124408,0.649430,0.039381,-0.141588,0.343825,-0.013844,-0.153824,0.031310,0.039814,-0.008994,0.827262,0.064100,0.131656,1.070997,0.073645,0.236883,0.920020,0.219433,0.206875,0.819760,0.054062,-0.149242,1.072163,0.078437,-0.225526,0.906337,0.214620,-0.146815,0.819757
0.044603,-0.008827,0.783369,0.045378,0.108522,0.651054,0.031334,0.127119,0.345711,-0.026330,0.139718,0.033914,0.045904,-0.124378,0.649449,0.039291,-0.141539,0.343841,-0.013856,-0.153743,0.031311,0.039732,-0.008951,0.827278,0.064200,0.131712,1.070986,0.073484,0.237753,0.920561,0.219147,0.208786,0.819758,0.053989,-0.149180,1.072189,0.078245,-0.224557,0.905933,0.214173,-0.144908,0.819746
0.044437,-0.008734,0.783341,0.045248,0.108610,0.651022,0.031170,0.127207,0.345680,-0.026425,0.139844,0.033871,0.045653,-0.124290,0.649424,0.039116,-0.141424,0.343814,-0.013922,-0.153591,0.031262,0.039577,-0.008854,0.827251,0.064236,0.131829,1.070928,0.073258,0.238664,0.921049,0.218779,0.210706,0.819704,0.053863,-0.149057,1.072175,0.077988,-0.223542,0.905500,0.213661,-0.142994,0.819687
0.044161,-0.008829,0.783327,0.044989,0.108511,0.651004,0.030892,0.127118,0.345663,-0.026552,0.139813,0.033828,0.045311,-0.124389,0.649413,0.038828,-0.141494,0.343800,-0.014105,-0.153632,0.031229,0.039312,-0.008945,0.827238,0.064170,0.131771,1.070876,0.072932,0.239370,0.921528,0.218300,0.212375,0.819655,0.053645,-0.149109,1.072181,0.077634,-0.222734,0.905107,0.213056,-0.141335,0.819645
0.043829,-0.009018,0.783318,0.044665,0.108318,0.650992,0.030556,0.126939,0.345651,-0.026695,0.139701,0.033783,0.044921,-0.124582,0.649406,0.038483,-0.141658,0.343791,-0.014347,-0.153771,0.031201,0.038992,-0.009130,0.827230,0.064052,0.131626,1.070824,0.072565,0.239955,0.921989,0.217774,0.213863,0.819613,0.053382,-0.149248,1.072197,0.077234,-0.222055,0.904745,0.212415,-0.139856,0.819617
