body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.008405,0.121553,0.009813,-0.015748,-0.044054,0.005484,-0.009650,-0.076126,0.008027,-0.002426,0.009651,0.013948,-0.009984,-0.041321,0.005701,-0.012276,-0.061164,0.005484,-0.018012,0.005841,0.001247,0.002748,0.243275,0.008776,0.079786,0.183908,-0.016213,0.034662,0.115794,-0.059940,-0.000306,0.103779,-0.120170,-0.046456,0.151372,0.033721,0.012025,0.094229,0.071536,0.063996,0.046228,0.066974
0.009620,0.133795,0.011510,-0.015304,-0.047287,0.006910,-0.009288,-0.079999,0.010886,0.000309,0.012830,0.017186,-0.009730,-0.042378,0.007096,-0.011845,-0.061518,0.006344,-0.012996,0.011824,0.001778,0.004024,0.268124,0.010556,0.085629,0.192865,-0.019776,0.038829,0.126448,-0.068626,0.001848,0.115452,-0.133851,-0.053579,0.157452,0.040825,0.004491,0.102863,0.083042,0.060133,0.051321,0.076014
0.010744,0.151087,0.013426,-0.015527,-0.052495,0.008412,-0.007549,-0.091636,0.008158,0.005103,0.014003,0.015214,-0.010293,-0.047433,0.008511,-0.013575,-0.072810,0.010312,-0.008199,0.012662,0.005083,0.002762,0.299432,0.013173,0.090598,0.208720,-0.022612,0.042443,0.144082,-0.075706,0.002850,0.132688,-0.148268,-0.062338,0.169355,0.049037,-0.005903,0.119444,0.097077,0.054330,0.062394,0.089071
0.011263,0.164782,0.014578,-0.016181,-0.057050,0.009189,-0.005160,-0.105173,0.001163,0.009682,0.012634,0.008939,-0.011317,-0.053935,0.009184,-0.016526,-0.089357,0.015350,-0.005929,0.007931,0.009454,-0.000371,0.321592,0.015366,0.094685,0.215508,-0.026029,0.045605,0.152733,-0.082259,0.002849,0.139630,-0.164571,-0.072252,0.171542,0.057063,-0.018865,0.128490,0.111882,0.046821,0.063961,0.104291
0.011507,0.180247,0.023740,-0.020334,-0.066408,0.017460,-0.008284,-0.110219,-0.002626,0.009536,0.018984,0.005761,-0.009509,-0.063483,0.018313,-0.014311,-0.092815,0.026261,0.003155,0.011055,0.020050,-0.004417,0.350877,0.021988,0.097799,0.228560,-0.025349,0.048542,0.168277,-0.083390,0.002052,0.152786,-0.177049,-0.082725,0.179830,0.069905,-0.033727,0.145603,0.132052,0.038243,0.072343,0.125460
0.011788,0.195301,0.035052,-0.025007,-0.076006,0.027774,-0.011727,-0.116433,-0.004267,0.006479,0.022916,0.004712,-0.008586,-0.071088,0.029441,-0.012351,-0.093118,0.036331,0.010373,0.016835,0.029807,-0.008302,0.380845,0.030244,0.099788,0.240041,-0.023567,0.051609,0.183853,-0.081961,0.000632,0.166081,-0.186779,-0.093197,0.187028,0.084934,-0.049788,0.163234,0.154670,0.029308,0.081451,0.148595
0.012251,0.207672,0.042652,-0.027232,-0.081405,0.034696,-0.010321,-0.133652,-0.004714,0.002289,0.014166,0.004897,-0.012430,-0.071947,0.036074,-0.016178,-0.100367,0.038756,0.006895,0.019933,0.031586,-0.011133,0.404981,0.037433,0.100396,0.241907,-0.023683,0.055082,0.192539,-0.080825,-0.001636,0.173042,-0.193911,-0.103050,0.185797,0.099730,-0.066341,0.173817,0.176971,0.020735,0.085770,0.170052
0.013323,0.220471,0.055549,-0.029940,-0.091438,0.046673,-0.009838,-0.149612,-0.004635,0.002162,0.008446,0.005554,-0.016317,-0.078489,0.047794,-0.018397,-0.104162,0.043028,0.004559,0.024959,0.035298,-0.013472,0.440499,0.055232,0.098227,0.250076,-0.014208,0.058088,0.211297,-0.068418,-0.006145,0.190559,-0.183840,-0.112737,0.192620,0.126156,-0.084088,0.193820,0.210257,0.011702,0.103982,0.200891
0.014565,0.227325,0.067317,-0.031492,-0.101056,0.057666,-0.010187,-0.156300,-0.004106,0.006481,0.008602,0.006255,-0.018047,-0.087442,0.058708,-0.017646,-0.102640,0.046968,0.004711,0.029350,0.039037,-0.014120,0.469640,0.074716,0.093977,0.245948,-0.004148,0.061716,0.222294,-0.053668,-0.012159,0.200255,-0.162843,-0.120450,0.189247,0.155441,-0.101802,0.205154,0.244782,0.003064,0.119804,0.231786
0.016366,0.225852,0.074138,-0.029530,-0.117512,0.064079,-0.011964,-0.151690,-0.000202,0.011833,0.009063,0.009522,-0.018981,-0.105783,0.064634,-0.012690,-0.085820,0.042550,0.006252,0.031357,0.035491,-0.013468,0.508544,0.093579,0.087168,0.245363,0.004147,0.065732,0.241765,-0.038831,-0.019864,0.217608,-0.131697,-0.125389,0.191576,0.185378,-0.119470,0.223940,0.276976,-0.005786,0.150267,0.259994
0.018908,0.217028,0.081705,-0.026349,-0.136200,0.071314,-0.013523,-0.145931,0.006469,0.016734,0.008287,0.015431,-0.022353,-0.128125,0.070719,-0.008586,-0.058948,0.038105,0.003034,0.031972,0.032585,-0.012599,0.545332,0.109032,0.076933,0.236414,0.008022,0.069461,0.258013,-0.026513,-0.029209,0.230370,-0.093279,-0.127521,0.187754,0.213106,-0.137935,0.238389,0.302497,-0.016538,0.183233,0.282233
0.022609,0.201824,0.095816,-0.023920,-0.152587,0.084828,-0.012822,-0.149226,0.015488,0.020049,0.004551,0.024209,-0.031243,-0.149206,0.082118,-0.010198,-0.027486,0.041877,-0.010918,0.032023,0.038169,-0.012592,0.568006,0.118385,0.062711,0.207329,0.004793,0.072436,0.259499,-0.019488,-0.039455,0.226919,-0.052119,-0.126691,0.165725,0.235969,-0.157562,0.236228,0.317419,-0.030473,0.205055,0.295221
0.030756,0.179693,0.108190,-0.020337,-0.179434,0.095964,-0.015942,-0.135914,0.019110,0.025811,0.000562,0.026350,-0.040199,-0.199092,0.090473,-0.004891,0.024877,0.034629,-0.024909,0.032337,0.033960,-0.009495,0.604776,0.133441,0.049224,0.186520,0.006281,0.079364,0.274920,-0.006382,-0.044174,0.236587,0.000289,-0.118355,0.153548,0.265721,-0.174041,0.245091,0.332751,-0.044278,0.241352,0.310136
0.039151,0.161715,0.112602,-0.017152,-0.203287,0.098902,-0.020960,-0.112661,0.015200,0.031481,-0.001637,0.020441,-0.044340,-0.252865,0.091299,0.005089,0.071944,0.019658,-0.031525,0.032696,0.021745,-0.005482,0.637237,0.146622,0.035213,0.155607,0.004827,0.088701,0.286031,0.004293,-0.042924,0.242466,0.052248,-0.104698,0.132653,0.294794,-0.189505,0.245990,0.340772,-0.061254,0.271077,0.318690
0.051965,0.142529,0.123144,-0.013464,-0.247372,0.106793,-0.029808,-0.086080,0.014104,0.035893,-0.006157,0.016983,-0.058593,-0.335811,0.094435,0.012939,0.160305,0.006027,-0.049915,0.031519,0.013475,-0.000425,0.685004,0.154897,0.021492,0.133963,-0.002859,0.100782,0.312169,0.008116,-0.033217,0.265770,0.096542,-0.086006,0.122600,0.320113,-0.203984,0.258064,0.338688,-0.082815,0.311703,0.316837
0.066464,0.126735,0.139626,-0.007835,-0.306463,0.120068,-0.041366,-0.050701,0.017669,0.040640,-0.007952,0.017798,-0.075276,-0.429027,0.101641,0.021163,0.259134,-0.005877,-0.067137,0.030484,0.007617,0.004836,0.740140,0.161800,0.007499,0.113085,-0.013357,0.114656,0.344779,0.007528,-0.014086,0.300083,0.133405,-0.063959,0.115679,0.345087,-0.218751,0.273032,0.329897,-0.111612,0.353861,0.306551
0.079776,0.118902,0.161782,0.001175,-0.375245,0.138851,-0.054393,-0.000953,0.027449,0.047442,-0.001850,0.024428,-0.086760,-0.513584,0.114343,0.032630,0.337531,-0.016017,-0.069917,0.031164,0.002284,0.009402,0.794678,0.170886,-0.008226,0.084314,-0.023291,0.128782,0.375219,0.005331,0.014350,0.338624,0.164630,-0.039665,0.104445,0.373048,-0.234408,0.282590,0.317359,-0.149253,0.388858,0.289223
0.093165,0.113066,0.185474,0.017064,-0.479327,0.158976,-0.074154,0.079892,0.039452,0.056557,0.006389,0.031446,-0.101032,-0.611999,0.126202,0.044488,0.412444,-0.033374,-0.067539,0.030897,-0.010374,0.017385,0.867759,0.183123,-0.022563,0.066254,-0.031631,0.146549,0.421893,0.002841,0.055555,0.400898,0.191439,-0.009023,0.108989,0.404592,-0.246438,0.305979,0.300605,-0.191264,0.436142,0.263289
0.099878,0.112097,0.198884,0.033027,-0.566756,0.169565,-0.089215,0.151326,0.046633,0.065020,0.012586,0.034373,-0.109580,-0.675277,0.129604,0.052888,0.446136,-0.050794,-0.059091,0.029497,-0.025549,0.023426,0.922653,0.192509,-0.042337,0.022321,-0.044057,0.161669,0.447399,-0.004441,0.101727,0.449331,0.210145,0.022832,0.093658,0.433349,-0.259920,0.307333,0.272500,-0.241369,0.460417,0.221095
0.098902,0.126277,0.213959,0.045838,-0.663270,0.181417,-0.108941,0.224945,0.053049,0.058521,0.028462,0.037371,-0.112332,-0.718372,0.136848,0.064536,0.468815,-0.063119,-0.036736,0.035897,-0.036787,0.031367,1.011892,0.197339,-0.065754,0.006297,-0.061675,0.176718,0.503839,-0.015665,0.152603,0.534287,0.222891,0.059872,0.111516,0.457224,-0.271678,0.340912,0.231974,-0.293597,0.516521,0.162022
0.093109,0.150501,0.224920,0.056593,-0.743905,0.189403,-0.122827,0.278508,0.054977,0.049604,0.045236,0.037367,-0.109692,-0.748687,0.142025,0.076470,0.473392,-0.067699,-0.010550,0.041270,-0.041410,0.038066,1.103747,0.201577,-0.097464,-0.011323,-0.079538,0.187837,0.559281,-0.022719,0.199959,0.620736,0.239064,0.097849,0.130317,0.480398,-0.287040,0.377317,0.185589,-0.349285,0.575405,0.094157
0.085355,0.179852,0.225673,0.066201,-0.783538,0.188203,-0.120255,0.289807,0.048599,0.050892,0.054140,0.031110,-0.101648,-0.773533,0.138684,0.085748,0.452874,-0.062395,0.009500,0.036851,-0.037228,0.040884,1.166461,0.209197,-0.141875,-0.059257,-0.092640,0.191428,0.582160,-0.017652,0.236528,0.673103,0.268131,0.133451,0.116477,0.506997,-0.311545,0.387040,0.142744,-0.410115,0.607875,0.029482
0.076127,0.230825,0.214228,0.075243,-0.820630,0.174371,-0.119470,0.292641,0.043678,0.042453,0.059439,0.026787,-0.095240,-0.804760,0.121980,0.091456,0.428530,-0.063457,0.026264,0.031475,-0.039639,0.043783,1.253295,0.198458,-0.195476,-0.080866,-0.121787,0.191483,0.626063,-0.018347,0.263106,0.741142,0.294197,0.169256,0.121048,0.515932,-0.344038,0.425308,0.087294,-0.471801,0.669907,-0.045449
0.069971,0.277807,0.196332,0.081397,-0.836781,0.153460,-0.117959,0.285566,0.041040,0.031473,0.058528,0.025010,-0.091007,-0.827151,0.097499,0.094592,0.412077,-0.072483,0.035104,0.027389,-0.049700,0.042959,1.320621,0.175334,-0.260170,-0.116428,-0.160547,0.185375,0.648150,-0.016891,0.275697,0.779234,0.327759,0.202080,0.099084,0.513344,-0.388944,0.449973,0.029789,-0.537496,0.720753,-0.117970
0.064592,0.337839,0.171364,0.095176,-0.854076,0.126911,-0.114797,0.284044,0.045336,0.020749,0.056790,0.029894,-0.082333,-0.865683,0.065559,0.091351,0.387325,-0.057917,0.039778,0.019979,-0.036432,0.036472,1.379626,0.162730,-0.334853,-0.151461,-0.185560,0.173084,0.661185,0.009388,0.274753,0.799106,0.393894,0.231720,0.062254,0.521924,-0.446988,0.473826,-0.004621,-0.608051,0.774977,-0.162235
0.061962,0.400943,0.139149,0.110400,-0.863367,0.093075,-0.112981,0.287273,0.049569,0.014766,0.054759,0.034291,-0.068853,-0.907531,0.026440,0.087155,0.361687,-0.038718,0.043994,0.017298,-0.018867,0.026171,1.429247,0.146436,-0.412177,-0.184282,-0.211526,0.159865,0.667056,0.043931,0.266687,0.803563,0.477272,0.263221,0.012114,0.526794,-0.512574,0.497568,-0.031835,-0.678832,0.834446,-0.195432
0.064536,0.457049,0.099262,0.120298,-0.855672,0.049705,-0.115969,0.294142,0.046241,0.017687,0.052841,0.030538,-0.051077,-0.939977,-0.019981,0.086908,0.342417,-0.034185,0.051300,0.027304,-0.016275,0.014117,1.468459,0.111963,-0.485081,-0.214417,-0.252934,0.151198,0.668336,0.068039,0.259687,0.798145,0.558000,0.302382,-0.047880,0.512361,-0.579776,0.522719,-0.069630,-0.745954,0.900572,-0.238145
0.067938,0.529664,0.055370,0.135780,-0.855491,0.002637,-0.116667,0.290482,0.045521,0.026646,0.046883,0.029579,-0.025022,-0.984227,-0.069212,0.085748,0.324440,-0.013487,0.057861,0.041626,0.002337,-0.008029,1.505970,0.060829,-0.557750,-0.233408,-0.308968,0.141473,0.677062,0.078091,0.251654,0.799918,0.629292,0.342372,-0.103860,0.479369,-0.653960,0.560790,-0.120560,-0.818358,0.983575,-0.297028
0.070584,0.582422,0.029379,0.149846,-0.862905,-0.025928,-0.113693,0.278279,0.045952,0.038222,0.040060,0.030164,-0.002392,-1.018078,-0.099613,0.084635,0.316864,0.009990,0.060727,0.053238,0.024504,-0.030330,1.522964,0.019433,-0.618693,-0.261914,-0.353731,0.141367,0.676910,0.094732,0.259136,0.799278,0.707660,0.391993,-0.170648,0.453344,-0.724084,0.594088,-0.159365,-0.891478,1.064195,-0.350664
0.083177,0.622660,0.007523,0.155940,-0.885148,-0.057493,-0.121518,0.288184,0.029416,0.047695,0.041506,0.012892,0.017933,-1.052614,-0.130581,0.076909,0.309425,0.034158,0.063242,0.060172,0.047669,-0.059747,1.495372,-0.026061,-0.677205,-0.326284,-0.400913,0.141295,0.645422,0.099522,0.279370,0.781350,0.771127,0.438112,-0.270897,0.421703,-0.797815,0.596405,-0.198125,-0.981082,1.115375,-0.414017
0.095102,0.657821,-0.006356,0.163791,-0.927010,-0.081679,-0.133580,0.319226,0.013174,0.055287,0.050110,-0.004752,0.030698,-1.095256,-0.157277,0.065726,0.310449,0.050675,0.057891,0.061719,0.063965,-0.084814,1.447632,-0.061519,-0.725094,-0.404404,-0.436845,0.149001,0.607971,0.102140,0.326993,0.776881,0.826963,0.486980,-0.380919,0.398105,-0.863875,0.585635,-0.220334,-1.084233,1.155020,-0.470130
0.096127,0.695373,-0.007868,0.182185,-0.993378,-0.087106,-0.144013,0.370631,0.014959,0.060339,0.064866,-0.004768,0.030115,-1.153306,-0.175184,0.053261,0.328422,0.051212,0.036529,0.057360,0.065584,-0.092005,1.404226,-0.074104,-0.754707,-0.473398,-0.448385,0.172608,0.588114,0.113689,0.412220,0.810538,0.884589,0.544940,-0.477574,0.397096,-0.909792,0.579720,-0.214259,-1.191097,1.200958,-0.504439
0.093649,0.741823,-0.007961,0.198989,-1.073362,-0.091661,-0.163345,0.440244,0.018533,0.051943,0.085640,-0.003244,0.026315,-1.213252,-0.193279,0.044758,0.366586,0.039027,0.023499,0.050720,0.055702,-0.088973,1.355994,-0.084147,-0.776826,-0.544705,-0.456854,0.201928,0.573532,0.112864,0.520847,0.863832,0.920343,0.602738,-0.570249,0.396899,-0.944009,0.565002,-0.205645,-1.305611,1.237427,-0.536334
0.088992,0.773980,-0.006551,0.205196,-1.126861,-0.095457,-0.182814,0.493340,0.018727,0.033437,0.102136,-0.004161,0.021554,-1.244628,-0.206854,0.041229,0.406617,0.014387,0.022281,0.045886,0.033410,-0.077035,1.327289,-0.086414,-0.794882,-0.596404,-0.457416,0.235139,0.584116,0.106731,0.639146,0.944336,0.937418,0.658823,-0.635119,0.403115,-0.970467,0.565491,-0.196533,-1.417697,1.282876,-0.560813
0.078856,0.842524,0.000351,0.221921,-1.211527,-0.090568,-0.196576,0.539493,0.026127,0.029045,0.107349,0.001772,0.029875,-1.313259,-0.210716,0.049381,0.451212,0.007211,0.020995,0.052879,0.028234,-0.060231,1.262288,-0.083608,-0.812192,-0.686424,-0.454932,0.270293,0.559808,0.095579,0.747955,0.975682,0.931730,0.711253,-0.731156,0.413441,-0.997215,0.526868,-0.195744,-1.515546,1.274653,-0.580134
0.070039,0.914484,0.006630,0.239584,-1.298751,-0.086179,-0.209415,0.581434,0.033230,0.030611,0.105333,0.007264,0.042782,-1.387474,-0.213694,0.059017,0.490198,0.004935,0.018914,0.061966,0.027630,-0.041738,1.188998,-0.074792,-0.830012,-0.788069,-0.447994,0.307732,0.525014,0.083285,0.832819,0.968086,0.902956,0.760920,-0.836527,0.430070,-1.032453,0.478327,-0.202361,-1.589148,1.233586,-0.588892
0.069072,0.957017,0.005697,0.249449,-1.359721,-0.091965,-0.226467,0.621800,0.032133,0.029904,0.100123,0.004613,0.052890,-1.435170,-0.225474,0.060183,0.513741,-0.005377,0.015687,0.063759,0.018464,-0.024196,1.135680,-0.058676,-0.846121,-0.872684,-0.437165,0.347326,0.504128,0.072892,0.884305,0.938689,0.855301,0.809580,-0.931108,0.456785,-1.081776,0.447397,-0.215542,-1.633946,1.183731,-0.586445
0.066581,0.999130,0.012377,0.266410,-1.443239,-0.086482,-0.239677,0.674278,0.035553,0.035849,0.084089,0.005834,0.062732,-1.506023,-0.230993,0.068244,0.559447,-0.015884,0.007320,0.059994,0.010653,-0.008088,1.093137,-0.043918,-0.856518,-0.946676,-0.428902,0.388989,0.484165,0.054796,0.906561,0.878299,0.784657,0.863387,-1.031859,0.486862,-1.144322,0.421374,-0.243113,-1.652971,1.116785,-0.584310
0.064027,1.019790,0.023336,0.280100,-1.507609,-0.073888,-0.244413,0.712625,0.038463,0.043495,0.065201,0.007468,0.067793,-1.564118,-0.232378,0.075099,0.605273,-0.029191,-0.005951,0.053411,0.000257,-0.002194,1.082792,-0.036865,-0.864629,-0.983852,-0.428598,0.421631,0.483000,0.020652,0.901247,0.817459,0.694180,0.920065,-1.122413,0.516331,-1.220519,0.416188,-0.297394,-1.661320,1.060499,-0.602663
0.051309,1.054046,0.024491,0.292493,-1.568427,-0.063847,-0.247104,0.751024,0.036357,0.050700,0.031412,0.003975,0.077889,-1.631168,-0.233092,0.085997,0.627375,-0.042101,-0.013009,0.033427,-0.010424,-0.005083,1.084977,-0.034730,-0.862089,-1.004260,-0.431286,0.444737,0.470170,-0.028221,0.884333,0.741220,0.597143,0.985076,-1.216105,0.548337,-1.295213,0.413959,-0.386324,-1.663603,1.012025,-0.658433
0.037488,1.090963,0.022340,0.302621,-1.620067,-0.054934,-0.251128,0.779867,0.037448,0.053472,-0.009288,0.004196,0.088660,-1.690751,-0.233349,0.095897,0.643666,-0.053509,-0.017541,0.016053,-0.020054,-0.015162,1.098638,-0.037344,-0.834042,-1.023970,-0.436843,0.461568,0.416766,-0.089320,0.869724,0.631315,0.504860,1.056394,-1.286037,0.579159,-1.348445,0.432461,-0.524703,-1.657230,1.002216,-0.774488
0.031915,1.119500,0.022744,0.310007,-1.656892,-0.046099,-0.260399,0.789349,0.049627,0.047273,-0.049178,0.016455,0.096969,-1.726445,-0.234309,0.099837,0.671972,-0.062720,-0.023055,0.017249,-0.028044,-0.030997,1.122653,-0.044465,-0.769039,-1.062308,-0.443423,0.474870,0.295642,-0.154837,0.862956,0.464106,0.427900,1.121405,-1.297903,0.602252,-1.350196,0.487051,-0.719951,-1.620344,1.052558,-0.962640
0.025274,1.162351,0.020436,0.322767,-1.702412,-0.034406,-0.270478,0.797428,0.067773,0.041250,-0.086639,0.035038,0.107396,-1.774414,-0.235829,0.102904,0.687767,-0.069924,-0.027233,0.005712,-0.034043,-0.059433,1.157584,-0.055442,-0.684286,-1.111074,-0.445911,0.471045,0.123676,-0.214458,0.848312,0.255699,0.374363,1.153691,-1.245927,0.613459,-1.265639,0.554062,-0.958880,-1.512483,1.135529,-1.208574
0.020895,1.198129,0.016526,0.330533,-1.734252,-0.025203,-0.281604,0.799475,0.080655,0.033408,-0.103471,0.049336,0.114090,-1.810303,-0.240584,0.098544,0.683914,-0.079654,-0.033189,-0.012030,-0.043309,-0.086984,1.186053,-0.063471,-0.592272,-1.157576,-0.434094,0.452533,-0.065452,-0.255056,0.822986,0.036702,0.351799,1.154944,-1.179021,0.618629,-1.053542,0.565202,-1.199148,-1.277681,1.171473,-1.464325
0.011083,1.244829,0.018906,0.328111,-1.755949,-0.011031,-0.289971,0.765061,0.092149,0.020133,-0.127953,0.063480,0.118505,-1.822627,-0.231285,0.110191,0.667032,-0.092729,-0.028419,-0.023579,-0.057058,-0.115376,1.236960,-0.068825,-0.513042,-1.157473,-0.407867,0.413302,-0.210615,-0.274367,0.772376,-0.136914,0.354680,1.128018,-1.099541,0.619612,-0.743086,0.533434,-1.396233,-0.932627,1.161051,-1.679564
0.001483,1.286103,0.023586,0.319086,-1.771142,0.002261,-0.295097,0.719189,0.096125,0.008864,-0.135002,0.070790,0.120210,-1.824467,-0.218262,0.122766,0.634716,-0.104320,-0.023970,-0.033321,-0.070103,-0.139962,1.287930,-0.070523,-0.446964,-1.138380,-0.371040,0.361766,-0.329782,-0.271144,0.695328,-0.287797,0.378142,1.084682,-1.034372,0.617738,-0.404972,0.472122,-1.519527,-0.543452,1.109098,-1.820745
-0.002290,1.305508,0.026230,0.307531,-1.783392,0.009223,-0.297074,0.686688,0.086861,0.006848,-0.099569,0.065147,0.119874,-1.828868,-0.212210,0.120254,0.584698,-0.110296,-0.031856,-0.045626,-0.078555,-0.155681,1.316474,-0.067631,-0.398878,-1.119481,-0.325693,0.305676,-0.430145,-0.246910,0.598096,-0.421252,0.418537,1.008307,-0.976939,0.599389,-0.108749,0.397640,-1.564142,-0.182693,1.027832,-1.884024
-0.003337,1.295248,0.044662,0.292955,-1.796191,0.027857,-0.289728,0.627204,0.084887,0.013981,-0.064954,0.066939,0.121688,-1.818426,-0.185332,0.126100,0.542854,-0.099149,-0.033406,-0.035845,-0.070510,-0.163760,1.317586,-0.055644,-0.387110,-1.081624,-0.274683,0.244967,-0.475668,-0.203678,0.487372,-0.492383,0.478234,0.827435,-0.866349,0.529913,0.117239,0.306918,-1.546647,0.113481,0.915820,-1.889935
-0.000558,1.260494,0.069430,0.277881,-1.803658,0.049944,-0.283247,0.569602,0.089008,0.020663,-0.049124,0.074154,0.123341,-1.798303,-0.152817,0.134391,0.530364,-0.081787,-0.031288,-0.008506,-0.055688,-0.161194,1.290823,-0.039189,-0.423637,-1.000970,-0.230095,0.184608,-0.429045,-0.153685,0.382258,-0.451133,0.552553,0.461136,-0.624718,0.355503,0.279002,0.160460,-1.493660,0.339180,0.742010,-1.870649
-0.012741,1.175350,0.077391,0.248086,-1.792569,0.062211,-0.274209,0.535368,0.073606,0.016462,-0.026095,0.061554,0.107066,-1.764620,-0.133566,0.133860,0.499450,-0.082317,-0.045636,0.014249,-0.059236,-0.125796,1.192964,-0.005767,-0.482371,-0.925387,-0.188729,0.154935,-0.336402,-0.089270,0.325545,-0.333138,0.657365,-0.090461,-0.269156,0.076843,0.397538,-0.128258,-1.386722,0.503017,0.435241,-1.811660
-0.030938,1.076848,0.078815,0.215607,-1.773047,0.074181,-0.268085,0.521442,0.059532,0.005600,-0.010247,0.049931,0.085513,-1.732938,-0.118127,0.132858,0.469015,-0.086852,-0.058995,0.030693,-0.066377,-0.074396,1.079729,0.031105,-0.559814,-0.843545,-0.163075,0.147870,-0.199924,-0.020794,0.319672,-0.134508,0.786539,-0.750969,0.177514,-0.254921,0.422871,-0.504992,-1.195253,0.544121,0.067656,-1.685092
-0.045851,1.002059,0.083309,0.193112,-1.755004,0.096696,-0.269989,0.524939,0.067515,-0.007732,-0.015873,0.059799,0.071786,-1.718919,-0.095681,0.139798,0.457922,-0.080685,-0.053999,0.039031,-0.061629,-0.025447,1.006956,0.059541,-0.642597,-0.759883,-0.161252,0.152333,-0.045980,0.046748,0.354641,0.117552,0.934998,-1.351530,0.606756,-0.534590,0.323039,-0.844829,-0.886152,0.426379,-0.220625,-1.456692
-0.066743,0.904621,0.088605,0.163615,-1.735918,0.122530,-0.260581,0.511879,0.073350,-0.012591,-0.035007,0.067602,0.048738,-1.699590,-0.073555,0.145031,0.439425,-0.076350,-0.057785,0.041343,-0.058668,0.038401,0.905787,0.090759,-0.690492,-0.775657,-0.161318,0.183129,0.002088,0.130027,0.441398,0.293757,1.112993,-1.688716,0.788334,-0.652943,0.158085,-1.120720,-0.468636,0.213263,-0.400472,-1.132378
-0.083199,0.833190,0.091984,0.138300,-1.725724,0.141335,-0.248627,0.488304,0.075946,-0.010209,-0.058400,0.072045,0.028166,-1.684712,-0.062495,0.145567,0.422771,-0.077182,-0.069056,0.036559,-0.060477,0.084892,0.826935,0.108854,-0.723002,-0.823754,-0.171782,0.198598,-0.005749,0.209085,0.524324,0.429573,1.287704,-1.706189,0.707818,-0.611023,-0.008768,-1.231662,-0.066810,-0.018711,-0.387910,-0.827355
-0.091228,0.737685,0.084279,0.113580,-1.688551,0.140832,-0.226645,0.486376,0.059744,0.002801,-0.063994,0.057388,0.013380,-1.660254,-0.063474,0.144242,0.417515,-0.085076,-0.073868,0.031944,-0.068989,0.136583,0.733847,0.128358,-0.708107,-0.898990,-0.173593,0.211379,-0.079033,0.285621,0.590643,0.489069,1.441717,-1.423239,0.392213,-0.453859,-0.070709,-1.241204,0.205173,-0.140316,-0.281392,-0.639820
-0.089715,0.644796,0.076724,0.095952,-1.635395,0.134240,-0.208290,0.490830,0.045439,0.012082,-0.057673,0.044584,0.006300,-1.619277,-0.069164,0.138874,0.419708,-0.092685,-0.077086,0.033168,-0.077185,0.176330,0.643576,0.141417,-0.652098,-0.956191,-0.164694,0.202301,-0.185030,0.336975,0.593203,0.470095,1.528531,-0.983515,0.002663,-0.262471,-0.014197,-1.192179,0.287164,-0.112954,-0.166917,-0.610580
-0.077387,0.581181,0.080507,0.091327,-1.577360,0.135920,-0.206797,0.486370,0.054056,0.003109,-0.045635,0.054319,0.008884,-1.554951,-0.071629,0.128116,0.425313,-0.092425,-0.082800,0.045882,-0.077714,0.186214,0.572872,0.141536,-0.564834,-0.969357,-0.146600,0.162269,-0.300446,0.342528,0.498446,0.361186,1.510868,-0.536795,-0.313981,-0.097707,0.123786,-1.113793,0.213311,0.049544,-0.108224,-0.687908
-0.065283,0.497056,0.077371,0.083696,-1.476288,0.130161,-0.199693,0.477247,0.055795,-0.007990,-0.045040,0.057237,0.010535,-1.467886,-0.078599,0.120917,0.425970,-0.098642,-0.088457,0.057674,-0.084738,0.173928,0.483147,0.134645,-0.448319,-0.966616,-0.110146,0.114238,-0.439177,0.298772,0.326247,0.131711,1.380991,-0.169514,-0.545512,0.025631,0.296596,-1.070306,0.078736,0.310395,-0.186859,-0.772084
-0.059460,0.434465,0.068881,0.074406,-1.382879,0.122056,-0.192900,0.467977,0.053590,-0.017745,-0.056164,0.056186,0.010902,-1.401707,-0.085359,0.122408,0.421201,-0.107319,-0.089996,0.062705,-0.094015,0.145947,0.419683,0.123256,-0.315720,-0.896021,-0.059170,0.079908,-0.525447,0.204971,0.111523,-0.138937,1.150429,0.081419,-0.659553,0.105082,0.442765,-1.017318,-0.042054,0.602423,-0.352301,-0.797452
