joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.002039,-0.048969,-0.028185,0.083222,-0.097577,-0.009075,0.202507,-0.109642,0.252989,0.132307,0.185533,-0.376055,-0.516122,-0.110391,-0.132390,0.568704,-0.511818,-0.071144,0.073997,-0.237517,0.490838,0.104318,0.120317,-0.071382,0.071382,0.186554,0.186554,-0.110345,-0.110345
0.008539,-0.036464,-0.027517,0.084522,-0.096003,-0.008963,0.202405,-0.110845,0.240890,0.131774,0.181254,-0.363295,-0.502652,-0.113608,-0.134123,0.565314,-0.509341,-0.072521,0.073544,-0.227967,0.484432,0.088205,0.103296,-0.061864,0.061864,0.191668,0.191668,-0.111962,-0.111962
0.018132,-0.025355,-0.026760,0.086202,-0.093943,-0.008929,0.203037,-0.111298,0.229431,0.131499,0.177006,-0.351719,-0.490399,-0.116826,-0.135434,0.562535,-0.506486,-0.073648,0.072914,-0.218695,0.478129,0.072625,0.086957,-0.052422,0.052422,0.196872,0.196872,-0.113619,-0.113619
0.027317,-0.014757,-0.026052,0.087910,-0.091944,-0.008992,0.203992,-0.111505,0.218306,0.131275,0.172877,-0.341123,-0.479208,-0.120060,-0.136718,0.560286,-0.503349,-0.074636,0.072374,-0.209646,0.472033,0.057491,0.071211,-0.043138,0.043138,0.202095,0.202095,-0.115349,-0.115349
0.035686,-0.005183,-0.025443,0.089674,-0.090064,-0.009247,0.205589,-0.111220,0.207850,0.131155,0.168985,-0.331337,-0.468945,-0.123326,-0.137948,0.558481,-0.500025,-0.075350,0.072013,-0.200782,0.466188,0.042715,0.055999,-0.034095,0.034095,0.207208,0.207208,-0.117176,-0.117176
0.043250,0.003412,-0.025033,0.091330,-0.088237,-0.009729,0.207315,-0.110708,0.198237,0.131163,0.165626,-0.322241,-0.459498,-0.126492,-0.139146,0.557039,-0.496603,-0.075797,0.071600,-0.192105,0.460575,0.028228,0.041280,-0.025350,0.025350,0.212065,0.212065,-0.119121,-0.119121
0.050413,0.011517,-0.024724,0.092931,-0.086436,-0.010324,0.209104,-0.110084,0.189045,0.131235,0.162533,-0.313769,-0.450765,-0.129609,-0.140329,0.555879,-0.493161,-0.076111,0.071160,-0.183649,0.455125,0.013985,0.027030,-0.016928,0.016928,0.216537,0.216537,-0.121219,-0.121219
0.056637,0.018168,-0.024511,0.094367,-0.084969,-0.011083,0.210731,-0.109373,0.181293,0.131823,0.160368,-0.305889,-0.442656,-0.132554,-0.141805,0.554926,-0.489764,-0.076096,0.070756,-0.175487,0.449744,-0.000022,0.013249,-0.008840,0.008840,0.220533,0.220533,-0.123515,-0.123515
0.062503,0.024328,-0.024311,0.095724,-0.083584,-0.011876,0.212307,-0.108666,0.173952,0.132399,0.158554,-0.298589,-0.435088,-0.135353,-0.143210,0.554109,-0.486462,-0.076043,0.070327,-0.167708,0.444338,-0.013767,-0.000037,-0.001098,0.001098,0.224007,0.224007,-0.126057,-0.126057
0.067651,0.029504,-0.024138,0.096923,-0.082364,-0.012740,0.213782,-0.107970,0.167436,0.132949,0.157444,-0.291853,-0.427986,-0.137861,-0.144475,0.553362,-0.483291,-0.075914,0.069848,-0.160406,0.438837,-0.027195,-0.012776,0.006263,-0.006263,0.226950,0.226950,-0.128880,-0.128880
0.072072,0.033969,-0.024127,0.097960,-0.081315,-0.013616,0.214934,-0.107589,0.161641,0.133558,0.156751,-0.285659,-0.421286,-0.139871,-0.145716,0.552623,-0.480283,-0.075799,0.069269,-0.153660,0.433209,-0.040235,-0.024902,0.013185,-0.013185,0.229380,0.229380,-0.131991,-0.131991
0.076131,0.038078,-0.024197,0.098915,-0.080351,-0.014498,0.215926,-0.107365,0.156206,0.134198,0.156266,-0.279969,-0.414936,-0.141631,-0.146944,0.551841,-0.477458,-0.075691,0.068639,-0.147522,0.427456,-0.052811,-0.036357,0.019604,-0.019604,0.231340,0.231340,-0.135362,-0.135362
0.079527,0.041144,-0.024288,0.099571,-0.079674,-0.015390,0.216895,-0.107064,0.151633,0.134459,0.156339,-0.274735,-0.408897,-0.142777,-0.147909,0.550976,-0.474825,-0.075869,0.068265,-0.142008,0.421610,-0.064852,-0.047104,0.025464,-0.025464,0.232897,0.232897,-0.138933,-0.138933
0.082674,0.044002,-0.024443,0.100104,-0.079115,-0.016286,0.217705,-0.106824,0.147246,0.134573,0.156436,-0.269901,-0.403135,-0.143662,-0.148790,0.550000,-0.472381,-0.076100,0.067959,-0.137102,0.415716,-0.076299,-0.057139,0.030735,-0.030735,0.234129,0.234129,-0.142624,-0.142624
0.085324,0.046446,-0.024724,0.100392,-0.078792,-0.017191,0.218194,-0.106704,0.143229,0.134394,0.156582,-0.265400,-0.397619,-0.144024,-0.149502,0.548898,-0.470102,-0.076434,0.067786,-0.132764,0.409818,-0.087117,-0.066490,0.035411,-0.035411,0.235119,0.235119,-0.146352,-0.146352
0.087790,0.048631,-0.024964,0.100522,-0.078622,-0.017902,0.218574,-0.106458,0.139685,0.134131,0.156541,-0.261162,-0.392306,-0.144225,-0.150078,0.547666,-0.467950,-0.076802,0.067665,-0.128939,0.403946,-0.097289,-0.075213,0.039510,-0.039510,0.235933,0.235933,-0.150043,-0.150043
0.090166,0.050686,-0.025184,0.100573,-0.078529,-0.018516,0.218900,-0.106151,0.136377,0.133824,0.156406,-0.257110,-0.387141,-0.144347,-0.150587,0.546304,-0.465877,-0.077187,0.067569,-0.125564,0.398114,-0.106826,-0.083382,0.043070,-0.043070,0.236608,0.236608,-0.153640,-0.153640
0.092065,0.052222,-0.025663,0.100328,-0.078505,-0.018877,0.218996,-0.105691,0.133664,0.133363,0.156522,-0.253167,-0.382061,-0.144525,-0.150979,0.544816,-0.463823,-0.077363,0.067335,-0.122567,0.392317,-0.115758,-0.091077,0.046139,-0.046139,0.237156,0.237156,-0.157107,-0.157107
0.093830,0.053636,-0.026047,0.100057,-0.078540,-0.019130,0.219081,-0.105243,0.131070,0.132871,0.156475,-0.249262,-0.377000,-0.144681,-0.151285,0.543203,-0.461717,-0.077466,0.067109,-0.119873,0.386545,-0.124130,-0.098366,0.048779,-0.048779,0.237574,0.237574,-0.160427,-0.160427
0.095328,0.054807,-0.026243,0.099734,-0.078689,-0.019166,0.219145,-0.104820,0.128716,0.132318,0.156102,-0.245321,-0.371903,-0.144792,-0.151420,0.541456,-0.459480,-0.077422,0.066900,-0.117398,0.380784,-0.131991,-0.105291,0.051058,-0.051058,0.237857,0.237857,-0.163605,-0.163605
0.096521,0.055705,-0.026462,0.099462,-0.078754,-0.019085,0.219019,-0.104601,0.126743,0.131967,0.155915,-0.241275,-0.366727,-0.144895,-0.151476,0.539556,-0.457022,-0.077274,0.066758,-0.115052,0.375028,-0.139385,-0.111858,0.053043,-0.053043,0.238012,0.238012,-0.166660,-0.166660
0.097562,0.056466,-0.026693,0.099215,-0.078777,-0.018947,0.218798,-0.104484,0.124961,0.131718,0.155822,-0.237058,-0.361447,-0.144996,-0.151494,0.537465,-0.454245,-0.077075,0.066648,-0.112739,0.369264,-0.146355,-0.118039,0.054788,-0.054788,0.238053,0.238053,-0.169630,-0.169630
0.098309,0.057091,-0.026967,0.098843,-0.078908,-0.018757,0.218537,-0.104209,0.123309,0.131253,0.155588,-0.232617,-0.356044,-0.144907,-0.151307,0.535121,-0.451051,-0.076811,0.066769,-0.110357,0.363472,-0.152931,-0.123790,0.056313,-0.056313,0.238005,0.238005,-0.172555,-0.172555
0.098997,0.057712,-0.027356,0.098518,-0.078949,-0.018583,0.218112,-0.103985,0.121717,0.130887,0.155277,-0.227921,-0.350505,-0.144929,-0.151169,0.532439,-0.447351,-0.076526,0.066877,-0.107802,0.357611,-0.159137,-0.129068,0.057589,-0.057589,0.237889,0.237889,-0.175466,-0.175466
0.099563,0.058328,-0.027977,0.098291,-0.078807,-0.018438,0.217357,-0.103863,0.120248,0.130722,0.154814,-0.222976,-0.344817,-0.145172,-0.151128,0.529310,-0.443072,-0.076195,0.066960,-0.104977,0.351616,-0.164976,-0.133844,0.058532,-0.058532,0.237732,0.237732,-0.178373,-0.178373
0.099959,0.058912,-0.028782,0.098073,-0.078761,-0.018333,0.216584,-0.103891,0.118855,0.130538,0.154347,-0.217831,-0.338973,-0.145459,-0.151206,0.525620,-0.438166,-0.075945,0.066994,-0.101801,0.345411,-0.170433,-0.138113,0.059009,-0.059009,0.237558,0.237558,-0.181257,-0.181257
0.100270,0.059479,-0.029679,0.097861,-0.078762,-0.018248,0.215803,-0.103995,0.117501,0.130343,0.153877,-0.212567,-0.332978,-0.145767,-0.151343,0.521269,-0.432624,-0.075736,0.067003,-0.098224,0.338922,-0.175471,-0.141880,0.058872,-0.058872,0.237397,0.237397,-0.184069,-0.184069
0.100545,0.059965,-0.030317,0.097756,-0.078862,-0.018292,0.214993,-0.104239,0.116394,0.130145,0.153677,-0.207288,-0.326858,-0.146229,-0.151868,0.516197,-0.426476,-0.075627,0.067067,-0.094243,0.332104,-0.180042,-0.145157,0.058004,-0.058004,0.237282,0.237282,-0.186750,-0.186750
0.100753,0.060393,-0.030884,0.097620,-0.078977,-0.018339,0.214249,-0.104489,0.115394,0.130028,0.153552,-0.202104,-0.320675,-0.146667,-0.152481,0.510403,-0.419809,-0.075549,0.067150,-0.089906,0.324968,-0.184092,-0.147955,0.056373,-0.056373,0.237248,0.237248,-0.189250,-0.189250
0.100828,0.060706,-0.031309,0.097421,-0.079121,-0.018394,0.213635,-0.104748,0.114606,0.130071,0.153578,-0.197121,-0.314523,-0.147059,-0.153268,0.503966,-0.412771,-0.075533,0.067272,-0.085312,0.317597,-0.187574,-0.150282,0.054073,-0.054073,0.237320,0.237320,-0.191556,-0.191556
0.100768,0.060872,-0.031867,0.097288,-0.079313,-0.018398,0.212815,-0.105138,0.113957,0.130220,0.153824,-0.192430,-0.308525,-0.147340,-0.154343,0.497038,-0.405571,-0.075474,0.067232,-0.080603,0.310153,-0.190457,-0.152151,0.051334,-0.051334,0.237508,0.237508,-0.193711,-0.193711
0.100642,0.060966,-0.032492,0.097189,-0.079530,-0.018377,0.211892,-0.105593,0.113379,0.130422,0.154181,-0.188105,-0.302823,-0.147567,-0.155562,0.489831,-0.398469,-0.075392,0.067110,-0.075952,0.302861,-0.192727,-0.153574,0.048500,-0.048500,0.237802,0.237802,-0.195808,-0.195808
0.100278,0.060803,-0.032569,0.097036,-0.079677,-0.018121,0.211259,-0.105713,0.112774,0.130730,0.154719,-0.184195,-0.297557,-0.148024,-0.156732,0.482595,-0.391746,-0.075213,0.066985,-0.071538,0.295974,-0.194407,-0.154574,0.045965,-0.045965,0.238178,0.238178,-0.197973,-0.197973
0.099981,0.060599,-0.032748,0.096887,-0.079793,-0.017794,0.210695,-0.105768,0.112111,0.131016,0.155230,-0.180732,-0.292852,-0.148444,-0.157750,0.475577,-0.385668,-0.075109,0.066853,-0.067527,0.289724,-0.195555,-0.155181,0.044089,-0.044089,0.238601,0.238601,-0.200340,-0.200340
0.099817,0.060312,-0.033134,0.096743,-0.079847,-0.017322,0.210264,-0.105690,0.111331,0.131256,0.155687,-0.177727,-0.288803,-0.148793,-0.158463,0.468992,-0.380452,-0.075155,0.066709,-0.064045,0.284282,-0.196270,-0.155449,0.043123,-0.043123,0.239034,0.239034,-0.203026,-0.203026
0.099666,0.060055,-0.033504,0.096582,-0.079988,-0.016817,0.209963,-0.105674,0.110550,0.131343,0.156083,-0.175186,-0.285458,-0.148914,-0.159081,0.462996,-0.376241,-0.075366,0.066782,-0.061165,0.279729,-0.196682,-0.155458,0.043169,-0.043169,0.239447,0.239447,-0.206116,-0.206116
0.099520,0.059813,-0.033865,0.096412,-0.080173,-0.016295,0.209726,-0.105689,0.109770,0.131355,0.156448,-0.173102,-0.282815,-0.148922,-0.159650,0.457676,-0.373097,-0.075659,0.066962,-0.058900,0.276054,-0.196934,-0.155322,0.044173,-0.044173,0.239817,0.239817,-0.209650,-0.209650
0.099557,0.059703,-0.034356,0.096343,-0.080304,-0.015812,0.209504,-0.105752,0.109080,0.131646,0.156886,-0.171462,-0.280820,-0.148961,-0.160230,0.453053,-0.371002,-0.076379,0.067092,-0.057208,0.273178,-0.197166,-0.155180,0.045960,-0.045960,0.240135,0.240135,-0.213620,-0.213620
0.099771,0.059722,-0.034818,0.096224,-0.080475,-0.015337,0.209342,-0.105764,0.108354,0.131865,0.157329,-0.170238,-0.279379,-0.148962,-0.160781,0.449092,-0.369879,-0.077076,0.067230,-0.056009,0.270975,-0.197497,-0.155175,0.048273,-0.048273,0.240396,0.240396,-0.217966,-0.217966
0.100339,0.059997,-0.035223,0.096005,-0.080723,-0.014881,0.209303,-0.105674,0.107554,0.131942,0.157779,-0.169386,-0.278370,-0.148885,-0.161277,0.445729,-0.369603,-0.077729,0.067384,-0.055202,0.269304,-0.198016,-0.155440,0.050827,-0.050827,0.240602,0.240602,-0.222579,-0.222579
0.101041,0.060308,-0.035426,0.095816,-0.081031,-0.014458,0.209252,-0.105688,0.106883,0.132070,0.158375,-0.168850,-0.277666,-0.148906,-0.161790,0.442883,-0.370028,-0.078207,0.067496,-0.054677,0.268030,-0.198778,-0.156078,0.053354,-0.053354,0.240751,0.240751,-0.227311,-0.227311
0.101809,0.060637,-0.035529,0.095641,-0.081369,-0.014052,0.209197,-0.105755,0.106276,0.132223,0.159043,-0.168560,-0.277139,-0.148976,-0.162311,0.440473,-0.370994,-0.078598,0.067586,-0.054334,0.267039,-0.199807,-0.157148,0.055627,-0.055627,0.240834,0.240834,-0.231993,-0.231993
0.102595,0.061341,-0.035451,0.095469,-0.081523,-0.013684,0.208763,-0.106121,0.105851,0.132737,0.159663,-0.168441,-0.276679,-0.149141,-0.162726,0.438422,-0.372351,-0.078629,0.067580,-0.054087,0.266241,-0.201094,-0.158665,0.057492,-0.057492,0.240838,0.240838,-0.236463,-0.236463
0.103454,0.062168,-0.035318,0.095362,-0.081674,-0.013304,0.208284,-0.106541,0.105462,0.133270,0.160274,-0.168418,-0.276198,-0.149377,-0.163115,0.436663,-0.373960,-0.078631,0.067587,-0.053867,0.265581,-0.202604,-0.160599,0.058875,-0.058875,0.240744,0.240744,-0.240578,-0.240578
0.104459,0.063244,-0.035076,0.095383,-0.081820,-0.012902,0.207714,-0.107069,0.105144,0.133838,0.160867,-0.168428,-0.275637,-0.149754,-0.163449,0.435145,-0.375709,-0.078574,0.067619,-0.053624,0.265029,-0.204286,-0.162890,0.059788,-0.059788,0.240533,0.240533,-0.244233,-0.244233
0.105475,0.064352,-0.034643,0.095522,-0.081945,-0.012544,0.206994,-0.107700,0.104789,0.134208,0.161403,-0.168426,-0.274972,-0.150231,-0.163681,0.433833,-0.377518,-0.078493,0.067668,-0.053330,0.264582,-0.206085,-0.165457,0.060328,-0.060328,0.240185,0.240185,-0.247361,-0.247361
0.106498,0.065475,-0.034116,0.095722,-0.082060,-0.012207,0.206198,-0.108382,0.104415,0.134478,0.161910,-0.168386,-0.274214,-0.150757,-0.163860,0.432706,-0.379338,-0.078400,0.067725,-0.052974,0.264254,-0.207950,-0.168212,0.060658,-0.060658,0.239681,0.239681,-0.249938,-0.249938
0.107615,0.066709,-0.033615,0.095837,-0.082055,-0.011974,0.205600,-0.108936,0.103997,0.134698,0.162468,-0.168305,-0.273394,-0.151315,-0.164430,0.431758,-0.381144,-0.078269,0.067870,-0.052567,0.264055,-0.209837,-0.171064,0.060970,-0.060970,0.239003,0.239003,-0.251975,-0.251975
0.108835,0.067987,-0.033103,0.095942,-0.082094,-0.011805,0.205096,-0.109584,0.103582,0.134827,0.163010,-0.168195,-0.272555,-0.151874,-0.164979,0.430988,-0.382924,-0.078237,0.068009,-0.052134,0.263989,-0.211705,-0.173923,0.061443,-0.061443,0.238131,0.238131,-0.253507,-0.253507
0.110260,0.069352,-0.032570,0.096029,-0.082219,-0.011763,0.204778,-0.110420,0.103172,0.134776,0.163520,-0.168076,-0.271739,-0.152434,-0.165488,0.430394,-0.384665,-0.078400,0.068135,-0.051704,0.264038,-0.213519,-0.176709,0.062195,-0.062195,0.237051,0.237051,-0.254588,-0.254588
0.111636,0.070680,-0.032073,0.096030,-0.082386,-0.011777,0.204510,-0.111266,0.102795,0.134586,0.163928,-0.167974,-0.270983,-0.152812,-0.166159,0.429969,-0.386347,-0.078582,0.068224,-0.051302,0.264173,-0.215242,-0.179355,0.063252,-0.063252,0.235757,0.235757,-0.255279,-0.255279
0.112987,0.071988,-0.031595,0.095988,-0.082574,-0.011818,0.204268,-0.112117,0.102435,0.134327,0.164286,-0.167915,-0.270312,-0.153100,-0.166911,0.429703,-0.387944,-0.078773,0.068294,-0.050936,0.264353,-0.216840,-0.181817,0.064546,-0.064546,0.234254,0.234254,-0.255653,-0.255653
0.113972,0.073257,-0.031224,0.096069,-0.082740,-0.011891,0.203845,-0.113191,0.102061,0.134182,0.164711,-0.167919,-0.269739,-0.153146,-0.167568,0.429586,-0.389425,-0.078904,0.068263,-0.050595,0.264541,-0.218289,-0.184079,0.065932,-0.065932,0.232551,0.232551,-0.255785,-0.255785
0.114794,0.074500,-0.030888,0.096163,-0.082848,-0.011953,0.203374,-0.114257,0.101640,0.134079,0.164959,-0.168004,-0.269267,-0.153149,-0.168127,0.429609,-0.390759,-0.079002,0.068258,-0.050246,0.264706,-0.219576,-0.186160,0.067218,-0.067218,0.230652,0.230652,-0.255752,-0.255752
0.115290,0.075692,-0.030622,0.096281,-0.082840,-0.011992,0.202810,-0.115303,0.101124,0.134056,0.164854,-0.168177,-0.268891,-0.153064,-0.168489,0.429767,-0.391920,-0.079033,0.068306,-0.049835,0.264824,-0.220709,-0.188110,0.068201,-0.068201,0.228541,0.228541,-0.255625,-0.255625
0.115650,0.076776,-0.030226,0.096455,-0.082813,-0.012004,0.202208,-0.116244,0.100586,0.134056,0.164574,-0.168436,-0.268603,-0.152899,-0.168571,0.430057,-0.392876,-0.078990,0.068411,-0.049288,0.264877,-0.221721,-0.189999,0.068692,-0.068692,0.226186,0.226186,-0.255454,-0.255454
0.115940,0.077806,-0.029765,0.096656,-0.082777,-0.012004,0.201589,-0.117133,0.100038,0.134065,0.164207,-0.168763,-0.268401,-0.152692,-0.168512,0.430471,-0.393588,-0.078910,0.068544,-0.048513,0.264852,-0.222668,-0.191900,0.068542,-0.068542,0.223555,0.223555,-0.255275,-0.255275
0.116139,0.078868,-0.029150,0.096786,-0.082593,-0.012039,0.200921,-0.117712,0.099615,0.134125,0.163069,-0.169126,-0.268287,-0.152554,-0.167906,0.430998,-0.394006,-0.078805,0.068906,-0.047412,0.264746,-0.223623,-0.193875,0.067670,-0.067670,0.220640,0.220640,-0.255109,-0.255109
0.116228,0.079851,-0.028580,0.096867,-0.082371,-0.012149,0.200190,-0.118132,0.099181,0.134236,0.161886,-0.169480,-0.268264,-0.152305,-0.167306,0.431616,-0.394079,-0.078717,0.069262,-0.045906,0.264569,-0.224650,-0.195958,0.066093,-0.066093,0.217491,0.217491,-0.254965,-0.254965
0.116098,0.080677,-0.028097,0.096854,-0.082072,-0.012410,0.199333,-0.118232,0.098727,0.134454,0.160613,-0.169769,-0.268325,-0.151833,-0.166719,0.432294,-0.393770,-0.078661,0.069606,-0.043960,0.264356,-0.225782,-0.198143,0.063941,-0.063941,0.214231,0.214231,-0.254846,-0.254846
0.115846,0.081363,-0.027869,0.096948,-0.081793,-0.012722,0.198874,-0.118222,0.098532,0.134733,0.159675,-0.169946,-0.268450,-0.151001,-0.166499,0.432990,-0.393083,-0.078599,0.069953,-0.041627,0.264153,-0.227002,-0.200369,0.061454,-0.061454,0.211049,0.211049,-0.254746,-0.254746
0.115533,0.081979,-0.027767,0.097094,-0.081524,-0.013062,0.198615,-0.118157,0.098466,0.135044,0.158904,-0.169989,-0.268603,-0.149990,-0.166461,0.433654,-0.392103,-0.078533,0.070300,-0.039080,0.264006,-0.228232,-0.202515,0.058942,-0.058942,0.208164,0.208164,-0.254658,-0.254658
0.115421,0.082621,-0.027388,0.097476,-0.081160,-0.013601,0.199575,-0.117660,0.098579,0.135944,0.158354,-0.169917,-0.268750,-0.149288,-0.166909,0.434230,-0.391005,-0.078385,0.071135,-0.036623,0.263934,-0.229347,-0.204400,0.056731,-0.056731,0.205793,0.205793,-0.254579,-0.254579
0.115327,0.083210,-0.027254,0.097834,-0.080806,-0.014187,0.200816,-0.117001,0.098639,0.136701,0.157921,-0.169796,-0.268861,-0.148458,-0.167491,0.434657,-0.390045,-0.078159,0.072036,-0.034652,0.263923,-0.230202,-0.205819,0.055096,-0.055096,0.204112,0.204112,-0.254514,-0.254514
0.115269,0.083696,-0.027613,0.098142,-0.080474,-0.014865,0.202618,-0.116019,0.098597,0.137172,0.157722,-0.169706,-0.268920,-0.147372,-0.168342,0.434886,-0.389482,-0.077776,0.073067,-0.033547,0.263934,-0.230667,-0.206585,0.054232,-0.054232,0.203242,0.203242,-0.254476,-0.254476
