body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.006175,0.002725,0.001100,-0.005563,0.002756,0.001116,-0.006651,0.000748,0.001023,-0.004906,-0.000163,0.000624,-0.009132,0.002730,0.001020,-0.004973,0.001318,0.001011,-0.003765,0.000652,0.000798,-0.005606,0.002814,0.001165,0.000907,0.002620,0.000635,-0.010104,0.047090,0.027560,-0.004095,0.085886,0.019874,-0.003292,0.002762,0.001086,-0.000833,0.026821,-0.010765,-0.009448,0.085732,0.019670
-0.008375,0.003925,0.001300,-0.007661,0.004056,0.001397,-0.007564,0.002292,0.001268,-0.005506,0.001503,0.000816,-0.011448,0.004031,0.001131,-0.007122,0.002295,0.001137,-0.005124,0.001263,0.000811,-0.007773,0.003989,0.001368,-0.000084,0.003786,0.000730,-0.011673,0.047913,0.027754,-0.007162,0.090805,0.015811,-0.004798,0.003945,0.001253,-0.003200,0.032668,-0.013001,-0.012710,0.090711,0.015597
-0.010850,0.000700,0.000150,-0.010393,0.000987,0.000381,-0.009748,-0.000317,0.000257,-0.005125,-0.000223,-0.000639,-0.013761,0.000968,-0.000155,-0.009650,-0.001070,-0.000123,-0.006296,-0.002822,-0.000650,-0.010219,0.000701,0.000221,-0.002772,0.000779,-0.000560,-0.015128,0.044452,0.026477,-0.011740,0.091337,0.011208,-0.006910,0.000920,0.000229,-0.005717,0.033732,-0.016010,-0.016143,0.091285,0.011156
-0.005175,0.000625,0.000700,-0.004253,0.000861,0.000885,-0.002761,-0.000609,0.000714,0.002030,-0.000698,-0.000210,-0.008296,0.000840,0.000444,-0.004808,-0.001161,0.000491,-0.002670,-0.002741,0.000181,-0.004592,0.000662,0.000766,0.003360,0.000751,-0.000075,-0.009250,0.043979,0.027013,-0.007254,0.093351,0.008870,-0.002003,0.000932,0.000834,-0.001988,0.037205,-0.017136,-0.012867,0.093352,0.008698
-0.000100,0.001300,0.001625,0.001573,0.001374,0.001671,0.003486,-0.000245,0.001473,0.007163,-0.000649,0.000756,-0.003447,0.001347,0.001515,-0.000003,-0.000120,0.001534,0.001262,-0.000892,0.001346,0.000380,0.001416,0.001679,0.008816,0.001582,0.000743,-0.003827,0.044336,0.027874,-0.003239,0.095315,0.007387,0.001842,0.001815,0.001875,0.000491,0.040886,-0.017474,-0.010681,0.095348,0.007121
-0.004300,0.000425,0.001750,-0.002064,0.000349,0.001675,-0.000943,-0.000711,0.001546,0.001373,-0.000584,0.001110,-0.007534,0.000319,0.001773,-0.002610,0.000068,0.001691,0.001031,0.000501,0.001017,-0.003950,0.000599,0.001790,0.004195,0.001201,0.000626,-0.008597,0.043421,0.027746,-0.009195,0.095787,0.005496,-0.003337,0.001455,0.002283,-0.005652,0.042653,-0.018009,-0.017272,0.095807,0.005447
-0.006375,-0.000575,0.001050,-0.003460,-0.000821,0.000839,-0.003357,-0.001498,0.000771,-0.000901,-0.000671,0.000340,-0.009872,-0.000854,0.001221,-0.004221,-0.000698,0.001101,0.001039,0.000261,0.000115,-0.006122,-0.000328,0.001079,0.002053,0.000732,-0.000356,-0.010588,0.042411,0.026762,-0.012454,0.095243,0.003077,-0.006480,0.001024,0.001901,-0.009860,0.043685,-0.018993,-0.021741,0.095231,0.003385
-0.005250,-0.001175,-0.000200,-0.001865,-0.001538,-0.000506,-0.002474,-0.002222,-0.000553,0.001585,-0.000890,-0.001263,-0.009254,-0.001574,0.000072,-0.003976,-0.002052,-0.000004,0.001340,-0.001533,-0.000970,-0.005014,-0.000874,-0.000173,0.003479,0.000449,-0.001794,-0.008967,0.041690,0.025386,-0.012182,0.094424,0.000433,-0.006029,0.000780,0.000850,-0.010445,0.044472,-0.020410,-0.022493,0.094376,0.001017
-0.003825,-0.000425,0.000575,-0.001106,-0.000799,0.000257,-0.002492,-0.001212,0.000259,0.000685,0.000173,-0.000288,-0.007825,-0.000828,0.000853,-0.003173,-0.000805,0.000765,0.001022,0.000155,-0.000022,-0.003479,-0.000126,0.000614,0.005277,0.000854,-0.000839,-0.007471,0.042030,0.026626,-0.012027,0.094894,0.000434,-0.004060,0.001182,0.001406,-0.009273,0.045937,-0.020178,-0.021711,0.094795,0.000495
-0.003700,0.001175,0.001250,-0.001820,0.000843,0.000963,-0.003705,0.000714,0.001007,-0.001658,0.002085,0.000665,-0.007586,0.000821,0.001489,-0.003491,0.001663,0.001368,-0.000019,0.003259,0.000680,-0.003222,0.001447,0.001304,0.005784,0.002062,0.000033,-0.007313,0.043048,0.027692,-0.013066,0.095641,0.000666,-0.002941,0.002373,0.001821,-0.008741,0.047728,-0.019828,-0.021496,0.095469,0.000162
-0.006450,0.003250,-0.000350,-0.004620,0.002957,-0.000605,-0.006386,0.002894,-0.000559,-0.003482,0.004597,-0.001047,-0.010525,0.002938,-0.000147,-0.006623,0.004094,-0.000281,-0.001951,0.005835,-0.001181,-0.005921,0.003503,-0.000291,0.003395,0.004332,-0.001721,-0.009675,0.044513,0.025722,-0.016359,0.095793,-0.001402,-0.004982,0.004637,0.000304,-0.011230,0.049595,-0.020928,-0.023977,0.095524,-0.001747
-0.011050,-0.000050,-0.001050,-0.009714,-0.000280,-0.001256,-0.011058,-0.000039,-0.001205,-0.005545,0.002383,-0.002154,-0.014818,-0.000294,-0.000899,-0.011575,0.001118,-0.001033,-0.006208,0.002773,-0.002044,-0.010486,0.000171,-0.000987,-0.000747,0.001477,-0.002740,-0.013781,0.040424,0.024164,-0.021169,0.089727,-0.002562,-0.008608,0.001771,-0.000182,-0.015257,0.045569,-0.020661,-0.027917,0.089342,-0.002531
-0.015200,-0.007100,-0.000575,-0.014560,-0.007288,-0.000751,-0.015353,-0.006698,-0.000702,-0.006754,-0.003578,-0.002198,-0.018299,-0.007297,-0.000454,-0.015836,-0.005855,-0.000573,-0.010609,-0.004517,-0.001538,-0.014635,-0.006905,-0.000512,-0.004597,-0.005076,-0.002603,-0.017330,0.032277,0.023493,-0.025114,0.078916,-0.002267,-0.012029,-0.004790,0.000544,-0.018860,0.037167,-0.018876,-0.031165,0.078442,-0.001765
0.001575,-0.010050,0.000600,0.002065,-0.010225,0.000435,0.000802,-0.009396,0.000525,0.008550,-0.006060,-0.000800,-0.001582,-0.010232,0.000708,0.001457,-0.008135,0.000535,0.007310,-0.005946,-0.000579,0.002186,-0.009856,0.000668,0.013748,-0.008216,-0.001479,0.001130,0.027575,0.023789,-0.007289,0.070890,-0.001254,0.006045,-0.007915,0.001551,-0.001662,0.031944,-0.016829,-0.013551,0.070388,-0.001042
0.015350,-0.009950,0.001575,0.015534,-0.010151,0.001384,0.013617,-0.009487,0.001496,0.020122,-0.006408,0.000391,0.011965,-0.010158,0.001701,0.015571,-0.007687,0.001493,0.021847,-0.004953,0.000275,0.016073,-0.009752,0.001655,0.029247,-0.008411,-0.000496,0.016375,0.025609,0.023734,0.007382,0.065424,-0.000537,0.021782,-0.008114,0.002254,0.013086,0.029188,-0.014944,0.001443,0.064926,-0.000695
0.002125,-0.007875,0.001300,0.001135,-0.008144,0.001033,-0.000763,-0.008328,0.001092,0.007657,-0.005959,-0.000414,-0.001082,-0.008151,0.001486,0.001718,-0.006504,0.001344,0.007232,-0.005009,0.000308,0.003043,-0.007687,0.001401,0.016747,-0.006155,-0.000930,0.003065,0.025682,0.021896,-0.006123,0.062349,-0.001208,0.011272,-0.005930,0.001914,0.002065,0.028199,-0.013811,-0.009753,0.061838,-0.001220
-0.008175,-0.003125,0.001500,-0.010171,-0.003363,0.001242,-0.011237,-0.003526,0.001271,-0.001471,-0.001128,-0.000492,-0.011276,-0.003368,0.001658,-0.008909,-0.002343,0.001561,-0.002684,-0.001902,0.000437,-0.007055,-0.002978,0.001622,0.007452,-0.001355,-0.000861,-0.007094,0.028159,0.020414,-0.016440,0.061318,-0.001429,0.003776,-0.001198,0.001984,-0.006238,0.029371,-0.012194,-0.018262,0.060796,-0.001434
-0.010375,0.001950,0.002100,-0.012715,0.001817,0.001923,-0.012560,0.002514,0.001959,-0.002683,0.005646,0.000212,-0.013498,0.001814,0.002165,-0.010999,0.002701,0.002071,-0.002977,0.002774,0.000643,-0.009145,0.002050,0.002234,0.006089,0.003631,-0.000321,-0.008506,0.030702,0.019317,-0.017704,0.059628,-0.000717,0.003101,0.003762,0.002458,-0.007603,0.030395,-0.010044,-0.019300,0.059108,-0.000776
-0.010350,-0.000500,0.002625,-0.013158,-0.000540,0.002517,-0.012342,0.000304,0.002538,-0.003757,0.003246,0.001008,-0.013953,-0.000542,0.002600,-0.010440,0.000362,0.002483,-0.001022,0.000524,0.000812,-0.008882,-0.000448,0.002783,0.007786,0.001311,-0.000050,-0.007517,0.025795,0.017769,-0.016784,0.050556,-0.000819,0.005874,0.001402,0.002915,-0.005939,0.023828,-0.007897,-0.017705,0.050030,-0.000571
-0.009650,-0.003600,0.003150,-0.013092,-0.003520,0.003132,-0.011370,-0.002930,0.003097,-0.004103,-0.000756,0.001757,-0.013711,-0.003521,0.003013,-0.009079,-0.002753,0.002881,0.000979,-0.002619,0.001103,-0.007906,-0.003608,0.003337,0.010685,-0.001840,0.000261,-0.005762,0.020190,0.016308,-0.015208,0.041056,-0.001105,0.010131,-0.001802,0.003217,-0.002919,0.016523,-0.006001,-0.014961,0.040533,-0.000655
-0.009825,-0.000400,0.003700,-0.014114,-0.000157,0.003808,-0.010478,0.000091,0.003662,-0.003209,0.001260,0.002263,-0.013870,-0.000155,0.003418,-0.008839,-0.000049,0.003318,0.000657,-0.000695,0.001666,-0.007855,-0.000487,0.003909,0.012991,0.000776,0.000842,-0.004854,0.020741,0.015379,-0.014508,0.038139,-0.001048,0.013946,0.000753,0.003194,-0.000295,0.015433,-0.004635,-0.012662,0.037638,-0.000996
-0.009775,0.002125,0.003625,-0.014816,0.002552,0.003881,-0.009518,0.002406,0.003632,-0.001393,0.002839,0.002038,-0.014054,0.002557,0.003179,-0.008287,0.002083,0.003099,0.002599,0.000628,0.001240,-0.007543,0.001969,0.003860,0.016520,0.002606,0.000750,-0.002479,0.020639,0.013872,-0.012452,0.034225,-0.001724,0.017898,0.002565,0.002499,0.002160,0.013737,-0.004054,-0.010207,0.033763,-0.002063
-0.009525,0.002675,0.003000,-0.014853,0.003222,0.003359,-0.008964,0.002832,0.003068,0.000468,0.003173,0.001240,-0.014173,0.003228,0.002449,-0.007719,0.002576,0.002368,0.005813,0.000713,0.000079,-0.007126,0.002492,0.003250,0.019563,0.002660,0.000057,0.000770,0.018803,0.011836,-0.008919,0.028067,-0.002089,0.020042,0.002655,0.001477,0.003529,0.010349,-0.003728,-0.007905,0.027634,-0.002581
-0.010575,0.003550,0.004500,-0.016424,0.004156,0.004902,-0.009018,0.002879,0.004493,0.001427,0.002201,0.002442,-0.015643,0.004163,0.003895,-0.007992,0.003027,0.003822,0.004498,0.001009,0.001722,-0.007916,0.003340,0.004773,0.022135,0.003708,0.001002,0.002309,0.017978,0.011386,-0.007487,0.023712,-0.001645,0.023044,0.003691,0.002778,0.005259,0.008048,-0.001204,-0.006076,0.023247,-0.001651
-0.013450,0.003325,0.006225,-0.020176,0.003989,0.006670,-0.011514,0.001636,0.006145,0.000382,-0.000137,0.003793,-0.018907,0.003998,0.005569,-0.010184,0.002417,0.005504,0.001393,0.000163,0.003570,-0.010470,0.003083,0.006527,0.023279,0.003651,0.002113,0.002165,0.016416,0.011373,-0.007893,0.019214,-0.001170,0.024979,0.003609,0.004228,0.005890,0.005112,0.001269,-0.005608,0.018707,-0.000786
-0.018700,0.000575,0.006325,-0.026776,0.001343,0.006864,-0.018286,-0.001830,0.006304,-0.003733,-0.003930,0.003472,-0.024454,0.001353,0.005581,-0.015480,-0.000297,0.005521,-0.000957,-0.003197,0.003108,-0.015365,0.000295,0.006659,0.022078,0.000416,0.001942,0.000438,0.012364,0.010641,-0.009790,0.012544,-0.001420,0.023912,0.000372,0.003711,0.003955,-0.000232,0.001537,-0.007407,0.012036,-0.001447
-0.020800,0.001775,0.006150,-0.029874,0.002575,0.006718,-0.020539,-0.001679,0.006057,-0.002961,-0.004482,0.002675,-0.027483,0.002587,0.005382,-0.018089,0.000807,0.005327,-0.001985,-0.002371,0.002664,-0.017027,0.001486,0.006521,0.025509,0.001253,0.001236,0.003115,0.012664,0.009588,-0.007851,0.010405,-0.002843,0.027192,0.001219,0.002863,0.005874,-0.001281,0.001336,-0.005773,0.009918,-0.003048
-0.018700,0.006300,0.005800,-0.027930,0.007056,0.006335,-0.017169,0.002023,0.005563,0.002278,-0.001479,0.001849,-0.026488,0.007067,0.005081,-0.016727,0.005190,0.005030,-0.001213,0.002267,0.002478,-0.014621,0.006033,0.006194,0.031951,0.005689,0.000287,0.009996,0.016760,0.008480,-0.001200,0.012192,-0.003701,0.033271,0.005677,0.002035,0.011831,0.001326,0.001291,0.000218,0.011727,-0.003757
-0.019750,0.008025,0.006875,-0.030259,0.008914,0.007535,-0.018089,0.003627,0.006698,0.002911,-0.000110,0.002721,-0.028753,0.008927,0.006052,-0.017499,0.006465,0.006019,-0.000801,0.003038,0.003317,-0.015075,0.007701,0.007317,0.037159,0.007355,0.000446,0.014103,0.018466,0.008748,0.001759,0.012561,-0.004594,0.039399,0.007317,0.002376,0.017000,0.001431,0.002202,0.004047,0.012086,-0.004562
-0.024125,0.008300,0.008150,-0.036311,0.009392,0.009006,-0.022883,0.004123,0.008133,-0.000609,0.000372,0.003953,-0.034319,0.009408,0.007168,-0.021581,0.006442,0.007150,-0.003503,0.002472,0.004264,-0.018776,0.007891,0.008643,0.039749,0.007488,0.000687,0.015134,0.019016,0.009396,0.001250,0.012270,-0.005685,0.043252,0.007413,0.002721,0.019753,0.000266,0.002997,0.004838,0.011767,-0.005784
-0.032025,0.008475,0.008575,-0.045556,0.009723,0.009603,-0.031144,0.004461,0.008703,-0.007798,0.000649,0.004359,-0.043262,0.009743,0.007487,-0.030172,0.006889,0.007469,-0.012089,0.003029,0.004580,-0.026136,0.008006,0.009103,0.038337,0.007359,0.000118,0.012840,0.019658,0.009551,-0.002435,0.012050,-0.006979,0.042451,0.007271,0.002081,0.018361,-0.000915,0.002790,0.001621,0.011495,-0.007612
-0.034925,0.008025,0.008450,-0.050280,0.009415,0.009648,-0.034356,0.004358,0.008721,-0.007532,0.001195,0.003833,-0.047582,0.009439,0.007278,-0.032939,0.006239,0.007273,-0.011487,0.001674,0.003882,-0.028273,0.007497,0.009027,0.043569,0.007257,-0.001675,0.016125,0.020211,0.008391,-0.001297,0.011824,-0.010485,0.048565,0.007155,0.000991,0.022953,-0.002313,0.002141,0.003433,0.011138,-0.011081
-0.031325,0.007200,0.007825,-0.048067,0.008653,0.009138,-0.030866,0.003938,0.008209,0.000095,0.001847,0.002703,-0.045074,0.008679,0.006648,-0.028461,0.004870,0.006672,-0.001969,-0.000831,0.002555,-0.024069,0.006643,0.008431,0.052967,0.007254,-0.004027,0.024964,0.020745,0.006610,0.006343,0.011521,-0.013251,0.058722,0.007147,-0.000241,0.033212,-0.003790,0.001609,0.011419,0.010620,-0.013584
-0.035350,0.006350,0.010275,-0.054453,0.007813,0.011688,-0.034717,0.002698,0.010679,-0.002298,-0.000215,0.004944,-0.049359,0.007846,0.009138,-0.029685,0.004396,0.009133,-0.002089,-0.001107,0.004869,-0.027408,0.005761,0.010911,0.055900,0.007627,-0.003841,0.025976,0.021528,0.007283,0.005493,0.012161,-0.014468,0.063691,0.007475,0.001379,0.037575,-0.004940,0.003873,0.012285,0.010965,-0.014439
